McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
1,0,1,3,24,37,24,854,8,1.0,0.0,24.0,0.0,2.0,2.0,1615.0,0
15,0,1,2,125,168,25,855,8,15.0,0.0,125.0,0.0,1.0,4.0,1077.0,0
1,0,1,4,71,97,26,856,8,1.0,0.0,71.0,0.0,3.0,24.0,53.0,0
10,0,1,2,66,92,509,857,95,10.0,0.0,66.0,0.0,3.0,5.0,1615.0,0
151,0,3,12,678,842,27,858,9,151.0,0.0,678.0,0.0,4.0,22.0,1077.0,0
2,0,1,1,14,21,33,859,11,2.0,0.0,14.0,0.0,3.0,4.0,1615.0,0
1,0,1,1,17,28,28,860,10,1.0,0.0,17.0,0.0,3.0,6.0,1615.0,0
1,0,1,5,80,102,29,861,10,1.0,0.0,80.0,0.0,4.0,12.0,1615.0,0
3,0,0,4,54,73,30,862,10,3.0,0.0,54.0,0.0,3.0,8.0,1615.0,0
1,0,1,4,27,40,31,863,10,1.0,0.0,27.0,0.0,2.0,2.0,1615.0,0
2,0,1,4,37,62,32,864,10,2.0,0.0,37.0,0.0,3.0,7.0,1615.0,0
1,0,2,0,22,40,34,865,12,1.0,0.0,22.0,0.0,3.0,4.0,1615.0,0
15,0,2,1,121,188,121,866,38,15.0,0.0,121.0,0.0,2.0,5.0,1615.0,0
7,0,1,10,56,76,133,867,38,7.0,0.0,56.0,0.0,2.0,14.0,1077.0,0
8,0,1,2,100,136,134,868,38,8.0,0.0,100.0,1.0,3.0,26.0,1615.0,0
22,0,1,1,193,237,135,869,38,22.0,0.0,193.0,0.0,1.0,3.0,1077.0,0
10,0,3,18,160,221,46,870,20,10.0,0.0,160.0,0.0,5.0,25.0,1077.0,0
1,0,0,2,9,15,47,871,20,1.0,0.0,9.0,0.0,2.0,2.0,1077.0,0
3,0,1,3,34,45,48,872,20,3.0,0.0,34.0,0.0,3.0,12.0,1077.0,0
1,0,1,2,20,32,49,873,20,1.0,0.0,20.0,0.0,3.0,7.0,142.0,0
1,0,1,2,22,36,50,874,20,1.0,0.0,22.0,0.0,2.0,16.0,1077.0,0
1,0,1,0,14,24,218,875,53,1.0,0.0,14.0,0.0,3.0,9.0,142.0,0
1,0,0,3,29,38,219,876,53,1.0,0.0,29.0,0.0,3.0,8.0,53.0,0
1,0,1,6,160,241,220,877,53,1.0,0.0,160.0,0.0,2.0,2.0,1077.0,0
45,0,2,13,390,497,221,878,53,45.0,0.0,390.0,0.0,4.0,14.0,1077.0,0
86,0,6,47,884,1199,229,879,53,86.0,0.0,884.0,0.0,5.0,95.0,1077.0,0
4,0,3,5,56,70,231,880,53,4.0,0.0,56.0,0.0,3.0,15.0,53.0,0
20,0,0,22,218,264,232,881,53,20.0,0.0,218.0,0.0,5.0,31.0,1077.0,0
7,0,0,11,67,84,233,882,53,7.0,0.0,67.0,0.0,3.0,12.0,53.0,0
34,0,0,21,352,523,234,883,53,34.0,0.0,352.0,0.0,4.0,70.0,1615.0,0
44,0,1,15,295,431,235,884,53,44.0,0.0,295.0,0.0,3.0,39.0,1077.0,0
12,0,1,22,180,226,35,885,13,12.0,0.0,180.0,0.0,3.0,7.0,53.0,0
1,0,1,4,49,66,677,886,122,1.0,0.0,49.0,0.0,1.0,3.0,1615.0,0
30,0,3,27,623,825,839,887,160,30.0,0.0,623.0,1.0,6.0,71.0,1615.0,0
1,0,1,4,34,51,911,888,171,1.0,0.0,34.0,0.0,3.0,15.0,1077.0,0
16,0,1,15,265,347,912,889,171,16.0,0.0,265.0,1.0,3.0,36.0,53.0,0
2,0,1,2,32,50,954,890,177,2.0,0.0,32.0,0.0,2.0,6.0,1615.0,0
3,0,1,1,18,31,955,891,177,3.0,0.0,18.0,0.0,2.0,13.0,1077.0,0
1,0,0,5,12,17,54,892,24,1.0,0.0,12.0,0.0,2.0,3.0,1077.0,0
3,0,1,13,77,101,55,893,24,3.0,0.0,77.0,0.0,2.0,6.0,1615.0,0
6,0,1,3,126,161,56,894,24,6.0,0.0,126.0,0.0,2.0,3.0,1615.0,0
12,0,5,3,263,352,57,895,24,12.0,0.0,263.0,1.0,4.0,60.0,1615.0,0
40,0,2,30,257,325,58,896,24,40.0,0.0,257.0,0.0,3.0,51.0,1615.0,0
34,0,4,3,288,402,59,897,24,34.0,0.0,288.0,0.0,2.0,36.0,1615.0,0
7,0,3,2,89,119,60,898,24,7.0,0.0,89.0,0.0,3.0,7.0,1077.0,0
16,0,1,2,122,143,61,899,24,16.0,0.0,122.0,0.0,3.0,23.0,1077.0,0
265,0,21,43,3751,4840,62,900,24,265.0,0.0,3751.0,14.0,5.0,209.0,1615.0,0
59,0,9,10,1026,1317,63,901,24,59.0,0.0,1026.0,3.0,4.0,97.0,1615.0,0
34,0,3,19,505,636,64,902,24,34.0,0.0,505.0,1.0,3.0,15.0,1615.0,0
38,0,1,10,293,354,65,903,24,38.0,0.0,293.0,1.0,2.0,12.0,1615.0,0
7,0,0,5,95,228,66,904,24,7.0,0.0,95.0,0.0,3.0,3.0,1077.0,0
1,0,1,2,11,22,401,905,81,1.0,0.0,11.0,0.0,1.0,1.0,1077.0,0
1,0,1,4,21,32,402,906,81,1.0,0.0,21.0,0.0,3.0,9.0,1077.0,0
1,0,1,0,9,17,804,907,152,1.0,0.0,9.0,0.0,3.0,6.0,142.0,0
39,0,1,14,384,436,805,908,152,39.0,0.0,384.0,0.0,3.0,23.0,1615.0,0
1,0,0,1,2,4,418,909,86,1.0,0.0,2.0,0.0,2.0,2.0,1077.0,0
1,0,1,0,2,12,419,910,86,1.0,0.0,2.0,0.0,2.0,5.0,1077.0,0
1,0,0,1,2,4,420,911,86,1.0,0.0,2.0,0.0,2.0,2.0,1077.0,0
1,0,1,0,2,12,421,912,86,1.0,0.0,2.0,0.0,2.0,4.0,1077.0,0
1,0,0,1,2,4,422,913,86,1.0,0.0,2.0,0.0,2.0,2.0,1077.0,0
1,0,0,1,2,4,423,914,86,1.0,0.0,2.0,0.0,2.0,2.0,1077.0,0
4,0,0,6,137,157,806,915,153,4.0,0.0,137.0,0.0,3.0,3.0,1077.0,0
25,0,3,0,294,437,807,916,153,25.0,0.0,294.0,0.0,3.0,15.0,1077.0,0
2,0,0,5,35,45,808,917,153,2.0,0.0,35.0,0.0,2.0,2.0,1615.0,0
9,0,2,8,78,118,809,918,153,9.0,0.0,78.0,0.0,1.0,2.0,1077.0,0
5,0,2,2,57,140,810,919,153,5.0,0.0,57.0,0.0,2.0,5.0,1077.0,0
4,0,1,2,27,39,811,920,153,4.0,0.0,27.0,0.0,2.0,4.0,1077.0,0
8,0,2,5,121,197,813,921,155,8.0,0.0,121.0,0.0,2.0,12.0,1077.0,0
6,0,8,18,175,275,814,922,155,6.0,0.0,175.0,0.0,3.0,19.0,1615.0,0
5,0,7,0,42,93,815,923,156,5.0,0.0,42.0,0.0,2.0,3.0,1077.0,0
23,0,10,0,96,188,816,924,156,23.0,0.0,96.0,0.0,2.0,3.0,1077.0,0
1,0,1,3,16,31,817,925,156,1.0,0.0,16.0,0.0,2.0,3.0,1077.0,0
1,0,4,0,7,56,818,926,156,1.0,0.0,7.0,0.0,2.0,3.0,1077.0,0
14,0,11,0,80,175,819,927,156,14.0,0.0,80.0,0.0,2.0,3.0,1077.0,0
1,0,2,0,10,36,820,928,156,1.0,0.0,10.0,0.0,2.0,3.0,1077.0,0
4,0,2,3,29,50,821,929,156,4.0,0.0,29.0,0.0,2.0,3.0,1077.0,0
4,0,2,4,33,53,822,930,156,4.0,0.0,33.0,0.0,2.0,3.0,1077.0,0
6,0,4,1,35,76,823,931,156,6.0,0.0,35.0,0.0,2.0,3.0,1077.0,0
2,0,2,0,20,52,824,932,156,2.0,0.0,20.0,0.0,2.0,3.0,1077.0,0
1,0,2,6,37,60,51,933,21,1.0,0.0,37.0,0.0,4.0,11.0,53.0,0
2,0,1,3,113,150,36,934,14,2.0,0.0,113.0,0.0,2.0,3.0,1615.0,0
3,0,1,2,33,47,687,935,125,3.0,0.0,33.0,0.0,2.0,5.0,1077.0,0
8,0,1,2,127,155,688,936,125,8.0,0.0,127.0,0.0,2.0,14.0,1077.0,0
2,0,1,1,29,37,689,937,125,2.0,0.0,29.0,0.0,4.0,17.0,53.0,0
1,0,1,2,17,38,38,938,16,1.0,0.0,17.0,0.0,4.0,8.0,53.0,0
1,0,1,2,14,25,39,939,16,1.0,0.0,14.0,0.0,3.0,6.0,53.0,0
1,0,1,2,14,25,40,940,16,1.0,0.0,14.0,0.0,3.0,8.0,53.0,0
26,0,2,5,294,359,858,941,162,26.0,0.0,294.0,0.0,3.0,14.0,1077.0,0
17,0,28,4,681,1142,892,942,168,17.0,0.0,681.0,0.0,4.0,49.0,53.0,0
1,0,0,2,31,44,893,943,168,1.0,0.0,31.0,0.0,2.0,17.0,1077.0,0
3,0,3,3,124,176,894,944,168,3.0,0.0,124.0,0.0,3.0,7.0,53.0,0
4,0,0,5,68,91,895,945,168,4.0,0.0,68.0,0.0,1.0,1.0,1615.0,0
7,0,1,4,71,95,956,946,178,7.0,0.0,71.0,0.0,1.0,2.0,1077.0,0
1,0,1,1,27,45,957,947,178,1.0,0.0,27.0,0.0,2.0,12.0,1077.0,0
1,0,1,2,30,47,67,948,25,1.0,0.0,30.0,0.0,2.0,2.0,1615.0,0
2,0,1,3,38,53,411,949,83,2.0,0.0,38.0,0.0,1.0,4.0,1077.0,0
1,0,1,1,50,82,412,950,83,1.0,0.0,50.0,0.0,2.0,8.0,1615.0,0
1,0,1,1,12,22,109,951,34,1.0,0.0,12.0,0.0,2.0,3.0,1615.0,0
32,0,0,15,274,342,224,952,55,32.0,0.0,274.0,0.0,3.0,23.0,1615.0,0
15,0,1,6,128,153,225,953,55,15.0,0.0,128.0,0.0,2.0,22.0,1077.0,0
9,0,1,10,100,126,226,954,55,9.0,0.0,100.0,0.0,3.0,33.0,53.0,0
4,0,0,2,42,59,227,955,55,4.0,0.0,42.0,0.0,1.0,3.0,1077.0,0
17,0,1,41,236,307,228,956,55,17.0,0.0,236.0,0.0,2.0,11.0,1615.0,0
14,0,1,3,98,120,230,957,55,14.0,0.0,98.0,0.0,2.0,49.0,1615.0,0
2,0,1,16,63,90,413,958,84,2.0,0.0,63.0,1.0,3.0,21.0,1615.0,0
2,0,1,2,19,29,414,959,84,2.0,0.0,19.0,0.0,2.0,2.0,1615.0,0
1,0,1,4,26,38,415,960,84,1.0,0.0,26.0,0.0,2.0,3.0,1615.0,0
6,0,1,3,72,95,269,961,60,6.0,0.0,72.0,0.0,2.0,3.0,1615.0,0
3,0,1,1,34,50,403,962,82,3.0,0.0,34.0,0.0,2.0,8.0,1077.0,0
1,0,0,9,87,112,404,963,82,1.0,0.0,87.0,0.0,2.0,5.0,1077.0,0
1,0,1,1,7,16,405,964,82,1.0,0.0,7.0,0.0,1.0,2.0,1077.0,0
2,0,1,3,52,71,406,965,82,2.0,0.0,52.0,1.0,2.0,3.0,1615.0,0
3,0,0,3,26,33,407,966,82,3.0,0.0,26.0,0.0,3.0,3.0,1077.0,0
48,0,0,18,459,542,408,967,82,48.0,0.0,459.0,1.0,4.0,37.0,1077.0,0
8,0,0,2,64,80,409,968,82,8.0,0.0,64.0,0.0,3.0,3.0,1077.0,0
4,0,1,3,16,28,410,969,82,4.0,0.0,16.0,0.0,2.0,4.0,1077.0,0
10,0,3,3,153,212,812,970,154,10.0,0.0,153.0,0.0,2.0,12.0,1077.0,0
4,0,1,2,28,43,510,971,96,4.0,0.0,28.0,0.0,1.0,4.0,1077.0,0
5,0,1,1,31,43,511,972,96,5.0,0.0,31.0,0.0,1.0,1.0,1077.0,0
10,0,1,3,63,81,531,973,98,10.0,0.0,63.0,0.0,2.0,5.0,1077.0,0
1,0,1,0,3,9,548,974,102,1.0,0.0,3.0,0.0,1.0,1.0,1077.0,0
