McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
6,0,63,15,0,8,2472,0
6,0,61,12,0,3,2472,0
7,0,72,9,0,2,2472,0
6,0,67,15,0,6,310,0
4,0,48,12,0,4,2472,0
23,0,232,13,0,7,224,0
6,0,100,4,0,4,310,0
19,0,236,12,0,3,2472,0
88,0,669,6,0,4,310,0
29,0,246,19,0,8,5350,0
3,0,60,1,0,1,3997,0
67,0,396,5,0,5,268,0
1,0,15,1,0,1,3997,0
189,0,764,4,0,4,268,0
6,0,33,1,0,1,268,0
1,0,4,1,0,1,3997,0
64,0,241,1,0,1,3997,0
1,0,7,1,0,1,268,0
1,0,15,1,0,1,268,0
1,0,7,2,0,2,5350,0
3,0,68,7,0,5,665,0
1,0,34,4,0,4,665,0
1,0,7,4,0,2,5350,0
1,0,7,2,0,2,5350,0
1,0,7,2,0,2,1636,0
1,0,7,1,0,1,2472,0
3,0,51,4,0,3,5350,0
1,0,7,2,0,2,412,0
7,0,113,14,0,7,828,0
1,0,7,1,0,1,2472,0
17,0,285,50,0,13,2319,0
8,0,135,42,0,12,310,0
1,0,16,13,0,6,2319,0
1,0,9,4,0,4,3997,0
1,0,59,2,0,2,2472,0
1,0,44,5,0,4,2472,0
1,0,57,3,0,2,5350,0
5,0,254,32,0,17,665,0
1,0,34,2,0,1,5350,0
1,0,91,18,0,12,310,0
2,0,21,11,0,6,533,0
6,0,773,122,0,19,143,0
1,0,34,5,0,3,310,0
1,0,38,11,0,5,5350,0
1,0,54,7,0,4,2319,0
4,0,86,15,0,8,5350,0
7,0,153,16,0,6,533,0
14,0,214,8,0,7,2319,0
1,0,52,4,0,3,412,0
1,0,28,3,0,2,665,0
2,0,24,8,0,6,533,0
4,0,79,1,0,1,5350,0
1,0,4,2,0,1,268,0
1,0,18,6,0,3,2472,0
1,0,25,24,0,9,224,0
31,0,296,14,0,10,5350,0
1,0,4,3,0,2,1634,0
4,0,54,11,0,7,224,0
1,0,8,7,0,3,2472,0
3,0,52,8,0,6,224,0
4,0,65,5,0,3,1126,0
2,0,44,23,0,11,224,0
1,0,21,2,0,2,1296,0
1,0,16,2,0,2,224,0
4,0,40,6,0,3,5350,0
7,0,161,14,0,8,224,0
1,0,9,1,0,1,1296,0
7,0,433,3,0,2,5350,0
14,0,111,5,0,3,5350,0
1,0,11,10,0,5,5350,0
1,0,54,30,0,9,5350,0
4,0,85,24,0,7,5350,0
14,0,136,25,0,13,5350,1
1,0,25,9,0,6,310,0
1,0,44,9,0,4,5350,0
12,0,127,22,0,9,310,0
1,0,40,6,0,6,5350,0
1,0,14,1,0,1,310,0
3,0,121,20,0,11,5350,0
1,0,37,3,0,2,2319,0
6,0,77,8,0,7,310,0
8,0,258,24,0,12,310,1
1,0,10,2,0,2,533,0
2,0,66,2,0,1,310,0
4,0,117,11,0,5,5350,0
1,0,75,5,0,4,5350,0
1,0,100,7,0,4,310,0
9,0,94,3,0,1,1636,0
1,0,79,17,0,8,5350,0
2,0,70,35,0,9,5350,0
15,0,124,1,0,1,310,0
5,0,199,37,0,11,1296,0
17,0,352,46,0,10,5350,0
36,0,426,12,0,8,5350,0
3,0,100,18,0,8,310,0
1,0,24,16,0,6,5350,0
5,0,53,13,0,7,1296,0
1,0,16,7,0,5,5350,0
6,0,49,1,0,1,1296,0
14,0,113,5,0,1,1296,0
4,0,95,15,0,7,665,0
1,0,11,7,0,4,1296,0
8,0,76,20,0,9,5350,0
5,0,94,21,0,6,5350,0
2,0,357,18,0,7,665,0
2,0,359,10,0,5,665,0
1,0,55,54,0,11,1296,0
3,0,52,1,0,1,1296,0
4,0,92,23,0,7,505,1
1,0,37,3,0,2,5350,0
1,0,6,4,0,4,2319,0
26,0,567,217,0,18,5350,1
1,0,39,4,0,4,1296,0
1,0,17,2,0,2,505,0
8,0,420,19,0,7,5350,0
8,0,420,12,0,6,665,0
1,0,19,1,0,1,1296,0
6,0,132,11,0,4,5350,0
1,0,39,6,0,3,1296,0
1,0,39,12,0,4,5350,0
1,0,29,2,0,2,2472,0
1,0,29,2,0,1,533,0
1,0,29,15,0,6,533,0
1,0,20,1,0,1,1296,0
1,0,20,1,0,1,1296,0
9,0,106,10,0,4,2319,0
46,0,405,5,0,4,505,0
7,0,80,7,0,6,5350,0
1,0,21,2,0,2,2319,0
1,0,17,6,0,6,665,0
13,0,166,74,0,15,5350,1
6,0,96,9,0,3,1296,0
8,0,82,4,0,4,2319,0
3,0,34,8,0,6,412,0
5,0,201,27,0,7,665,0
10,0,48,3,0,3,257,0
1,0,6,4,0,3,1296,0
1,0,41,4,0,3,1296,0
1,0,11,6,0,4,1296,0
1,0,27,3,0,3,505,0
19,0,260,15,0,8,2319,0
20,0,263,41,0,5,5350,0
38,0,625,185,0,15,505,0
1,0,38,2,0,1,1296,0
2,0,304,15,0,4,5350,0
9,0,104,9,0,6,5350,0
13,0,341,30,0,8,5350,0
1,0,31,3,0,3,5350,0
4,0,30,7,0,4,665,0
2,0,196,8,0,6,5350,0
2,0,89,5,0,5,2319,0
1,0,59,27,0,5,665,0
1,0,29,3,0,3,5350,0
1,0,18,3,0,3,5350,0
18,0,233,30,0,6,1296,0
11,0,148,5,0,4,2319,0
2,0,33,6,0,4,310,0
5,0,108,5,0,4,310,0
2,0,73,4,0,3,1296,0
2,0,26,13,0,7,2472,0
1,0,5,1,0,1,1296,0
1,0,6,1,0,1,1296,0
1,0,5,1,0,1,1296,0
12,0,137,2,0,1,2319,0
1,0,10,3,0,3,5350,0
26,0,313,22,0,7,5350,0
2,0,25,3,0,3,5350,0
2,0,49,10,0,5,5350,0
6,0,105,8,0,4,2319,0
1,0,6,3,0,3,5350,0
1,0,45,12,0,5,5350,0
1,0,56,12,0,4,2319,0
8,0,116,7,0,2,1296,0
10,0,152,17,0,6,505,1
2,0,92,10,0,3,1296,0
2,0,40,11,0,5,1296,0
1,0,31,4,0,2,5350,0
1,0,9,4,0,2,5350,0
1,0,38,17,0,7,665,0
28,0,544,66,0,11,5350,0
5,0,73,27,0,8,665,0
1,0,7,3,0,3,5350,0
1,0,85,11,0,5,1296,0
1,0,6,3,0,3,5350,0
3,0,82,3,0,3,5350,0
1,0,5,3,0,3,5350,0
1,0,5,3,0,3,5350,0
3,0,56,11,0,5,665,0
9,0,366,28,0,8,665,0
1,0,8,7,0,3,1296,0
11,0,144,14,0,5,665,0
1,0,34,6,0,4,5350,0
1,0,30,22,0,8,1296,0
1,0,37,8,0,4,2319,0
2,0,112,25,0,9,310,0
1,0,67,13,0,7,310,0
2,0,42,1,0,1,1636,0
3,0,89,21,0,8,1296,0
1,0,12,3,0,3,505,0
4,0,70,11,0,6,5350,0
2,0,36,9,0,5,828,0
1,0,20,7,0,5,828,0
1,0,100,4,0,4,2319,0
2,0,22,3,0,3,505,0
7,0,125,15,0,7,5350,0
3,0,80,22,0,9,5350,0
6,0,107,12,0,7,1636,0
4,0,215,23,0,10,5350,0
2,0,28,1,0,1,1296,0
1,0,27,7,0,5,1296,0
7,0,284,10,0,5,1296,0
6,0,128,20,0,9,5350,0
3,0,120,16,0,6,5350,0
1,0,50,14,0,6,5350,0
1,0,56,11,1,6,5350,0
4,0,116,10,0,5,5350,0
13,0,234,57,0,13,5350,0
10,0,193,47,0,10,5350,0
3,0,106,29,0,10,5350,0
11,0,375,33,0,13,665,0
2,0,106,8,0,4,5350,0
1,0,152,7,0,5,5350,0
1,0,26,5,0,1,1296,0
3,0,43,4,0,1,1296,0
3,0,86,4,0,1,1296,0
1,0,27,4,0,1,1296,0
19,0,436,46,0,10,310,0
5,0,171,15,0,5,2319,0
3,0,99,6,0,2,5350,0
10,0,97,13,0,5,310,0
5,0,77,8,0,4,310,0
2,0,62,4,0,3,5350,0
2,0,67,21,0,11,310,0
1,0,41,18,0,7,5350,0
4,0,84,5,0,4,310,0
3,0,42,14,0,8,2319,0
9,0,169,26,0,11,310,0
2,0,58,4,0,2,5350,0
1,0,15,7,0,5,310,0
3,0,119,28,0,11,310,0
10,0,341,29,0,9,310,0
18,0,166,11,0,7,2319,0
9,0,217,19,0,9,310,0
3,0,76,4,0,3,5350,0
1,0,56,19,0,8,5350,0
6,0,174,19,0,10,1296,0
54,0,873,82,0,15,1296,1
4,0,82,13,0,6,310,0
7,0,283,46,0,11,310,0
1,0,5,2,0,1,2319,0
19,0,304,8,0,4,1296,1
19,0,164,6,0,3,1296,0
4,0,52,2,0,1,2319,0
4,0,39,4,0,3,1296,0
12,0,92,2,0,1,2319,0
4,0,90,2,0,1,2319,0
5,0,89,6,0,3,1296,1
13,0,152,2,0,1,2319,0
1,0,56,2,0,1,2319,0
1,0,22,2,0,1,2319,0
1,0,13,3,0,2,5350,0
9,0,167,4,0,2,5350,0
27,0,272,15,0,6,5350,0
11,0,128,3,0,3,665,0
1,0,58,10,0,7,2319,0
2,0,42,9,0,7,310,0
1,0,178,6,0,5,5350,0
4,0,151,4,0,4,310,0
14,0,426,27,0,10,5350,0
7,0,124,3,0,3,257,0
1,0,466,15,0,4,5350,0
11,0,216,2,0,2,2472,0
1,0,79,26,0,7,5350,0
6,0,127,11,0,4,5350,0
5,0,145,7,0,4,310,0
26,0,154,11,0,4,310,0
2,0,211,12,0,5,1296,0
4,0,69,9,0,6,310,0
1,0,102,13,0,5,1296,0
4,0,94,14,0,4,5350,0
1,0,84,47,0,13,5350,0
1,0,13,12,0,5,310,0
2,0,62,40,0,11,5350,0
1,0,63,49,0,12,1296,0
28,0,399,59,0,12,2319,0
21,0,246,55,0,15,5350,0
1,0,8,6,0,3,5350,0
14,0,141,4,0,3,5350,0
2,0,110,68,0,11,5350,0
1,0,40,20,0,7,1296,0
15,0,185,51,0,10,5350,0
1,0,16,29,0,8,5350,0
22,0,272,53,0,11,1296,0
1,0,9,14,0,8,5350,0
2,0,47,11,0,8,310,0
1,0,9,8,0,7,310,0
1,0,9,8,0,7,310,0
6,0,118,23,0,10,5350,0
20,0,463,21,0,6,2319,0
6,0,190,22,0,11,5350,0
1,0,23,14,0,11,2319,0
1,0,24,4,0,2,2319,0
1,0,99,15,0,8,5350,0
1,0,6,7,0,5,310,0
5,0,63,16,0,10,828,0
20,0,494,73,0,14,5350,0
3,0,71,11,0,7,533,0
1,0,14,5,0,5,310,0
2,0,22,10,0,8,533,0
1,0,20,7,0,5,310,0
1,0,6,2,0,2,310,0
1,0,9,8,0,4,505,0
1,0,63,30,0,9,505,0
3,0,56,2,0,2,310,0
3,0,49,3,0,3,310,0
5,0,62,2,0,2,2472,1
2,0,191,53,0,10,1296,1
2,0,152,33,0,12,505,1
4,0,97,25,0,11,505,0
1,0,18,12,0,7,5350,0
15,0,204,19,0,5,1296,1
4,0,472,74,0,13,5350,1
18,0,204,58,0,12,505,0
21,0,185,7,0,4,1296,0
6,0,60,2,0,2,310,0
1,0,7,1,0,1,1296,0
1,0,20,4,0,4,828,0
14,0,271,14,0,7,505,1
21,0,335,28,0,9,505,1
2,0,98,3,0,2,5350,0
1,0,7,2,0,2,1296,0
1,0,6,2,0,2,1296,0
1,0,35,4,0,3,2472,0
1,0,17,13,0,4,5350,0
1,0,6,2,0,2,1296,0
1,0,8,7,0,3,5350,0
1,0,9,3,0,2,1296,0
4,0,77,9,0,4,412,0
1,0,16,16,0,7,505,0
25,0,230,31,0,10,505,0
3,0,25,2,0,2,310,0
8,0,73,4,0,2,1296,0
8,0,73,2,0,2,310,0
1,0,5,2,0,2,310,0
8,0,56,18,0,6,5350,0
1,0,28,2,0,2,310,0
8,0,91,3,0,2,1296,0
2,0,53,2,0,2,310,0
10,0,126,4,0,3,2319,0
1,0,9,2,0,2,310,0
1,0,8,2,0,1,2319,0
24,0,157,29,0,7,5350,0
1,0,5,2,0,1,1296,0
1,0,5,4,0,3,2472,0
1,0,6,2,0,1,1296,0
1,0,5,4,0,4,828,0
1,0,5,2,0,2,310,0
8,0,102,9,0,5,257,0
1,0,55,6,0,3,2472,0
3,0,97,19,0,10,2319,0
11,0,359,27,0,10,1296,1
1,0,7,2,0,2,310,0
1,0,5,2,0,2,310,0
1,0,34,13,0,7,5350,0
5,0,37,9,0,3,5350,0
4,0,46,10,0,5,5350,0
1,0,8,5,0,4,3997,0
1,0,8,4,0,3,5350,0
1,0,24,4,0,3,5350,0
1,0,42,3,0,3,310,0
1,0,19,7,0,4,5350,0
1,0,11,5,0,4,505,0
17,0,235,20,0,6,2319,0
1,0,44,43,0,11,5350,0
1,0,16,8,0,4,5350,0
1,0,40,4,0,3,2472,1
56,0,332,15,0,6,2319,0
51,0,418,65,0,9,1296,0
1,0,21,8,0,6,5350,1
1,0,8,8,0,5,2472,0
1,0,35,39,0,7,2319,0
1,0,4,3,0,3,310,0
1,0,5,5,0,4,2472,0
1,0,41,10,0,6,5350,0
1,0,13,2,0,2,310,0
37,0,268,60,0,7,5350,0
1,0,26,9,0,6,5350,0
3,0,41,4,0,4,505,0
1,0,10,4,0,4,505,0
1,0,16,4,0,4,310,0
1,0,18,8,0,5,2319,0
1,0,6,2,0,2,310,0
1,0,26,29,0,8,2319,0
8,0,48,24,0,7,1296,1
1,0,19,5,0,2,1296,0
1,0,18,4,0,3,1296,0
13,0,95,12,0,5,2319,0
5,0,42,14,0,4,1296,0
26,0,191,42,0,10,5350,0
1,0,34,2,0,2,310,0
11,0,152,5,0,3,1296,0
1,0,4,2,0,2,310,0
1,0,11,2,0,2,310,0
17,0,127,4,0,2,1296,0
1,0,4,2,0,2,310,0
1,0,6,2,0,2,310,0
1,0,30,6,0,5,5350,0
5,0,92,8,0,6,5350,0
1,0,11,2,0,2,310,0
15,0,132,28,0,8,505,0
1,0,10,13,0,5,5350,0
1,0,22,2,0,2,310,0
1,0,9,4,0,4,5350,0
12,0,102,4,0,3,2319,0
7,0,97,6,0,3,2472,0
1,0,12,6,0,4,1296,0
1,0,9,2,0,2,310,0
17,0,169,25,0,7,5350,0
8,0,86,10,0,5,2319,0
5,0,58,2,0,2,310,0
1,0,23,18,0,5,5350,0
8,0,98,14,0,5,5350,0
28,0,223,40,0,11,5350,0
1,0,39,2,0,2,310,0
9,0,148,15,0,6,5350,0
11,0,88,4,0,3,2319,0
1,0,25,10,0,6,1296,0
12,0,139,4,0,3,2319,0
53,0,375,51,0,6,5350,0
6,0,60,10,0,5,5350,0
4,0,37,2,0,2,310,0
10,0,82,2,0,2,310,0
1,0,14,2,0,2,310,0
1,0,36,2,0,2,310,0
5,0,55,2,0,2,310,0
5,0,51,2,0,2,310,0
4,0,46,2,0,2,310,0
1,0,94,2,0,1,2319,0
7,0,68,2,0,1,2319,0
4,0,67,2,0,1,2319,0
29,0,369,2,0,1,2319,0
15,0,120,6,0,2,5350,0
28,0,416,4,0,3,5350,0
29,0,262,6,0,2,5350,0
16,0,198,12,0,2,5350,0
13,0,191,2,0,1,2319,0
23,0,201,2,0,1,2319,0
7,0,128,1,0,1,1296,0
1,0,21,2,0,2,310,0
10,0,67,2,0,2,310,0
5,0,34,2,0,2,310,0
1,0,8,2,0,2,310,0
16,0,237,20,0,6,505,1
2,0,24,2,0,2,310,0
4,0,42,2,0,2,310,0
3,0,138,15,0,4,1296,0
22,0,168,2,0,2,310,0
4,0,123,16,0,7,2319,0
1,0,5,2,0,2,310,0
1,0,17,1,0,1,1296,0
1,0,22,4,0,4,533,0
1,0,29,6,0,2,5350,0
1,0,36,4,0,4,5350,0
3,0,262,26,0,9,5350,0
1,0,21,4,0,1,5350,0
5,0,102,10,0,7,257,0
28,0,340,7,0,4,5350,0
1,0,48,3,0,2,5350,0
1,0,57,3,0,2,5350,0
1,0,67,5,0,3,505,0
1,0,89,14,0,6,1296,0
1,0,167,24,0,5,1296,0
51,0,713,41,0,8,5350,0
27,0,414,21,0,8,5350,0
2,0,45,2,0,2,310,0
2,0,138,13,0,3,1296,0
1,0,131,7,0,4,1636,0
1,0,174,21,0,5,1296,0
1,0,75,12,0,5,1296,0
2,0,15,4,0,3,1296,0
3,0,145,23,0,4,5350,0
1,0,130,6,0,1,1296,0
1,0,77,22,0,4,5350,0
12,0,59,6,0,3,5350,0
15,0,208,2,0,2,310,0
1,0,4,2,0,2,310,0
6,0,212,4,0,2,1296,0
1,0,55,3,0,3,2472,0
1,0,43,6,0,3,5350,0
1,0,36,6,0,3,5350,0
1,0,56,8,0,2,5350,0
2,0,180,45,0,8,5350,0
12,0,217,23,0,9,5350,1
4,0,96,3,0,3,5350,0
3,0,57,7,0,5,5350,0
1,0,127,26,0,4,5350,0
1,0,33,4,0,2,5350,0
6,0,134,22,0,9,665,0
9,0,69,8,0,6,310,0
16,0,655,29,0,10,5350,0
12,0,269,111,0,14,1296,0
1,0,20,6,0,5,310,0
1,0,12,4,0,2,310,0
19,0,762,34,0,13,5350,0
1,0,8,6,0,5,310,0
1,0,38,7,0,5,310,0
3,0,39,4,0,3,2319,0
1,0,5,4,0,2,310,0
1,0,7,6,0,5,310,0
14,0,243,20,0,12,5350,0
4,0,104,16,0,6,5350,0
1,0,7,13,0,7,310,0
16,0,195,25,0,9,2319,0
1,0,11,4,0,2,310,0
1,0,43,19,0,7,1296,0
1,0,7,10,0,7,5350,0
43,0,626,141,0,18,1296,0
1,0,20,3,0,3,310,0
34,0,428,59,0,12,5350,0
1,0,6,5,0,4,2319,0
1,0,8,7,0,4,5350,0
2,0,43,7,0,5,310,0
1,0,12,3,0,3,310,0
4,0,44,11,0,7,5350,0
1,0,7,4,0,1,1296,0
11,0,194,14,0,6,5350,0
1,0,10,4,0,3,5350,0
5,0,59,4,0,3,5350,0
3,0,41,4,0,3,5350,0
5,0,38,6,0,5,310,0
4,0,37,3,0,3,310,0
2,0,19,4,0,4,310,0
1,0,8,3,0,3,310,0
3,0,40,6,0,4,310,0
1,0,34,4,0,3,2319,0
2,0,125,54,0,13,1296,0
1,0,9,8,0,5,310,0
1,0,12,4,0,4,310,0
2,0,170,54,0,12,1296,0
4,0,64,3,0,3,310,0
8,0,76,16,0,8,310,0
1,0,6,5,0,4,310,0
3,0,279,4,0,3,5350,0
17,0,353,7,0,5,5350,0
1,0,6,4,0,4,310,0
3,0,88,8,0,4,1296,0
6,0,319,20,0,8,5350,0
1,0,22,7,0,6,310,0
15,0,381,34,0,9,5350,0
1,0,16,9,0,6,310,0
5,0,35,5,0,4,310,0
2,0,28,10,0,5,1296,0
1,0,22,4,0,3,5350,0
2,0,111,11,0,6,5350,0
4,0,221,17,0,7,5350,0
3,0,25,2,0,2,310,0
6,0,129,25,0,8,533,0
1,0,39,9,0,5,533,0
14,0,172,12,0,6,2319,0
1,0,19,13,0,5,2319,0
5,0,141,19,0,7,2319,0
1,0,79,10,0,5,2319,0
1,0,10,2,0,2,828,0
1,0,8,4,0,4,828,0
14,0,89,5,0,4,828,0
1,0,107,7,0,4,1636,0
1,0,15,2,0,2,310,0
5,0,72,2,0,1,533,0
1,0,25,5,0,2,828,0
1,0,6,2,0,2,310,0
7,0,68,3,0,2,828,0
13,0,196,5,0,4,5350,0
16,0,180,14,0,5,5350,0
10,0,134,4,0,4,828,0
15,0,116,4,0,4,828,0
1,0,25,5,0,2,828,0
35,0,338,6,0,4,828,0
1,0,11,4,0,4,828,0
1,0,12,4,0,4,828,0
10,0,238,11,0,6,2319,0
1,0,25,3,0,2,828,0
25,0,198,7,0,3,828,0
9,0,63,2,0,2,1636,0
5,0,49,3,0,2,828,0
5,0,46,4,0,3,505,0
2,0,27,2,0,2,310,0
6,0,66,2,0,2,310,0
3,0,27,3,0,3,236,0
6,0,58,5,0,4,5350,0
1,0,45,6,0,5,5350,0
1,0,22,5,0,4,828,0
1,0,348,28,0,6,2319,0
11,0,448,24,0,7,2319,0
6,0,61,4,0,4,2319,0
1,0,12,2,0,2,505,0
5,0,67,2,0,2,505,0
1,0,39,2,0,2,505,0
4,0,58,3,0,3,828,0
4,0,56,8,0,3,828,0
1,0,137,4,0,3,5350,0
1,0,19,3,0,2,5350,0
9,0,220,16,0,7,2319,0
15,0,214,18,0,7,1296,0
1,0,90,2,0,2,828,0
1,0,144,10,0,4,5350,0
1,0,22,3,0,3,828,0
8,0,86,1,0,1,533,0
1,0,26,7,0,2,5350,0
1,0,29,1,0,1,533,0
2,0,30,3,0,3,1636,0
7,0,113,6,0,4,2319,0
18,0,239,11,0,5,828,0
4,0,102,36,0,6,533,0
1,0,28,5,0,2,224,0
1,0,32,2,0,2,1636,0
3,0,39,4,0,3,533,0
7,0,122,7,0,4,224,0
10,0,97,3,0,2,2319,0
5,0,88,4,0,2,224,0
3,0,62,2,0,1,533,0
1,0,27,2,0,1,533,0
1,0,30,2,0,2,1636,0
1,0,5,2,0,2,310,0
40,0,413,15,0,7,2319,0
3,0,90,4,0,3,505,0
2,0,32,6,0,3,5350,0
1,0,6,4,0,4,1636,0
4,0,56,4,0,4,1636,0
1,0,29,2,0,2,1636,0
1,0,5,1,0,1,828,0
2,0,101,13,0,6,2319,0
8,0,90,8,0,6,828,0
8,0,84,5,0,4,828,0
2,0,28,2,0,2,310,0
1,0,38,13,0,4,533,0
5,0,68,10,0,5,828,0
2,0,27,2,0,2,310,0
1,0,74,12,0,5,2319,0
7,0,71,7,0,3,828,0
1,0,24,4,0,4,1636,0
4,0,43,5,0,2,533,0
2,0,30,3,0,2,224,0
1,0,24,4,0,4,1636,0
1,0,20,6,0,2,1636,0
1,0,29,2,0,1,533,0
28,0,139,1,0,1,533,0
10,0,87,2,0,1,533,0
1,0,9,1,0,1,533,0
1,0,11,1,0,1,533,0
1,0,7,1,0,1,533,0
1,0,6,1,0,1,533,0
1,0,15,4,0,3,2319,0
1,0,22,8,0,4,2319,0
1,0,21,7,0,4,665,0
1,0,24,4,0,4,236,0
2,0,59,1,0,1,533,0
1,0,6,3,0,3,1296,0
11,0,148,6,0,3,1296,0
6,0,83,12,0,6,665,0
1,0,20,3,0,2,505,0
1,0,25,1,0,1,533,0
13,0,141,11,0,6,1296,0
7,0,57,5,0,5,1636,0
2,0,51,2,0,2,310,0
2,0,24,2,0,2,310,0
1,0,93,10,0,6,5350,0
4,0,116,5,0,4,533,0
1,0,219,8,0,4,828,0
17,0,412,26,0,9,5350,0
1,0,71,4,0,3,828,0
1,0,90,5,0,4,828,0
2,0,70,4,0,3,5350,0
4,0,330,12,0,5,5350,0
1,0,71,6,0,3,828,0
1,0,440,8,0,5,5350,0
3,0,261,13,0,5,5350,0
1,0,731,10,0,5,5350,0
1,0,71,6,0,3,828,0
1,0,245,5,0,2,1636,0
1,0,85,2,0,2,1636,0
1,0,63,6,0,4,5350,0
1,0,23,4,0,3,5350,0
3,0,96,13,0,7,5350,0
27,0,327,21,0,5,5350,0
2,0,88,8,0,4,5350,0
7,0,124,5,0,4,828,0
1,0,97,8,0,3,533,0
28,0,469,13,0,5,5350,0
15,0,434,25,0,8,2319,0
11,0,784,47,0,9,2319,0
3,0,201,2,0,1,533,0
2,0,175,4,0,3,5350,0
3,0,110,3,0,2,5350,0
1,0,113,8,0,5,2319,0
1,0,666,11,0,5,5350,0
1,0,37,4,0,4,1636,0
1,0,69,3,0,3,1296,0
1,0,54,6,0,5,5350,0
3,0,330,14,0,7,2319,0
1,0,290,1,0,1,533,0
10,0,167,3,0,2,533,0
1,0,15,1,0,1,533,0
1,0,23,1,0,1,533,0
5,0,105,5,0,3,1296,0
1,0,20,6,0,2,533,0
4,0,121,22,0,6,533,0
6,0,112,2,0,2,236,0
1,0,31,1,0,1,533,0
5,0,124,8,0,4,533,0
9,0,186,6,0,6,310,0
3,0,49,1,0,1,533,0
3,0,42,1,0,1,533,0
5,0,45,2,0,1,533,0
2,0,36,1,0,1,533,0
11,0,113,5,0,3,1296,0
1,0,13,3,0,1,1636,0
2,0,32,3,0,3,1296,0
8,0,67,3,0,1,1636,0
6,0,26,3,0,1,1636,0
10,0,212,6,0,3,1636,0
1,0,22,4,0,4,3997,0
1,0,69,6,0,5,310,0
2,0,31,7,0,5,310,0
8,0,114,10,0,5,5350,0
5,0,41,3,0,2,310,0
1,0,19,3,0,2,310,0
1,0,8,1,0,1,533,0
5,0,68,23,0,7,310,0
1,0,10,16,0,5,310,0
1,0,27,4,0,2,310,0
3,0,20,7,0,4,310,0
8,0,87,23,0,8,533,0
2,0,74,19,0,11,2472,0
5,0,60,4,0,2,310,0
2,0,112,13,0,3,310,0
5,0,58,13,0,6,310,0
13,0,165,29,0,7,310,0
1,0,4,2,0,2,2319,0
4,0,57,13,0,4,310,0
4,0,43,13,0,5,310,0
6,0,205,34,0,8,310,0
2,0,54,9,0,4,310,0
5,0,50,4,0,2,310,0
2,0,17,5,0,5,310,0
1,0,27,2,0,1,310,0
3,0,132,22,0,6,310,0
2,0,48,2,0,2,310,0
1,0,55,9,0,4,828,0
4,0,115,10,0,4,828,0
1,0,19,6,0,3,310,0
1,0,8,4,0,2,5350,0
1,0,10,2,0,2,2319,0
1,0,11,2,0,2,310,0
3,0,44,3,0,2,310,0
10,0,137,4,0,2,310,0
4,0,45,2,0,2,310,0
4,0,38,2,0,2,310,0
4,0,38,3,0,2,310,0
1,0,33,2,0,2,310,0
6,0,62,5,0,2,310,0
1,0,45,3,0,2,310,0
1,0,49,2,0,2,310,0
3,0,34,7,0,4,3997,0
24,0,265,13,0,6,20,0
15,0,117,20,0,9,310,0
10,0,64,10,0,6,2472,0
1,0,47,1,0,1,3997,0
2,0,23,3,0,3,20,0
1,0,14,2,0,2,1636,0
6,0,111,3,0,2,310,0
1,0,146,15,0,8,20,0
4,0,88,9,0,5,1636,0
