Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,target
0,187,5,252,6,0.0,0,0,0,0.0,0.0,0,0,2,3,3,12,0,3,8,0,6,0.166667,0.189655,11,5,1,5,0.189655,11,0,0,0,0,0,47,66,6,2,6,2,6,0,5,0,6,23,0,5,0,47,66,6,2,6,2,6,0,5,0,6,23,0,5,0,0
0,615,5,627,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,1,1,1,3,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,11,13,0,0,0,0,2,0,0,0,2,4,0,0,0,11,13,0,0,0,0,2,0,0,0,2,4,0,0,0,0
0,597,5,613,6,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,2,1,1,2,4,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,14,17,0,0,0,0,2,0,0,0,2,6,0,0,0,14,17,0,0,0,0,2,0,0,0,2,6,0,0,0,0
0,17,1,419,2,0.0,0,0,0,0.0,0.0,0,0,7,1,1,30,15,0,0,24,52,0.0740741,0.0241546,5,2,2,25,0.0167785,5,0,0,0,0,0,202,282,3,0,3,0,28,0,26,0,28,134,0,26,0,293,403,22,2,22,1,41,2,35,1,46,176,2,38,2,0
0,86,5,136,6,0.0,0,0,0,0.0,0.0,0,0,1,1,1,16,0,2,4,0,5,0.0,0.0,0,0,0,4,0.0,0,0,0,1,1,0,38,51,9,1,9,1,5,0,3,1,5,24,0,3,1,38,51,9,1,9,1,5,0,3,1,5,24,0,3,1,0
0,138,5,169,6,0.0,0,0,0,0.0,0.0,0,0,1,1,1,11,1,1,0,3,7,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,23,32,11,1,2,0,4,0,2,0,9,13,0,5,1,23,32,11,1,2,0,4,0,2,0,9,13,0,5,1,0
0,54,5,72,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,1,1,0,3,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,13,19,2,0,2,0,3,0,3,0,3,4,0,3,0,13,19,2,0,2,0,3,0,3,0,3,4,0,3,0,0
0,334,5,342,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,1,0,1,0,7,9,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,369,5,373,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0
0,18,1,258,2,0.0,0,0,0,0.0,0.0,0,0,3,5,5,42,10,9,28,19,35,0.545455,0.139896,27,11,6,5,0.137056,27,1,1,3,6,1,166,237,14,7,10,7,16,0,10,0,31,114,4,25,0,170,241,14,7,10,7,17,0,10,0,32,115,4,25,0,1
0,41,66,46,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,1,1,0,0,0,6,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,18,1,627,2,0.0,0,0,0,0.0,0.0,0,0,3,6,4,86,14,2,5,43,74,0.0384615,0.0984556,51,24,1,25,0.0984556,51,2,2,0,0,1,467,610,39,9,25,8,31,0,25,1,39,322,4,27,1,467,610,39,9,25,8,31,0,25,1,39,322,4,27,1,1
0,12,1,109,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,7,10,0,0,21,26,0.0,0.0864198,7,0,0,5,0.0864198,7,1,1,0,0,1,74,98,2,0,1,0,5,0,4,0,27,60,0,23,0,74,98,2,0,1,0,5,0,4,0,27,60,0,23,0,0
0,118,1,1053,2,0.0567356,3,10,4,0.0470085,0.0610465,44,42,4,5,5,159,11,13,45,26,68,0.0384615,0.206459,179,100,1,25,0.206459,179,2,2,2,3,1,688,936,45,9,31,8,42,1,25,0,50,510,5,27,0,688,936,45,9,31,8,42,1,25,0,50,510,5,27,0,1
0,12,1,122,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,16,3,1,0,7,18,0.0,0.056338,4,1,0,8,0.0454545,4,0,0,0,0,0,67,90,3,0,3,0,11,0,7,0,11,37,0,7,0,84,111,48,9,3,0,14,0,7,0,64,44,5,34,0,0
0,19,114,41,6,0.0,0,0,0,0.0,0.0,0,0,3,1,1,5,2,1,1,0,3,0.0,0.0,0,0,0,1,0.0,0,3,3,0,0,1,19,23,45,9,0,0,3,0,0,0,53,7,5,27,0,19,23,45,9,0,0,3,0,0,0,53,7,5,27,0,0
0,15,1,413,2,0.138772,2,12,4,0.157895,0.166667,63,50,6,2,2,51,12,1,0,27,56,0.0,0.044586,14,0,0,26,0.044586,14,1,1,1,1,1,300,399,3,1,2,1,29,0,25,0,51,250,0,44,0,300,399,3,1,2,1,29,0,25,0,51,250,0,44,0,0
0,17,1,253,2,0.0,0,0,0,0.0,0.0,0,0,8,3,3,38,7,3,8,7,31,0.04,0.047619,10,7,1,24,0.047619,10,2,2,0,0,1,200,237,19,7,5,6,24,0,24,0,32,108,4,26,0,200,237,19,7,5,6,24,0,24,0,32,108,4,26,0,0
0,4,1,17,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,3,0,0,1,4,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,1,8,14,1,0,0,0,3,0,0,0,25,3,0,19,0,8,14,1,0,0,0,3,0,0,0,25,3,0,19,0,0
0,14,1,872,2,0.091223,4,14,6,0.0826543,0.0798771,71,52,2,6,4,126,12,6,5,46,73,0.0666667,0.106996,78,5,1,14,0.106996,78,3,3,1,1,1,651,859,64,12,19,3,27,1,14,0,77,517,6,41,0,651,859,64,12,19,3,27,1,14,0,77,517,6,41,0,1
0,10,1,45,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,9,0,0,11,14,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,29,36,4,1,1,0,3,0,1,0,54,17,0,45,0,29,36,4,1,1,0,3,0,1,0,54,17,0,45,0,0
0,11,1,28,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,3,2,0,2,3,0.5,0.176471,3,3,1,1,0.176471,3,0,0,2,2,0,14,18,4,0,4,0,1,0,1,0,1,6,0,1,0,14,18,4,0,4,0,1,0,1,0,1,6,0,1,0,0
0,28,1,13507,2,0.941693,479,10041,2188,0.927596,0.941192,12504,10627,11,5,5,1525,1,0,0,0,156,0.0258065,0.0572146,684,10,4,151,0.0571977,685,0,0,0,0,0,11271,13459,19,0,19,0,156,0,154,1,156,9509,0,154,1,11291,13480,19,0,19,0,158,0,156,1,158,9519,0,156,1,0
0,13491,57,13498,10,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0
0,32,5,46,6,0.875,1,3,1,0.733333,0.785714,11,11,1,1,1,4,0,1,0,0,1,0.5,0.0666667,1,1,1,1,0.0666667,1,0,0,0,0,0,14,15,0,0,0,0,1,0,1,0,1,7,0,1,0,14,15,0,0,0,0,1,0,1,0,1,7,0,1,0,0
0,19,1,430,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,40,6,8,13,15,30,0.0909091,0.133333,24,14,1,10,0.0857909,32,2,2,0,0,1,156,193,11,2,6,0,15,0,10,0,34,100,4,27,0,341,412,15,4,10,2,34,0,27,0,53,207,4,44,0,1
0,211,5,429,6,0.0,0,0,0,0.0,0.0,0,0,7,4,4,45,12,1,1,19,38,0.0,0.0414508,8,0,0,18,0.0414508,8,1,1,0,0,1,185,219,8,2,4,2,19,0,17,0,19,107,4,17,0,185,219,8,2,4,2,19,0,17,0,19,107,4,17,0,0
0,9,1,105,2,0.0,0,0,0,0.0,0.0,0,0,6,0,0,9,8,0,0,25,34,0.0,0.180723,15,0,0,10,0.180723,15,0,0,0,0,0,68,97,1,0,1,0,9,0,9,0,9,43,0,9,0,68,97,1,0,1,0,9,0,9,0,9,43,0,9,0,0
0,9,1,56,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,11,5,11,18,9,13,0.4,0.318182,14,13,2,3,0.318182,14,0,0,0,0,0,30,48,2,0,2,0,4,0,4,0,4,19,0,4,0,30,48,2,0,2,0,4,0,4,0,4,19,0,4,0,1
0,13,1,195,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,20,7,3,0,12,18,0.0,0.0326087,3,0,0,7,0.0320513,5,0,0,0,0,0,89,117,1,0,1,0,6,0,6,0,6,67,0,6,0,151,183,1,0,1,0,12,0,12,0,12,101,0,12,0,0
0,66,25,93,14,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,3,0,0,1,2,0.0,0.0,0,0,0,2,0.0740741,2,0,0,0,0,0,18,18,0,0,0,0,1,0,1,0,1,10,0,1,0,25,28,0,0,0,0,2,0,2,0,2,14,0,2,0,0
0,73,52,84,26,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,3,0,0,1,2,0.0,0.181818,2,0,0,2,0.181818,2,1,1,0,0,1,9,12,0,0,0,0,1,0,1,0,1,4,0,1,0,9,12,0,0,0,0,1,0,1,0,1,4,0,1,0,0
0,119,25,139,14,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,3,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,1,0,1,8,0,1,0,21,21,0,0,0,0,2,0,2,0,2,10,0,2,0,0
0,124,54,130,30,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,5,0,0,3,4,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0
0,162,25,184,14,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,3,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,1,0,1,8,0,1,0,22,23,0,0,0,0,2,0,2,0,2,10,0,2,0,0
0,167,54,175,30,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,5,0,0,3,4,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,9,0,0,0,0,1,0,1,0,1,2,0,1,0,8,9,0,0,0,0,1,0,1,0,1,2,0,1,0,0
0,7,1,9,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9,0,0,0,1.0,0.666667,4,4,1,0,0.666667,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,1,321,2,0.0488323,1,2,1,0.0383275,0.0546448,11,10,22,2,2,51,9,78,186,13,35,0.521739,0.215247,48,45,12,11,0.207792,48,0,0,0,0,0,175,279,9,0,9,0,22,7,22,0,22,111,7,22,0,183,287,9,0,9,0,24,7,24,0,24,113,7,24,0,0
0,42,98,47,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0,50,109,55,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0,15,1,94,2,0.435294,2,4,3,0.425,0.464286,34,26,5,1,1,8,4,3,8,11,16,0.166667,0.0588235,3,1,1,5,0.0508475,3,0,0,0,0,0,48,71,1,0,1,0,5,1,5,0,5,33,1,5,0,56,80,9,0,1,0,7,1,7,0,7,35,9,7,0,0
0,82,54,92,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,2,1,0,0,0,2,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,10,11,8,0,0,0,2,0,2,0,2,2,8,2,0,10,11,8,0,0,0,2,0,2,0,2,2,8,2,0,0
0,40,1,839,2,0.0747212,2,12,6,0.07625,0.100671,61,60,5,2,2,37,6,33,126,2,31,0.2,0.210526,28,27,6,24,0.0996979,66,0,0,4,6,0,105,186,3,9,3,9,29,3,29,0,29,39,3,29,0,596,800,23,46,23,21,88,3,81,0,172,277,3,161,0,1
0,203,30,218,10,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,2,0,0,1,4,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,1
0,223,30,236,10,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,3,0,0,1,4,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,11,14,0,0,0,0,3,0,3,0,3,3,0,3,0,11,14,0,0,0,0,3,0,3,0,3,3,0,3,0,1
0,245,5,419,6,0.0,0,0,0,0.0,0.0,0,0,3,5,5,35,3,2,4,1,16,0.0769231,0.138686,19,11,1,12,0.138686,19,1,1,2,2,1,118,175,9,9,6,4,15,0,12,0,32,56,3,29,0,118,175,9,9,6,4,15,0,12,0,32,56,3,29,0,1
0,601,5,835,6,0.242169,2,12,6,0.259574,0.289855,61,60,2,2,2,48,2,5,7,1,22,0.05,0.0189573,4,4,1,19,0.0189573,4,1,1,0,0,1,207,235,10,10,7,6,21,0,19,0,34,103,3,32,0,207,235,10,10,7,6,21,0,19,0,34,103,3,32,0,1
0,421,5,535,6,0.0,0,0,0,0.0,0.0,0,0,1,4,4,31,3,5,4,3,10,0.0,0.0594059,6,0,0,7,0.0594059,6,2,2,0,0,1,95,115,15,9,6,1,7,0,6,0,34,52,3,31,0,95,115,15,9,6,1,7,0,6,0,34,52,3,31,0,1
0,537,5,594,6,0.0,0,0,0,0.0,0.0,0,0,3,3,3,12,3,3,5,3,10,0.0,0.117647,6,0,0,7,0.117647,6,2,2,0,0,1,45,58,10,9,1,1,7,0,6,0,34,21,3,31,0,45,58,10,9,1,1,7,0,6,0,34,21,3,31,0,1
0,17,1,244,2,0.168803,2,8,4,0.184211,0.217391,42,40,9,2,2,28,8,3,0,25,43,0.0,0.0121951,2,0,0,17,0.0107527,2,0,0,3,3,0,162,206,2,1,2,1,18,0,16,0,18,96,0,16,0,184,228,2,4,2,4,22,0,17,0,73,106,0,65,0,0
0,213,38,221,14,0.0,0,0,0,0.0,0.0,0,0,1,3,3,4,1,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,0,1,7,0,1,0,9,9,0,0,0,0,1,0,1,0,1,7,0,1,0,0
0,26,5,30,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,4,0,0,2,3,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,1,5,5,2,1,0,1,1,0,0,0,18,1,0,16,0,5,5,2,1,0,1,1,0,0,0,18,1,0,16,0,0
0,20,5,24,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,0,0,1,2,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,1,5,5,2,1,0,1,1,0,0,0,18,1,0,16,0,5,5,2,1,0,1,1,0,0,0,18,1,0,16,0,0
0,32,5,36,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,4,0,0,2,3,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,1,5,5,2,1,0,1,1,0,0,0,18,1,0,16,0,5,5,2,1,0,1,1,0,0,0,18,1,0,16,0,0
