Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
0,35,15,801,2,0.166917,3,17,5,0.0860495,0.154567,66,66,5,4,3,99,17,5,6,42,82,1.0,0.427614,319,295,21,0,0.427614,319,3,5,0,0,2,427,767,50,32,14,10,40,0,20,12,106,249,7,41,21,427,767,50,32,14,10,40,0,20,12,106,249,7,41,21,11.0,11.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,58.0,11.0,0.0,7.0,1851.0,721.0,31.9138,1730.0,721.0,29.8276,121.0,77.0,2.08621,367.0,49.3741,14.0,4.0,4.0,11.0,703.0,0.0,14.0,50.0,419.0,38.0,185.0,0.0,0.0,0.0,20.0,162.0,94.0,12.0518,0.00989231,0.0193642,0.290484,0.0051789
0,26,15,56,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,1,2,2,1,4,1.0,0.6,24,24,3,0,0.6,24,0,0,0,0,0,16,31,1,0,1,0,3,0,2,0,3,6,0,2,0,16,31,1,0,1,0,3,0,2,0,3,6,0,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,6.0,111.0,54.0,6.52941,105.0,54.0,6.17647,6.0,6.0,0.352941,367.0,65.4633,3.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,13.0,3.0,8.0,0.0,0.0,0.0,2.0,4.0,4.0,5.1154,0.00238599,0.00769445,0.121597,0.00113041
0,33,1,193,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,22,24,1,0,23,41,0.875,0.410714,69,56,14,2,0.410714,69,2,4,0,0,2,99,161,8,2,0,1,18,0,15,0,49,52,0,43,0,99,161,8,2,0,1,18,0,15,0,49,52,0,43,0,9.0,6.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,65.0,7.0,0.0,7.0,643.0,217.0,9.89231,787.0,324.0,12.1077,-144.0,13.0,-2.21538,367.0,60.7758,14.0,3.0,1.0,13.0,153.0,0.0,0.0,8.0,104.0,18.0,46.0,0.0,0.0,0.0,15.0,65.0,21.0,13.1641,0.00799878,0.151806,8.24874,0.248283
0,17,1,37,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,3,4,3,0,2,0.666667,0.789474,15,15,2,1,0.789474,15,2,2,2,2,1,4,21,5,1,0,1,2,0,2,0,10,0,5,10,2,4,21,5,1,0,1,2,0,2,0,10,0,5,10,2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85714,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16,1,56,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,5,2,4,1,0,5,0.833333,0.628571,22,20,5,1,0.628571,22,1,1,2,4,1,13,41,5,0,0,0,5,0,5,2,8,2,5,8,2,13,41,5,0,0,0,5,0,5,2,8,2,5,8,2,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,5.0,147.0,54.0,7.0,139.0,54.0,6.61905,8.0,31.0,0.380952,367.0,56.1244,1.0,1.0,1.0,0.0,10.0,2.0,0.0,5.0,12.0,5.0,14.0,0.0,0.0,0.0,5.0,5.0,4.0,6.86677,0.00411404,0.125854,8.06017,0.164593
0,41,1,1278,2,0.284338,23,304,41,0.281099,0.326368,348,328,6,9,7,252,62,11,34,81,109,0.954545,0.217773,223,130,21,1,0.199203,250,0,0,0,0,0,801,1016,5,6,5,6,28,1,21,0,28,517,1,21,0,1005,1238,5,6,5,6,37,1,30,0,515,650,1,508,0,41.0,37.0,6.0,1.0,1.0,1,0.0,1.0,0.0,0.0,65.0,9.0,0.0,5.0,1612.0,232.0,24.8,1119.0,217.0,17.2154,493.0,231.0,7.58461,178.143,49.9435,39.0,1.0,4.0,36.0,190.0,0.0,5.0,0.0,712.0,20.0,8.0,4.0,2.0,1.0,15.0,211.0,148.0,35.6225,0.243232,0.228688,8.88507,0.391676
0,31,1,349,2,0.0419693,1,6,2,0.0940439,0.0988593,30,26,1,5,5,62,22,2,1,30,42,0.875,0.159744,50,26,7,1,0.159744,50,2,3,0,0,2,263,319,27,0,10,0,12,2,7,0,16,168,19,11,2,263,319,27,0,10,0,12,2,7,0,16,168,19,11,2,6.0,5.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,56.0,7.0,0.0,7.0,1082.0,225.0,19.3214,889.0,225.0,15.875,193.0,109.0,3.44643,367.0,50.3331,19.0,2.0,1.0,18.0,55.0,0.0,10.0,17.0,240.0,11.0,19.0,6.0,3.0,2.0,6.0,109.0,48.0,11.8899,0.0126194,0.150196,8.21981,0.233114
0,20,1,25,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,17,3,0,1,1.0,0.571429,4,4,2,0,0.571429,4,0,0,6,6,0,3,6,0,0,0,0,1,0,1,0,1,0,0,1,0,3,6,0,0,0,0,1,0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,5.0,12.0,4.0,1.33333,11.0,4.0,1.22222,1.0,1.0,0.111111,236.0,61.1071,6.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,5.33714,0.00254899,0.00771314,0.1256,0.00106076
0,35,1,228,2,0.166302,1,10,2,0.123711,0.142857,24,24,1,9,9,54,15,2,2,24,30,0.4,0.16,32,16,2,3,0.16,32,0,0,0,0,0,168,194,3,2,3,2,6,0,4,0,6,138,0,4,0,168,194,3,2,3,2,6,0,4,0,6,138,0,4,0,12.0,11.0,4.0,1.0,2.0,1,0.0,1.0,0.0,0.0,55.0,6.0,0.0,8.0,988.0,192.0,17.9636,975.0,192.0,17.7273,13.0,50.0,0.236364,367.0,112.65,12.0,1.0,1.0,11.0,10.0,0.0,3.0,0.0,145.0,5.0,8.0,0.0,2.0,3.0,3.0,62.0,43.0,15.8578,0.0441399,0.153897,8.3084,0.222325
0,25,1,86,2,0.422535,1,8,2,0.354839,0.385965,22,22,1,3,3,19,7,4,4,4,11,0.0,0.0806452,5,0,0,7,0.0806452,5,2,2,1,1,1,57,62,8,8,3,4,7,0,6,0,16,28,0,13,0,57,62,8,8,3,4,7,0,6,0,16,28,0,13,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,7.0,147.0,40.0,7.35,112.0,29.0,5.6,35.0,14.0,1.75,236.0,15.5666,4.0,3.0,1.0,3.0,15.0,1.0,3.0,2.0,51.0,6.0,19.0,1.0,1.0,0.0,5.0,20.0,14.0,8.50582,0.00394471,0.0112045,0.196128,0.000808764
0,29,1,110,2,0.0,0,0,0,0.0,0.0,0,0,3,2,1,12,12,5,0,15,22,1.0,0.432099,35,31,8,0,0.432099,35,1,1,1,1,1,46,82,1,3,1,2,7,0,7,0,13,19,0,12,0,46,82,1,3,1,2,7,0,7,0,13,19,0,12,0,3.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,7.0,52.0,15.0,2.47619,227.0,82.0,10.8095,-175.0,2.0,-8.33333,236.0,27.4478,10.0,2.0,3.0,7.0,28.0,0.0,1.0,0.0,46.0,8.0,18.0,0.0,0.0,1.0,8.0,25.0,12.0,9.08309,0.0062024,0.13756,8.1338,0.199004
0,47,1,682,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,155,23,4,4,40,61,0.818182,0.232666,151,87,9,2,0.232666,151,3,3,0,0,1,498,636,16,2,11,2,21,1,10,0,25,356,6,14,2,498,636,16,2,11,2,21,1,10,0,25,356,6,14,2,34.0,32.0,7.0,1.0,2.0,1,0.0,1.0,0.0,0.0,90.0,7.0,0.0,9.0,2269.0,335.0,25.2111,1645.0,335.0,18.2778,624.0,96.0,6.93333,367.0,143.248,14.0,3.0,3.0,11.0,91.0,0.0,11.0,5.0,289.0,14.0,21.0,9.0,7.0,0.0,6.0,111.0,79.0,34.0926,0.259287,0.247916,8.89712,0.465087
0,21,1,101,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,2,3,5,2,10,1.0,0.506329,40,38,9,0,0.506329,40,1,1,0,0,1,39,81,2,8,2,2,8,0,8,2,14,20,0,14,2,39,81,2,8,2,2,8,0,8,2,14,20,0,14,2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1429,0.0,5.0,2.0,3.0,2.0,28.0,0.0,2.0,0.0,35.0,8.0,16.0,2.0,0.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0
0,40,1,221,2,0.0,0,0,0,0.0,0.0,0,0,6,5,5,44,17,2,2,18,28,0.272727,0.197861,37,11,3,8,0.197861,37,3,3,0,0,1,150,182,6,1,1,1,10,0,10,0,14,103,5,14,2,150,182,6,1,1,1,10,0,10,0,14,103,5,14,2,8.0,8.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,9.0,502.0,140.0,10.6809,300.0,140.0,6.38298,202.0,71.0,4.29787,367.0,154.785,12.0,3.0,2.0,11.0,36.0,0.0,1.0,5.0,155.0,9.0,21.0,1.0,0.0,0.0,9.0,60.0,40.0,13.1836,0.0538294,0.166302,8.27278,0.255169
0,23,1,47,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,4,3,3,0,2,1.0,0.4,10,10,3,0,0.4,10,1,1,0,0,1,15,25,1,1,1,1,2,1,2,0,2,8,1,2,0,15,25,1,1,1,1,2,1,2,0,2,8,1,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,6.0,344.0,131.0,16.381,560.0,154.0,26.6667,-216.0,9.0,-10.2857,367.0,52.1578,3.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,12.0,3.0,10.0,0.0,0.0,1.0,3.0,8.0,3.0,6.37753,0.00294892,0.00918829,0.150044,0.0011603
0,27,1,111,2,0.0,0,0,0,0.0,0.0,0,0,3,4,4,24,12,4,9,8,17,0.0,0.122222,11,0,0,10,0.122222,11,1,1,1,1,1,79,85,11,2,6,2,9,0,9,0,9,53,5,9,0,79,85,11,2,6,2,9,0,9,0,9,53,5,9,0,8.0,8.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.0,5.0,0.0,9.0,1022.0,167.0,14.1944,1141.0,167.0,15.8472,-119.0,19.0,-1.65278,367.0,86.0914,10.0,1.0,4.0,7.0,36.0,1.0,6.0,5.0,75.0,9.0,13.0,0.0,0.0,0.0,9.0,31.0,23.0,12.9551,0.0104724,0.152112,8.24435,0.240287
0,18,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,9,8,1,1,7,11,0.0,0.0357143,1,0,0,5,0.0357143,1,2,2,0,0,1,27,29,12,3,1,1,4,0,4,0,13,19,5,13,0,27,29,12,3,1,1,4,0,4,0,13,19,5,13,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,8.0,373.0,95.0,6.90741,550.0,95.0,10.1852,-177.0,13.0,-3.27778,367.0,85.2539,4.0,2.0,1.0,3.0,6.0,0.0,1.0,11.0,24.0,4.0,22.0,0.0,0.0,1.0,4.0,10.0,9.0,10.199,0.0065435,0.142112,8.16479,0.207803
0,54,1,195,2,0.271233,4,14,6,0.211268,0.245902,30,30,1,5,5,33,19,3,2,17,21,0.666667,0.260606,43,32,2,1,0.260606,43,1,1,0,0,1,122,142,6,0,6,0,4,0,2,0,4,82,0,2,0,122,142,6,0,6,0,4,0,2,0,4,82,0,2,0,8.0,7.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,194.0,141.0,17.6364,78.0,33.0,7.09091,116.0,121.0,10.5455,89.0,6.10604,14.0,1.0,0.0,14.0,6.0,0.0,6.0,0.0,121.0,4.0,9.0,5.0,2.0,1.0,2.0,59.0,32.0,7.96959,0.0412459,0.172306,8.18353,0.299588
0,39,1,47,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,1,2,1,3,0.333333,0.71875,23,23,1,2,0.71875,23,1,1,0,0,1,9,9,1,0,1,0,2,0,2,0,2,2,0,2,0,9,9,1,0,1,0,2,0,2,0,2,2,0,2,0,5.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,55.0,20.0,6.11111,55.0,46.0,6.11111,0.0,20.0,0.0,190.714,21.1013,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,9.0,0.0,0.0,1.0,2.0,3.0,2.0,8.18073,0.00792092,0.0140086,0.199245,0.00735175
0,20,1,170,2,0.153846,1,6,2,0.13245,0.140845,20,20,1,2,2,41,11,3,23,13,31,0.0,0.0,0,0,0,16,0.0,0,1,1,2,3,1,142,151,40,0,1,0,18,0,15,0,18,85,39,15,0,142,151,40,0,1,0,18,0,15,0,18,85,39,15,0,8.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.0,6.0,0.0,9.0,1654.0,573.0,29.5357,2240.0,731.0,40.0,-586.0,14.0,-10.4643,367.0,68.7153,10.0,1.0,2.0,8.0,153.0,2.0,1.0,39.0,137.0,18.0,8.0,0.0,1.0,1.0,15.0,78.0,40.0,13.5885,0.0160198,0.0294107,0.34655,0.0424781
0,27,1,112,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,8,2,1,7,10,0.0,0.169231,11,0,0,4,0.131868,12,2,2,0,0,1,54,60,12,1,4,0,3,0,3,0,9,33,5,8,0,79,86,12,1,4,0,5,0,5,0,11,48,5,10,0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,7.0,160.0,35.0,4.84848,114.0,18.0,3.45455,46.0,17.0,1.39394,282.0,54.4366,3.0,2.0,1.0,2.0,3.0,0.0,4.0,8.0,79.0,3.0,19.0,0.0,0.0,4.0,3.0,19.0,11.0,3.9771,0.00164464,0.00585268,0.0940532,0.000756986
0,35,1,239,2,0.0,0,0,0,0.0,0.0,0,0,2,6,6,54,12,1,2,18,26,0.0,0.225664,51,0,0,8,0.225664,51,2,2,0,0,1,175,205,10,2,2,1,8,0,7,0,14,133,5,12,0,175,205,10,2,2,1,8,0,7,0,14,133,5,12,0,5.0,5.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,101.0,8.0,0.0,9.0,1134.0,223.0,11.2277,1072.0,223.0,10.6139,62.0,19.0,0.613861,367.0,63.2878,15.0,2.0,0.0,15.0,21.0,0.0,2.0,8.0,195.0,7.0,19.0,1.0,0.0,1.0,6.0,77.0,51.0,13.2788,0.00995813,0.137504,8.21649,0.179887
0,32,1,792,2,0.283879,9,185,23,0.315374,0.323171,240,212,1,6,6,215,20,3,2,67,88,0.0,0.111111,82,24,0,4,0.111111,82,2,3,1,1,2,656,761,62,0,10,0,21,0,3,0,38,498,51,17,0,656,761,62,0,10,0,21,0,3,0,38,498,51,17,0,17.0,17.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,90.0,14.0,0.0,8.0,3173.0,548.0,35.2556,3015.0,610.0,33.5,158.0,76.0,1.75556,367.0,100.157,16.0,2.0,1.0,15.0,171.0,0.0,10.0,52.0,707.0,19.0,25.0,10.0,16.0,0.0,3.0,221.0,191.0,20.2507,0.0981125,0.0518942,0.540612,0.0901459
0,37,1,252,2,0.0784314,1,5,1,0.0694444,0.0802139,15,15,2,6,6,43,13,1,4,26,32,0.166667,0.168675,28,5,1,5,0.141553,31,2,2,0,0,1,138,165,9,1,1,0,6,0,5,0,12,112,5,10,0,188,216,9,1,1,0,8,0,7,0,14,148,5,12,0,10.0,7.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,110.0,7.0,0.0,9.0,1350.0,176.0,12.2727,1190.0,176.0,10.8182,160.0,30.0,1.45455,367.0,92.3705,13.0,2.0,1.0,13.0,15.0,0.0,1.0,8.0,207.0,6.0,19.0,0.0,0.0,1.0,5.0,58.0,30.0,12.1787,0.0366249,0.01769,0.287275,0.00204809
0,29,1,159,2,0.133971,1,5,1,0.114504,0.128205,15,15,2,5,5,26,8,1,2,14,20,0.166667,0.174757,18,5,1,5,0.133333,18,2,2,0,0,1,85,99,9,1,1,0,6,0,5,0,12,61,5,10,0,117,131,9,1,1,0,8,0,7,0,14,81,5,12,0,3.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.0,4.0,0.0,8.0,608.0,158.0,9.35385,566.0,158.0,8.70769,42.0,15.0,0.646154,350.571,63.0609,9.0,2.0,1.0,9.0,15.0,0.0,1.0,8.0,122.0,6.0,19.0,0.0,0.0,1.0,5.0,34.0,20.0,10.9131,0.00830197,0.0147667,0.253257,0.00112474
0,40,1,811,2,0.0279766,1,6,2,0.0259067,0.0266223,20,16,5,6,6,183,40,24,28,54,95,0.645161,0.250321,195,98,20,11,0.251557,202,1,2,0,0,2,584,752,60,9,11,9,41,5,30,0,56,463,46,42,0,601,772,68,10,11,9,43,5,32,0,64,477,51,49,0,33.0,30.0,4.0,1.0,3.0,1,0.0,0.0,0.0,0.0,198.0,13.0,0.0,9.0,3617.0,488.0,18.2677,3066.0,488.0,15.4848,551.0,100.0,2.78283,367.0,105.595,46.0,2.0,15.0,38.0,741.0,0.0,11.0,47.0,644.0,39.0,32.0,6.0,9.0,5.0,28.0,285.0,172.0,26.4736,0.144784,0.168102,8.55626,0.215659
0,16,1,45,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,7,2,13,9,2,8,0.0,0.103448,3,0,0,6,0.103448,3,1,1,8,8,1,26,30,8,1,3,1,6,0,5,0,7,8,5,6,0,26,30,8,1,3,1,6,0,5,0,7,8,5,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,7.0,149.0,28.0,4.80645,153.0,28.0,4.93548,-4.0,14.0,-0.129032,334.571,64.9636,4.0,1.0,2.0,3.0,15.0,7.0,3.0,5.0,24.0,6.0,13.0,0.0,0.0,0.0,5.0,13.0,7.0,6.91346,0.00445836,0.126527,8.06267,0.167892
0,26,1,65,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,5,9,1,1,1,5,0.5,0.0769231,3,3,1,1,0.0769231,3,4,7,0,0,1,36,40,425,15,3,0,4,0,1,0,489,21,327,73,3,36,40,425,15,3,0,4,0,1,0,489,21,327,73,3,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,118.857,59.0571,1.0,4.0,1.0,0.0,6.0,0.0,3.0,413.0,31.0,4.0,67.0,0.0,0.0,3.0,1.0,4.0,5.0,1.29561,0.00162808,0.00438967,0.0382717,0.00748615
0,19,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,2,3,2,3,7,1.0,0.382353,13,12,4,0,0.382353,13,0,0,1,4,0,21,30,3,2,3,2,4,0,3,0,4,8,0,3,0,21,30,3,2,3,2,4,0,3,0,4,8,0,3,0,4.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,14.0,2.0,0.0,6.0,51.0,12.0,3.64286,26.0,11.0,1.85714,25.0,11.0,1.78571,216.571,75.3782,2.0,1.0,1.0,1.0,6.0,1.0,3.0,0.0,16.0,4.0,8.0,1.0,1.0,2.0,3.0,10.0,7.0,11.8809,0.0074146,0.0197444,0.288096,0.00827257
0,17,1,111,2,0.251497,1,6,2,0.210526,0.36,20,18,1,3,2,17,0,11,11,0,7,0.875,0.504951,51,43,7,1,0.504951,51,0,0,0,0,0,50,95,1,0,1,0,7,0,7,0,7,29,0,7,0,50,95,1,0,1,0,7,0,7,0,7,29,0,7,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,6.0,329.0,85.0,12.1852,222.0,85.0,8.22222,107.0,24.0,3.96296,367.0,81.0729,12.0,1.0,10.0,2.0,28.0,0.0,1.0,0.0,52.0,8.0,8.0,1.0,0.0,0.0,8.0,21.0,15.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,23,1,78,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,16,6,1,1,9,12,0.0,0.180328,11,0,0,4,0.180328,11,2,2,0,0,1,50,56,12,1,4,0,3,0,3,0,9,38,5,8,0,50,56,12,1,4,0,3,0,3,0,9,38,5,8,0,6.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.0,5.0,0.0,8.0,172.0,20.0,4.19512,155.0,32.0,3.78049,17.0,8.0,0.414634,326.857,87.7741,5.0,2.0,1.0,5.0,3.0,0.0,4.0,8.0,49.0,3.0,19.0,0.0,0.0,4.0,3.0,17.0,15.0,7.96225,0.00482674,0.0108899,0.185241,0.000883196
0,17,1,45,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,4,1,1,5,8,0.0,0.225806,7,0,0,4,0.225806,7,2,2,0,0,1,24,29,9,1,1,0,3,0,3,0,9,16,5,8,0,24,29,9,1,1,0,3,0,3,0,9,16,5,8,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,6.0,287.0,72.0,6.10638,313.0,72.0,6.65957,-26.0,6.0,-0.553191,367.0,49.0383,3.0,2.0,1.0,2.0,3.0,0.0,1.0,8.0,25.0,3.0,19.0,0.0,0.0,1.0,3.0,8.0,8.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,24,1,55,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,6,2,2,6,9,0.25,0.282051,11,3,1,3,0.282051,11,2,2,0,0,1,28,32,8,1,0,0,3,0,3,0,9,19,5,8,0,28,32,8,1,0,0,3,0,3,0,9,19,5,8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,5.0,65.0,16.0,3.09524,77.0,21.0,3.66667,-12.0,1.0,-0.571429,288.857,36.0571,5.0,2.0,2.0,3.0,3.0,0.0,0.0,8.0,30.0,3.0,19.0,0.0,0.0,0.0,3.0,10.0,9.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,38,1,75,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,11,2,1,10,12,0.333333,0.365385,19,13,1,2,0.365385,19,2,3,0,0,2,33,38,52,0,0,0,2,0,2,0,19,21,51,16,0,33,38,52,0,0,0,2,0,2,0,19,21,51,16,0,10.0,8.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,58.0,6.0,0.0,10.0,317.0,78.0,5.46552,334.0,78.0,5.75862,-17.0,10.0,-0.293103,367.0,92.6327,7.0,2.0,1.0,6.0,1.0,0.0,0.0,52.0,35.0,2.0,25.0,0.0,0.0,0.0,2.0,14.0,6.0,13.2934,0.007284,0.155692,8.25881,0.252613
0,26,1,373,2,0.220146,5,35,8,0.16954,0.238683,59,58,6,3,3,74,16,1,1,24,58,0.9,0.295652,102,89,27,3,0.295652,102,1,2,0,0,2,243,348,44,1,5,1,34,0,29,0,34,156,39,29,0,243,348,44,1,5,1,34,0,29,0,34,156,39,29,0,20.0,18.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,63.0,5.0,0.0,9.0,926.0,258.0,14.6984,829.0,302.0,13.1587,97.0,35.0,1.53968,367.0,97.8383,8.0,1.0,1.0,7.0,465.0,0.0,5.0,39.0,235.0,31.0,30.0,0.0,5.0,5.0,26.0,82.0,67.0,20.5292,0.0303054,0.196192,8.49681,0.364023
0,32,1,255,2,0.725779,2,60,15,0.745536,0.755656,167,167,1,3,3,77,21,1,1,23,43,0.0,0.0133929,3,0,0,18,0.0133929,3,2,2,0,0,1,221,224,70,3,2,0,20,0,17,0,63,218,61,39,0,221,224,70,3,2,0,20,0,17,0,63,218,61,39,0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,49.8571,40.6667,1.0,2.0,1.0,1.0,21.0,0.0,2.0,68.0,74.0,7.0,33.0,0.0,0.0,2.0,4.0,17.0,25.0,2.57538,0.00247396,0.132681,7.98269,0.210948
0,15,1,77,2,0.447917,1,7,1,0.253968,0.255319,16,12,1,3,2,15,5,3,1,2,7,0.0,0.0754717,4,3,0,2,0.0754717,4,4,5,0,0,1,49,63,67,7,2,0,5,0,1,0,55,27,52,27,1,49,63,67,7,2,0,5,0,1,0,55,27,52,27,1,4.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,50.0,6.0,0.0,8.0,574.0,115.0,11.48,707.0,115.0,14.14,-133.0,14.0,-2.66,367.0,119.907,2.0,5.0,1.0,2.0,10.0,0.0,2.0,61.0,50.0,5.0,49.0,0.0,1.0,1.0,1.0,10.0,15.0,13.8528,0.0686472,0.141381,8.23988,0.18781
0,25,1,510,2,0.04803,1,10,2,0.0493827,0.056872,24,24,1,7,7,163,47,1,2,67,83,0.333333,0.0905172,42,10,1,2,0.0905172,42,1,1,0,0,1,422,486,41,0,2,0,16,0,2,0,16,342,39,2,0,422,486,41,0,2,0,16,0,2,0,16,342,39,2,0,15.0,13.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,56.0,9.0,0.0,8.0,657.0,141.0,11.7321,398.0,53.0,7.10714,259.0,140.0,4.625,250.0,147.079,29.0,1.0,1.0,29.0,136.0,0.0,2.0,39.0,462.0,17.0,8.0,2.0,8.0,0.0,3.0,215.0,162.0,23.0053,0.231448,0.17689,8.50601,0.267306
