McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
5,0,163,3,185,8,13,0
5,0,83,0,185,8,18,0
1,0,39,0,185,4,6,0
21,0,200,0,185,8,22,0
18,0,160,0,34,5,11,0
4,0,46,0,246,1,3,0
3,0,45,0,511,5,11,0
3,0,66,2,185,6,11,0
1,0,22,0,185,6,12,0
14,0,71,1,511,4,6,0
11,0,179,5,185,5,30,0
2,0,48,1,185,9,33,0
37,0,358,0,185,7,30,0
32,0,239,3,511,6,21,0
23,0,179,2,185,5,26,0
9,0,172,5,185,5,33,0
21,0,128,1,185,9,33,0
7,0,163,3,185,6,25,0
21,0,123,3,185,9,37,0
10,0,62,1,185,4,17,0
16,0,116,0,185,6,11,1
22,0,187,0,185,8,33,0
22,0,185,0,511,6,14,0
15,0,99,0,185,2,6,0
10,0,57,2,185,6,23,0
3,0,69,2,185,5,16,0
1,0,5,0,185,4,4,0
8,0,97,1,185,5,16,0
1,0,7,0,511,3,3,0
1,0,14,1,89,2,5,0
5,0,76,1,185,5,10,1
1,0,5,0,185,2,3,0
26,0,306,2,185,5,13,0
6,0,43,1,185,4,8,0
3,0,29,0,511,1,2,0
11,0,50,1,185,4,5,0
39,0,431,2,511,1,5,0
10,0,100,1,185,4,9,1
1,0,7,0,511,2,2,0
16,0,151,1,185,3,7,1
2,0,21,0,511,2,2,0
7,0,42,0,185,1,1,0
27,0,216,1,185,3,8,0
5,0,71,1,185,5,10,1
1,0,5,0,185,4,4,0
8,0,96,1,185,5,16,0
1,0,7,0,511,3,3,0
1,0,14,1,89,2,5,0
5,0,71,1,185,5,10,1
1,0,5,0,185,4,4,0
8,0,96,1,185,6,17,0
1,0,7,0,511,3,3,0
1,0,14,1,511,3,6,0
13,0,106,1,185,2,6,1
6,0,84,0,185,3,7,0
11,0,66,0,185,2,3,0
1,0,17,0,185,1,1,0
3,0,82,0,185,2,4,0
1,0,72,0,185,5,10,0
1,0,5,0,185,1,1,0
1,0,6,0,185,2,3,0
3,0,64,0,185,3,5,0
3,0,29,0,511,2,2,0
2,0,24,0,185,1,2,0
1,0,6,0,185,3,5,0
3,0,64,0,185,5,10,0
6,0,35,0,511,3,4,0
2,0,24,0,185,4,6,0
7,0,111,0,185,2,6,0
1,0,5,0,511,2,2,0
22,0,162,1,185,3,7,0
16,0,136,0,185,2,4,0
13,0,94,0,185,1,3,0
13,0,171,2,185,5,11,1
1,0,14,0,185,3,3,0
19,0,137,1,185,5,15,0
1,0,7,0,511,3,3,0
1,0,14,1,89,2,5,0
3,0,70,1,185,5,10,1
1,0,5,0,185,4,4,0
8,0,91,1,185,5,17,0
1,0,7,0,511,3,3,0
1,0,14,1,89,2,5,0
8,0,123,2,185,4,9,0
1,0,6,0,762,1,1,0
12,0,146,1,185,5,11,0
2,0,181,0,511,3,3,0
20,0,101,1,762,1,3,0
3,0,72,2,185,5,10,1
1,0,5,0,185,3,3,0
6,0,83,1,185,5,17,0
1,0,7,0,511,3,4,0
4,0,29,1,511,3,8,0
2,0,58,0,89,1,1,1
1,0,167,0,23,2,3,0
8,0,37,0,89,1,1,0
3,0,118,1,511,2,3,1
7,0,57,0,511,3,5,0
7,0,55,0,511,2,3,0
7,0,56,1,511,2,4,0
2,0,43,0,511,3,5,0
19,0,85,1,511,3,8,0
3,0,101,0,185,5,10,0
13,0,136,0,511,4,4,0
28,0,182,0,185,8,17,0
1,0,91,0,185,5,10,0
5,0,98,0,185,5,10,0
25,0,101,1,511,3,8,0
7,0,71,0,511,4,6,0
4,0,70,0,12,2,2,0
7,0,97,0,12,2,2,0
6,0,68,0,12,2,3,0
7,0,88,0,12,2,3,0
12,0,113,0,12,2,2,0
7,0,19,0,12,2,3,0
1,0,6,0,246,1,1,0
1,0,11,0,246,1,1,0
3,0,21,0,246,1,1,0
2,0,26,0,1466,2,2,0
2,0,25,1,185,3,4,0
2,0,22,1,185,1,1,0
1,0,15,0,1466,2,2,0
78,0,263,0,511,6,11,0
3,0,33,0,511,3,4,0
1,0,15,0,49,5,5,0
28,0,163,1,185,6,16,0
2,0,21,0,49,4,4,0
7,0,48,1,49,3,6,0
18,0,159,1,185,6,9,1
14,0,143,3,234,7,17,0
39,0,765,0,479,4,8,0
3,0,37,1,474,2,5,0
9,0,80,2,1466,3,3,0
8,0,171,0,89,1,4,0
9,0,89,2,4735,6,6,0
20,0,171,1,511,5,8,0
2,0,45,1,479,4,5,0
10,0,202,0,185,3,4,0
16,0,668,2,319,9,30,0
3,0,49,1,230,4,9,0
11,0,258,3,246,8,27,0
8,0,206,2,1466,10,30,0
4,0,151,1,23,6,9,0
3,0,41,0,1466,4,7,0
4,0,90,2,1466,5,12,0
2,0,40,0,1466,5,9,0
3,0,29,0,244,1,1,0
4,0,61,0,1,4,5,0
5,0,225,1,374,2,2,0
6,0,65,0,46,2,2,0
6,0,50,0,374,2,3,0
1,0,14,0,42,1,1,0
1,0,111,0,42,1,1,0
8,0,76,0,231,1,2,0
7,0,79,0,479,1,1,0
58,0,682,1,1466,4,16,0
5,0,163,1,479,3,12,0
5,0,60,1,474,4,10,0
1,0,43,0,374,2,2,0
35,0,329,0,1466,4,15,0
18,0,413,0,246,2,2,0
1,0,30,0,479,1,1,0
11,0,90,0,230,2,4,0
54,0,487,0,1466,1,1,0
10,0,135,0,246,2,2,0
3,0,121,0,1466,1,1,0
4,0,80,0,1466,1,1,0
23,0,327,1,234,4,5,0
1,0,35,0,1466,1,3,0
4,0,277,0,230,1,1,0
4,0,43,0,1466,1,1,0
2,0,116,1,1466,5,6,0
1,0,126,0,479,4,7,0
5,0,49,0,231,2,3,0
1,0,86,0,230,1,5,0
1,0,48,0,230,2,3,0
14,0,172,0,230,4,10,0
12,0,854,3,185,9,14,0
6,0,85,0,1466,1,1,0
36,0,336,0,762,6,14,0
14,0,313,0,762,5,9,0
3,0,44,0,511,2,2,0
8,0,89,1,185,6,9,0
46,0,1788,12,185,11,67,0
20,0,354,1,1466,6,32,0
5,0,162,2,762,6,17,0
2,0,68,0,474,2,4,0
1,0,42,0,811,1,1,0
16,0,366,1,374,4,7,0
1,0,27,1,374,3,4,0
5,0,78,0,66,1,2,0
1,0,38,0,474,2,2,0
2,0,66,0,374,2,2,0
1,0,27,0,89,1,1,0
1,0,23,0,244,1,3,0
1,0,84,0,1466,3,5,0
2,0,64,0,89,2,2,0
17,0,400,0,474,1,3,0
11,0,205,1,474,1,2,0
3,0,75,0,89,1,1,0
6,0,112,0,474,3,5,0
2,0,101,0,1466,2,7,0
4,0,95,2,1466,4,7,0
1,0,39,0,474,3,6,0
12,0,494,0,511,7,9,0
1,0,44,0,1466,3,5,0
1,0,55,0,374,4,4,0
2,0,29,0,230,1,1,0
2,0,111,0,474,3,4,0
2,0,57,0,38,1,2,0
34,0,1186,0,185,1,1,0
2,0,98,2,230,4,6,0
88,0,474,0,511,1,1,0
1,0,43,1,1466,1,1,0
3,0,42,1,474,2,5,0
9,0,91,1,374,5,12,0
40,0,747,6,319,10,39,0
6,0,184,1,374,5,8,0
60,0,1289,13,234,8,54,0
18,0,208,2,234,5,10,0
1,0,32,0,1466,4,4,0
18,0,163,0,479,5,16,0
1,0,67,0,1466,2,2,0
14,0,224,0,762,3,7,0
27,0,899,0,1466,4,12,0
2,0,19,0,474,6,13,0
1,0,47,0,89,1,2,0
18,0,325,3,474,6,22,0
5,0,310,1,374,3,4,0
1,0,73,0,1466,2,2,0
20,0,834,4,474,11,27,0
7,0,121,0,1466,4,8,0
4,0,55,0,4735,5,8,0
10,0,90,0,234,2,4,0
53,0,622,5,762,8,34,0
2,0,29,1,23,1,1,0
2,0,87,0,185,1,2,0
10,0,52,0,1466,2,2,0
14,0,174,0,234,4,17,0
1,0,75,1,762,1,1,0
13,0,121,0,319,1,1,0
2,0,55,0,479,3,5,0
2,0,50,0,1466,3,3,0
1,0,32,0,474,2,7,0
4,0,59,1,231,5,6,0
3,0,61,0,762,3,5,0
9,0,153,1,230,7,30,0
2,0,18,0,12,3,3,0
33,0,593,9,234,10,34,0
11,0,251,0,185,9,18,0
7,0,142,0,246,2,2,0
3,0,72,1,234,4,4,0
2,0,239,2,811,7,13,0
1,0,42,0,474,3,7,0
27,0,1116,1,185,9,24,0
15,0,162,1,1466,5,11,0
1,0,155,0,230,5,12,0
7,0,132,1,511,5,10,0
19,0,585,3,46,6,26,0
7,0,72,0,46,1,1,0
12,0,1153,2,185,11,32,0
12,0,96,0,4735,1,1,0
3,0,111,0,374,9,16,0
11,0,117,0,31,4,4,0
7,0,80,1,479,7,22,0
1,0,91,1,479,1,1,0
1,0,100,0,479,1,1,0
12,0,259,1,479,4,30,0
48,0,520,3,479,6,32,0
3,0,77,0,1466,3,9,0
3,0,100,0,1466,1,4,0
40,0,338,0,38,4,8,0
45,0,399,3,234,9,16,0
2,0,49,0,1466,1,2,0
17,0,181,2,479,3,8,0
13,0,215,1,230,8,18,0
1,0,19,0,474,2,2,0
1,0,11,0,1466,1,1,0
6,0,85,0,230,3,6,0
16,0,118,2,374,10,24,0
174,0,1332,9,1466,19,152,0
1,0,28,1,374,3,8,0
1,0,25,0,1466,2,3,0
8,0,140,1,1466,7,20,0
33,0,398,2,1466,9,44,0
4,0,25,0,474,2,6,0
1,0,28,0,1466,1,6,0
31,0,204,1,246,7,17,0
7,0,118,0,230,9,22,0
155,0,1308,3,230,17,78,0
1,0,16,1,479,2,3,0
18,0,105,4,511,16,75,0
5,0,482,1,185,11,21,0
2,0,83,2,246,4,7,0
8,0,169,1,1466,6,13,0
5,0,68,0,474,4,7,0
2,0,191,0,36,1,1,0
41,0,678,0,1466,10,25,0
5,0,313,4,511,11,24,0
3,0,46,0,1466,2,8,0
66,0,663,1,231,5,15,0
16,0,190,1,374,3,8,0
4,0,200,3,1466,4,23,0
5,0,54,0,511,2,4,0
14,0,124,2,231,3,7,0
34,0,357,1,474,6,17,0
1,0,29,1,474,3,5,0
10,0,161,1,811,3,6,0
1,0,23,1,4735,3,3,0
1,0,28,1,34,1,1,0
16,0,262,3,4735,3,5,0
3,0,88,3,474,5,7,0
10,0,73,0,1466,2,4,0
1,0,23,0,38,1,1,0
25,0,129,1,1466,2,2,0
1,0,128,1,762,4,7,0
1,0,63,1,762,3,5,0
3,0,52,1,1466,3,3,0
27,0,372,0,89,2,3,0
48,0,329,0,46,1,1,0
11,0,231,0,185,2,3,0
102,0,1028,0,46,1,2,0
10,0,153,0,46,1,2,0
7,0,259,0,46,1,1,0
1,0,71,0,474,1,1,0
2,0,53,0,1466,2,3,0
2,0,22,0,244,1,1,0
5,0,138,1,244,3,3,1
11,0,266,1,89,2,3,0
4,0,98,0,1466,2,6,0
9,0,128,1,1466,3,3,0
4,0,65,1,474,1,1,0
4,0,70,1,230,6,9,0
10,0,111,0,1466,4,14,0
30,0,332,0,1466,8,38,0
3,0,311,3,811,7,10,0
28,0,625,5,762,9,15,0
1,0,264,1,511,9,11,0
1,0,78,0,1466,2,3,0
3,0,48,0,479,1,1,0
6,0,52,0,1466,2,3,0
2,0,45,0,1466,3,5,0
1,0,99,0,1466,5,8,0
1,0,57,1,230,3,4,0
20,0,190,1,1466,6,13,0
1,0,200,1,246,8,20,0
12,0,111,0,1466,5,10,0
2,0,41,0,1466,5,11,0
7,0,51,0,474,3,6,0
1,0,50,1,511,5,13,0
1,0,35,0,511,3,5,0
6,0,93,0,474,4,7,0
1,0,258,1,1466,5,16,0
7,0,116,1,374,3,5,0
22,0,184,0,230,5,16,0
10,0,136,0,374,1,1,0
3,0,29,1,511,1,2,0
27,0,448,5,374,7,14,0
9,0,234,0,244,1,1,0
2,0,84,0,244,3,4,0
9,0,283,1,811,4,6,0
1,0,30,0,244,3,3,0
11,0,103,0,511,1,1,0
10,0,84,0,511,1,1,0
4,0,26,0,511,1,1,0
52,0,384,0,374,2,8,0
2,0,37,0,374,3,5,0
4,0,24,0,34,1,1,0
2,0,797,6,38,5,22,0
2,0,428,7,38,4,18,0
3,0,122,1,244,4,5,0
1,0,63,1,1466,3,5,0
6,0,55,0,66,1,1,0
3,0,172,3,511,6,9,0
1,0,10,0,374,4,5,0
5,0,16,0,511,1,1,0
1,0,117,1,185,5,7,0
1,0,129,1,42,1,1,0
8,0,120,0,511,1,4,0
1,0,7,0,511,1,2,0
1,0,7,0,511,1,2,0
1,0,11,0,511,1,3,0
1,0,7,0,511,1,4,0
4,0,46,1,319,3,4,0
3,0,72,0,23,2,3,0
3,0,208,1,185,4,6,0
2,0,250,1,244,6,7,0
1,0,52,0,26,3,4,0
1,0,65,0,26,4,5,0
2,0,36,0,22,3,5,0
19,0,167,0,1466,2,3,0
2,0,40,0,230,1,1,0
1,0,38,0,244,1,1,0
1,0,39,0,1466,2,3,0
14,0,53,0,1466,2,2,0
45,0,321,0,230,8,16,0
27,0,199,0,374,4,7,0
15,0,81,0,474,2,2,0
16,0,109,1,479,1,1,0
14,0,97,1,374,2,3,0
24,0,168,0,511,3,5,0
6,0,36,0,511,2,4,0
3,0,68,0,185,2,2,0
2,0,37,0,16,2,3,0
3,0,30,0,474,2,2,0
5,0,67,0,1466,2,2,0
14,0,73,1,479,1,2,0
2,0,117,0,479,1,2,0
7,0,54,0,479,1,1,0
1,0,35,0,1,1,1,0
4,0,103,1,244,1,2,0
8,0,167,1,1466,2,3,0
1,0,42,1,1466,2,2,0
2,0,44,1,244,1,1,0
2,0,77,0,1466,5,9,0
1,0,142,0,231,3,5,0
2,0,142,0,374,4,8,0
1,0,22,1,515,1,1,0
2,0,36,0,1466,2,2,0
5,0,42,0,474,2,2,0
1,0,35,0,36,1,1,0
1,0,59,0,1466,2,4,0
1,0,50,0,1466,2,3,0
3,0,82,0,1466,2,4,0
1,0,34,0,374,3,5,0
4,0,80,1,1,3,4,0
1,0,27,0,374,1,1,0
1,0,71,0,1466,2,3,0
25,0,214,0,1466,3,6,0
2,0,36,0,1466,2,3,0
1,0,43,1,1466,2,5,0
1,0,18,0,1466,2,2,0
10,0,127,0,511,4,6,0
1,0,20,0,1466,2,3,0
1,0,28,0,1466,2,2,0
1,0,20,0,1466,2,2,0
1,0,59,1,1466,2,5,0
5,0,74,1,515,1,1,0
1,0,35,0,1466,2,4,0
6,0,83,0,374,3,5,0
1,0,133,0,374,3,4,0
2,0,173,1,1466,8,16,0
1,0,111,0,511,3,4,0
4,0,32,0,1466,2,2,0
2,0,40,1,1466,2,2,0
9,0,65,0,230,1,1,0
4,0,66,0,230,1,1,0
2,0,59,0,1466,2,2,0
53,0,1192,1,234,3,3,0
13,0,700,0,230,1,1,0
5,0,211,1,511,5,11,0
13,0,94,1,1466,7,17,0
3,0,385,0,511,5,8,0
58,0,532,1,511,8,20,0
1,0,74,0,511,2,5,0
8,0,72,0,511,3,11,0
1,0,139,0,479,2,2,0
79,0,545,1,374,6,20,0
2,0,62,0,185,4,8,0
1,0,39,1,762,1,3,0
1,0,70,0,511,1,1,0
17,0,148,1,2,6,12,0
1,0,139,0,479,2,2,0
1,0,9,0,511,2,2,0
18,0,136,0,1466,5,11,0
14,0,337,0,511,7,11,0
1,0,56,2,511,4,7,0
1,0,9,0,511,2,2,0
11,0,211,1,511,4,10,0
3,0,76,0,1466,1,1,0
1,0,13,1,511,1,1,0
3,0,43,0,1466,2,3,0
1,0,77,0,374,4,8,0
5,0,113,0,36,1,2,0
1,0,21,0,762,3,4,0
1,0,14,1,1466,2,3,0
3,0,112,3,1466,4,5,0
3,0,77,1,1466,4,4,0
11,0,120,0,46,1,2,0
21,0,2206,5,511,19,54,0
1,0,22,0,13,1,2,0
1,0,98,0,230,10,14,0
4,0,307,2,374,11,13,0
11,0,191,0,1466,5,8,0
1,0,29,0,230,1,1,0
2,0,37,0,185,2,2,0
4,0,39,0,1466,1,1,0
1,0,139,0,1466,4,6,0
58,0,550,3,185,9,33,0
9,0,118,0,185,6,9,0
2,0,57,0,230,3,3,0
16,0,152,2,511,3,10,0
24,0,155,0,1466,1,3,0
12,0,100,2,246,1,4,0
135,0,942,6,185,6,30,0
5,0,76,1,374,1,1,0
32,0,457,2,1466,5,10,0
2,0,30,0,230,1,1,0
9,0,108,0,1466,2,3,0
1,0,20,1,811,1,1,0
1,0,23,1,811,1,1,0
1,0,12,1,811,1,1,0
1,0,17,1,811,1,1,0
1,0,13,1,811,1,1,0
1,0,20,1,811,1,1,0
1,0,8,1,811,1,1,0
1,0,11,1,811,1,1,0
1,0,13,1,811,1,1,0
12,0,141,1,1466,5,7,0
7,0,107,1,1466,3,7,0
14,0,407,2,185,7,13,0
1,0,33,1,1466,1,1,0
3,0,50,0,1466,1,2,0
1,0,46,1,1466,2,2,0
4,0,135,1,246,5,10,0
19,0,140,0,1466,5,11,0
8,0,121,2,231,5,21,0
7,0,145,1,474,5,10,0
3,0,94,0,374,5,8,0
11,0,87,0,4735,7,13,0
5,0,88,0,1466,5,17,0
1,0,19,0,1466,5,5,0
8,0,69,0,4735,7,11,0
1,0,123,2,185,8,10,0
1,0,99,0,511,4,6,0
11,0,333,1,1,8,20,0
5,0,202,0,1466,2,9,0
22,0,284,1,185,7,24,0
7,0,68,0,474,4,6,0
4,0,269,0,185,4,10,0
1,0,81,1,479,4,4,0
5,0,104,1,474,3,7,0
70,0,787,1,234,6,20,0
4,0,68,4,374,6,13,0
3,0,65,0,474,1,1,0
14,0,495,0,762,8,13,0
4,0,105,0,246,2,2,0
7,0,299,1,4735,10,18,0
1,0,28,0,7,1,1,0
1,0,16,0,811,1,1,0
2,0,24,0,474,2,3,0
2,0,113,0,244,2,3,0
10,0,221,0,234,1,2,0
5,0,84,1,1466,2,3,0
1,0,30,0,13,1,2,0
1,0,36,0,511,2,2,0
4,0,57,1,511,1,2,0
4,0,90,2,185,4,6,0
3,0,71,0,4,1,1,0
1,0,1,0,1466,1,2,0
4,0,143,1,185,3,6,0
36,0,313,2,185,8,25,0
1,0,51,1,244,1,1,0
5,0,45,1,511,3,4,0
1,0,87,0,474,4,7,0
45,0,2014,9,234,11,42,0
5,0,101,0,185,5,9,0
52,0,527,1,185,4,12,0
57,0,2054,0,234,1,4,0
1,0,229,1,234,5,5,0
32,0,599,0,234,8,23,0
10,0,73,1,474,3,7,0
6,0,55,0,474,2,5,0
111,0,1645,4,319,12,35,0
1,0,114,0,1466,3,3,0
26,0,951,6,185,16,44,0
8,0,155,1,1466,1,3,0
34,0,826,2,234,10,11,0
1,0,46,0,374,1,1,0
1,0,54,0,474,3,6,0
31,0,1059,2,234,7,29,0
6,0,68,0,1466,3,17,0
17,0,116,1,1466,5,21,0
52,0,316,1,1466,5,33,0
7,0,93,0,474,2,5,0
27,0,352,0,511,3,11,0
3,0,131,1,1466,2,4,0
49,0,2208,19,234,13,64,0
6,0,59,0,1466,2,3,0
10,0,506,2,511,9,18,0
19,0,811,3,246,3,20,0
1,0,17,1,246,1,1,0
3,0,81,1,246,1,2,0
4,0,83,0,1466,2,7,0
4,0,88,1,5,4,4,0
1,0,117,0,474,3,6,0
23,0,484,3,185,4,15,0
23,0,251,2,234,6,13,0
3,0,271,0,185,3,4,0
15,0,541,2,511,7,15,0
25,0,461,0,185,8,13,0
2,0,72,0,1466,1,1,0
1,0,360,1,185,5,9,0
2,0,73,0,511,4,7,0
24,0,572,0,762,1,3,0
34,0,215,5,762,4,13,0
2,0,31,0,1466,1,4,0
3,0,83,0,1466,4,14,0
1,0,124,0,511,4,7,0
19,0,174,0,762,1,1,0
34,0,386,5,511,6,13,0
4,0,77,1,1466,2,7,0
10,0,177,1,234,7,16,0
1,0,59,1,511,4,5,0
12,0,141,0,1466,4,13,0
1,0,32,1,46,1,1,0
1,0,27,0,1466,3,6,0
1,0,54,0,319,2,3,0
1,0,26,0,1466,2,3,0
23,0,249,2,319,3,10,0
1,0,15,0,319,1,1,0
1,0,14,0,89,2,2,0
19,0,147,0,1466,2,4,0
3,0,67,0,244,2,4,0
4,0,163,0,185,4,10,0
9,0,140,0,244,2,3,0
1,0,27,0,474,3,5,0
16,0,100,0,246,2,4,0
5,0,35,0,1466,2,4,0
14,0,147,0,230,1,1,0
4,0,54,0,1466,1,1,0
7,0,62,0,1466,2,6,0
2,0,33,0,374,3,3,1
31,0,202,0,4735,2,2,0
7,0,115,0,246,2,5,1
11,0,119,0,230,3,5,0
9,0,140,0,479,1,1,1
15,0,127,0,21,4,5,0
12,0,211,0,1466,2,2,0
8,0,83,0,230,5,9,0
5,0,61,0,230,2,3,0
1,0,29,0,4735,1,1,0
1,0,39,0,4735,1,1,0
4,0,106,0,479,3,9,0
8,0,140,0,479,2,7,0
3,0,630,0,234,1,2,0
7,0,124,1,234,6,12,0
1,0,32,0,1466,2,3,0
4,0,188,0,1466,2,4,0
8,0,191,0,374,4,5,0
1,0,98,0,1466,2,3,0
2,0,41,0,1466,5,6,0
1,0,33,0,1466,5,5,0
7,0,53,0,1466,1,1,0
17,0,161,1,246,5,7,0
3,0,40,0,230,2,2,0
7,0,63,0,4735,2,2,0
10,0,72,0,4735,2,2,0
8,0,40,0,4735,2,2,0
14,0,85,0,230,3,3,0
2,0,27,0,1466,1,1,0
2,0,9,0,1466,1,1,0
5,0,43,0,319,2,2,0
8,0,61,0,246,3,3,0
16,0,91,0,1466,1,1,0
7,0,59,0,230,3,4,0
14,0,91,0,4735,2,2,0
33,0,272,1,1466,4,6,0
8,0,76,0,230,3,4,0
12,0,132,0,1466,1,2,0
46,0,326,0,230,3,3,0
4,0,37,1,1466,3,9,0
2,0,102,0,1466,2,3,0
8,0,106,0,474,1,3,0
6,0,64,1,479,1,1,0
21,0,135,1,479,1,2,0
1,0,56,1,479,2,4,0
1,0,31,1,479,2,3,0
23,0,154,1,479,2,6,0
1,0,31,1,479,2,3,0
1,0,30,1,479,2,4,0
1,0,13,1,479,2,4,0
5,0,50,1,479,2,4,0
17,0,123,1,479,2,6,0
3,0,69,0,230,1,1,0
1,0,14,0,230,2,2,0
18,0,139,1,230,6,17,0
13,0,81,0,230,1,1,0
1,0,22,0,1466,2,2,0
1,0,8,0,244,1,1,0
2,0,28,0,244,1,1,0
54,0,616,12,230,17,65,1
42,0,194,2,38,5,12,0
1,0,78,0,474,3,3,0
1,0,30,0,474,1,1,0
25,0,193,0,185,5,25,0
1,0,34,0,474,1,2,0
10,0,95,0,474,1,9,0
12,0,65,0,474,1,2,0
16,0,132,1,4735,4,21,0
15,0,143,1,230,6,25,0
1,0,21,0,230,2,4,0
1,0,9,0,1466,1,1,0
5,0,35,0,1466,1,2,0
7,0,96,1,244,2,3,0
1,0,104,0,474,1,1,0
5,0,36,0,1466,1,2,0
5,0,34,0,1466,1,3,0
1,0,38,1,185,4,8,0
10,0,280,2,244,6,12,0
1,0,36,0,1466,3,6,0
1,0,32,0,1466,4,8,0
1,0,73,0,1466,2,2,0
6,0,338,0,374,3,4,0
10,0,1314,0,374,3,7,0
2,0,29,1,38,2,2,0
19,0,353,0,511,6,18,0
1,0,40,0,511,4,13,0
9,0,322,2,511,4,17,0
7,0,643,0,511,5,14,0
39,0,353,0,1466,7,20,0
7,0,66,1,1466,1,1,0
17,0,140,1,230,2,2,0
45,0,506,0,511,5,16,0
5,0,108,0,511,4,13,0
2,0,183,0,511,5,15,0
1,0,99,0,511,4,13,0
4,0,74,0,511,4,13,0
3,0,119,0,511,5,13,0
14,0,447,3,511,6,20,0
4,0,121,0,511,4,13,0
20,0,414,0,511,5,14,0
25,0,269,1,511,4,7,0
5,0,88,1,511,4,5,0
2,0,63,0,511,4,12,0
2,0,95,0,511,4,13,0
1,0,55,0,511,4,13,0
30,0,169,0,230,7,18,0
6,0,105,0,511,5,15,0
1,0,68,0,511,4,14,0
1,0,309,0,511,5,7,0
2,0,13,0,1466,1,1,0
2,0,58,0,1466,4,17,0
3,0,133,0,511,4,14,0
5,0,70,0,511,5,14,0
18,0,327,0,511,5,14,0
1,0,118,0,511,4,13,0
5,0,133,0,511,5,14,0
1,0,116,0,511,4,12,0
1,0,128,0,511,4,16,0
1,0,36,0,234,1,1,0
9,0,236,0,10,4,6,0
1,0,85,1,2,2,3,0
1,0,120,1,1466,4,5,0
2,0,116,0,1466,3,3,0
10,0,264,3,2,4,6,0
7,0,117,0,511,2,3,0
1,0,41,0,374,1,1,0
22,0,166,0,374,4,6,0
1,0,38,0,1466,2,3,0
1,0,42,0,1466,2,3,0
1,0,39,0,1466,2,3,0
5,0,82,1,1466,4,6,0
4,0,315,1,1466,4,7,0
49,0,495,1,474,5,10,0
17,0,202,0,1466,2,3,0
5,0,226,0,374,5,8,0
1,0,23,0,1466,2,3,0
1,0,23,0,1466,2,3,0
1,0,3,0,91,1,1,0
1,0,3,0,91,1,1,0
13,0,74,0,474,2,2,0
8,0,178,0,1466,3,7,0
6,0,274,1,319,5,8,0
15,0,115,0,1466,1,1,0
6,0,65,0,16,3,5,0
6,0,61,0,1466,2,3,0
2,0,36,0,319,3,4,0
1,0,348,1,31,4,5,0
1,0,88,0,22,3,4,0
9,0,205,3,5,4,8,0
7,0,157,1,244,1,1,0
2,0,194,0,1466,2,3,0
1,0,20,0,91,1,1,0
2,0,69,0,1466,2,3,0
1,0,50,0,374,1,2,0
1,0,29,1,374,2,6,0
1,0,71,0,374,1,2,0
36,0,244,0,511,3,10,0
5,0,51,0,511,3,6,0
10,0,90,0,762,1,1,0
15,0,172,0,511,2,2,0
1,0,60,0,511,2,3,0
2,0,22,0,34,2,2,0
1,0,93,1,511,5,6,0
1,0,52,0,511,5,6,0
1,0,188,0,511,3,4,0
1,0,56,0,511,3,4,0
5,0,317,1,185,4,7,0
3,0,44,0,511,1,2,0
3,0,47,1,244,3,4,0
1,0,39,0,511,3,4,0
2,0,129,1,3,5,7,0
2,0,20,0,246,1,1,0
24,0,358,4,234,12,17,0
1,0,25,0,511,2,3,0
1,0,27,1,1466,2,2,0
1,0,66,1,1466,5,7,0
1,0,41,0,511,3,5,0
9,0,123,0,511,3,7,0
1,0,27,0,511,3,4,0
1,0,77,0,234,5,6,0
1,0,43,0,511,3,4,0
2,0,55,0,34,4,6,0
7,0,246,0,1466,4,6,0
7,0,304,3,234,9,12,0
5,0,124,1,2,4,8,0
1,0,8,0,811,1,1,0
4,0,179,0,185,4,5,0
1,0,21,0,811,1,1,0
2,0,64,0,1466,1,1,0
1,0,85,0,185,4,5,0
1,0,20,0,1466,2,3,0
1,0,130,0,185,3,3,0
2,0,79,0,234,4,6,0
1,0,35,1,244,1,1,0
1,0,90,0,246,4,5,0
1,0,55,0,231,5,7,0
1,0,87,0,231,5,7,0
1,0,99,1,234,5,6,0
3,0,256,0,762,1,3,0
4,0,352,1,1466,4,10,0
1,0,288,1,185,4,6,0
3,0,34,1,1466,2,2,0
9,0,408,0,374,5,9,0
1,0,68,1,511,4,5,0
1,0,27,0,234,4,5,0
1,0,58,0,234,5,6,0
2,0,89,0,185,7,12,0
2,0,47,1,246,2,2,0
1,0,83,0,234,5,6,0
1,0,58,0,511,3,5,0
3,0,204,0,1466,6,10,0
4,0,310,2,511,4,14,0
17,0,550,6,234,10,18,0
4,0,261,1,234,6,9,0
1,0,174,0,511,5,6,0
1,0,22,0,511,3,4,0
8,0,194,2,234,3,5,0
1,0,175,1,1466,2,4,0
4,0,247,1,1466,5,12,0
1,0,89,0,374,1,1,0
1,0,27,0,511,5,6,0
1,0,67,0,230,5,10,0
1,0,75,0,230,5,10,0
13,0,105,1,511,4,8,0
1,0,23,0,762,1,2,0
23,0,232,5,230,6,28,0
30,0,287,4,230,7,20,0
11,0,65,0,16,3,3,0
23,0,190,2,230,4,17,0
25,0,205,2,230,5,18,0
1,0,37,0,1466,2,3,0
1,0,36,1,762,3,7,0
1,0,34,0,1466,1,2,0
1,0,95,2,38,4,5,0
5,0,132,1,22,1,1,0
42,0,553,0,185,3,4,0
