McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,target
3,0,50,1118,12,1,8,0
1,0,19,1118,7,0,7,0
1,0,37,1118,9,1,7,0
1,0,52,1147,15,1,8,0
9,0,79,1147,6,0,3,0
2,0,86,2053,9,0,7,0
9,0,81,296,26,1,12,0
10,0,86,1147,18,1,8,0
1,0,1,753,4,0,4,0
4,0,52,1147,7,0,5,0
5,0,67,1147,7,0,5,0
1,0,18,753,4,0,4,0
3,0,44,1118,9,0,7,0
5,0,50,753,4,0,4,0
7,0,70,1147,7,0,5,0
1,0,19,753,4,0,4,0
1,0,19,1118,7,0,7,0
18,0,157,1733,19,1,8,0
1,0,1,116,3,0,3,0
3,0,66,2053,5,0,3,0
30,0,262,2053,8,1,6,0
5,0,31,116,3,0,3,0
4,0,52,1118,13,4,8,0
7,0,71,1118,6,1,6,0
1,0,17,116,3,0,3,0
3,0,61,1118,10,1,7,0
2,0,43,1118,6,0,6,0
2,0,49,116,3,0,3,0
3,0,47,1147,6,0,4,0
4,0,71,1147,6,0,4,0
9,0,65,116,3,0,3,0
12,0,99,116,3,0,3,0
6,0,56,1147,10,0,6,0
7,0,81,1147,10,0,6,0
3,0,39,1118,6,0,6,0
3,0,36,116,3,0,3,0
5,0,55,15,20,0,9,0
5,0,57,15,11,0,7,0
1,0,1,15,6,0,4,0
16,0,120,2053,8,0,2,0
3,0,32,2053,3,0,2,0
1,0,25,221,2,0,2,0
14,0,148,221,2,0,2,0
6,0,33,221,4,0,2,0
1,0,1,2053,2,0,2,0
3,0,27,2053,2,0,2,0
1,0,10,2053,2,0,2,0
3,0,26,2053,2,0,2,0
1,0,19,831,2,0,2,0
1,0,1,2053,2,0,2,0
44,0,178,831,4,0,4,0
1,0,20,2053,2,0,2,0
1,0,1,116,3,0,3,0
1,0,51,1147,9,0,4,0
9,0,122,407,15,1,6,0
1,0,33,1147,4,0,4,0
1,0,57,1147,4,0,4,0
1,0,57,1147,4,0,4,0
1,0,32,1147,4,0,4,0
2,0,67,1147,4,0,4,0
1,0,32,1147,4,0,4,0
1,0,32,1147,4,0,4,0
3,0,66,1147,4,0,4,0
2,0,69,1147,4,0,4,0
1,0,47,1147,8,0,4,0
1,0,57,1147,4,0,4,0
1,0,32,1147,4,0,4,0
1,0,32,1147,4,0,4,0
1,0,1,1147,4,0,4,0
3,0,53,2053,6,0,4,0
1,0,53,2053,6,0,4,0
3,0,48,1147,4,0,4,0
1,0,64,1147,4,0,4,0
3,0,165,1147,4,0,4,0
3,0,48,1147,4,0,4,0
3,0,55,1147,4,0,4,0
1,0,1,1147,4,0,4,0
1,0,89,1147,4,0,4,0
1,0,28,1147,4,0,4,0
1,0,1,1147,4,0,4,0
2,0,55,1733,6,0,5,0
1,0,78,1147,8,0,5,0
6,0,101,831,10,4,8,0
7,0,106,1147,4,0,4,0
24,0,192,831,30,9,9,0
27,0,266,1733,34,10,10,0
5,0,29,1147,10,2,5,0
3,0,38,1733,4,0,2,1
16,0,118,1733,8,4,6,0
3,0,36,1733,4,0,2,1
5,0,88,1733,4,0,2,0
5,0,89,1733,4,0,2,0
1,0,26,1147,10,2,5,0
1,0,1,1147,4,0,4,0
8,0,78,831,17,6,9,0
2,0,15,1147,4,0,4,0
3,0,21,1147,4,0,4,0
18,0,186,831,21,10,11,0
1,0,35,1147,17,4,5,0
1,0,12,1147,4,0,4,0
40,0,358,831,35,12,10,0
3,0,36,1733,4,0,2,1
20,0,127,1147,7,2,5,0
1,0,90,1147,4,0,4,0
2,0,49,2899,2,0,2,0
3,0,44,2053,3,0,2,0
5,0,92,2053,3,0,2,0
1,0,36,2899,2,0,2,0
3,0,84,2899,2,0,2,0
5,0,58,2899,2,0,2,0
4,0,83,2899,2,0,2,0
1,0,60,2899,2,0,2,0
4,0,66,2899,2,0,2,0
1,0,8,163,4,0,4,0
1,0,1,163,4,0,4,0
1,0,4,163,3,0,3,0
1,0,1,163,3,0,3,0
1,0,32,163,5,0,3,0
1,0,3,163,3,0,3,0
1,0,26,2053,4,0,3,0
1,0,6,163,3,0,3,0
1,0,1,1733,2,0,2,0
1,0,5,163,7,0,3,0
1,0,19,2053,14,1,4,0
1,0,1,163,3,0,2,0
4,0,23,1733,2,0,2,0
1,0,1,1733,2,0,2,0
1,0,4,163,3,0,2,0
1,0,1,163,3,0,2,0
1,0,1,163,4,0,4,0
1,0,9,163,5,0,5,0
1,0,5,163,4,0,3,0
1,0,1,163,4,0,3,0
3,0,95,407,29,4,7,0
1,0,1,2053,6,0,4,0
1,0,48,2899,5,0,4,0
1,0,78,2899,9,0,4,0
1,0,39,1147,8,0,4,0
1,0,33,1733,2,0,2,0
19,0,145,1733,2,0,2,0
1,0,51,1733,2,0,2,0
21,0,187,1733,2,0,2,0
1,0,20,1733,2,0,2,0
1,0,45,1733,2,1,1,0
1,0,66,1733,3,1,1,0
2,0,50,1733,2,1,1,0
1,0,18,1733,2,1,1,0
1,0,45,1733,2,1,1,0
5,0,107,1733,2,1,1,0
1,0,1,1733,2,1,1,0
5,0,85,1733,2,1,1,0
5,0,101,1733,2,1,1,0
6,0,85,1733,2,1,1,0
2,0,16,1733,2,1,1,0
4,0,44,1733,2,1,1,0
32,0,263,1733,3,1,1,1
11,0,116,1733,3,1,1,0
6,0,110,1733,2,1,1,0
4,0,64,1733,2,1,1,0
24,0,235,1733,2,1,1,1
1,0,23,296,2,0,2,1
1,0,28,296,4,0,2,1
1,0,23,296,2,0,2,1
5,0,41,831,4,1,3,1
1,0,34,296,6,0,3,1
1,0,32,296,6,0,3,1
1,0,39,296,4,0,2,1
1,0,43,296,2,0,2,1
1,0,37,296,4,0,2,1
1,0,28,296,2,0,2,1
1,0,59,296,3,0,2,1
1,0,15,296,6,0,3,1
1,0,15,296,4,0,3,1
1,0,31,296,6,0,2,1
1,0,31,296,2,0,2,1
1,0,51,296,4,0,2,1
1,0,31,116,3,0,3,1
1,0,35,296,2,0,2,1
1,0,22,296,2,0,2,0
1,0,49,296,7,0,4,1
4,0,78,296,5,1,3,1
1,0,37,831,6,0,3,1
1,0,20,296,8,0,3,1
3,0,31,296,11,0,3,1
1,0,23,296,2,0,2,1
4,0,42,296,2,0,2,1
1,0,23,296,6,0,2,1
6,0,68,296,8,0,3,1
1,0,28,296,2,0,2,1
1,0,37,296,7,0,4,1
1,0,53,296,12,0,5,1
1,0,22,296,11,1,5,1
1,0,28,296,2,0,2,1
2,0,39,296,2,0,1,1
3,0,36,296,2,0,1,1
4,0,50,296,2,0,1,1
1,0,31,296,2,0,2,1
1,0,26,296,2,0,2,1
1,0,32,296,6,0,3,1
1,0,119,296,19,1,4,1
5,0,43,296,2,1,1,1
1,0,33,116,5,1,3,1
4,0,46,296,2,1,1,1
4,0,42,116,5,1,3,1
1,0,35,116,5,1,3,1
1,0,51,296,16,1,6,1
1,0,1,163,3,0,3,1
1,0,35,296,2,0,2,1
1,0,23,296,2,0,2,1
1,0,48,296,9,0,3,1
1,0,23,296,4,0,2,1
1,0,23,296,2,0,2,1
1,0,27,296,2,0,2,1
1,0,27,296,2,0,2,1
1,0,43,296,8,0,4,1
1,0,21,296,7,0,5,1
1,0,27,1733,2,1,1,1
1,0,35,296,7,0,3,1
1,0,26,296,2,0,2,1
1,0,37,296,7,0,3,1
1,0,13,296,4,0,3,1
1,0,14,296,5,0,3,1
1,0,42,296,5,0,3,1
1,0,20,296,5,0,3,1
1,0,18,296,5,0,3,1
1,0,14,296,5,0,3,1
1,0,35,296,4,0,2,1
1,0,39,1733,6,1,3,1
1,0,28,296,2,0,2,1
1,0,32,296,4,0,2,1
1,0,23,296,2,0,2,1
1,0,29,1733,2,1,1,1
1,0,23,1733,2,1,1,1
1,0,35,1733,2,1,1,1
1,0,32,1733,2,1,1,1
1,0,33,1733,2,1,1,1
1,0,30,1733,2,1,1,1
1,0,29,1733,2,1,1,1
2,0,30,296,2,0,2,1
2,0,21,296,8,0,2,1
19,0,163,384,16,1,6,1
1,0,26,296,2,0,2,1
7,0,89,296,2,0,2,1
1,0,51,296,11,0,3,1
1,0,21,296,5,0,3,1
2,0,66,296,2,0,2,1
2,0,59,296,2,0,2,1
8,0,89,296,2,0,2,1
5,0,65,296,4,0,2,1
7,0,61,296,4,0,2,1
2,0,50,116,7,0,3,1
1,0,45,116,3,0,3,1
2,0,52,296,2,0,2,1
5,0,78,296,6,0,3,1
2,0,50,831,4,0,3,1
1,0,4,296,4,0,2,0
1,0,44,296,9,0,3,1
1,0,3,116,6,0,3,0
1,0,40,296,2,0,2,1
4,0,106,296,6,1,2,1
1,0,41,296,2,0,2,1
1,0,42,296,2,0,2,1
1,0,44,296,2,0,2,1
1,0,16,298,5,0,2,1
4,0,46,298,6,0,2,1
4,0,62,296,8,0,2,1
7,0,53,296,13,0,4,1
1,0,36,296,3,0,1,1
6,0,84,296,15,0,4,1
38,0,388,116,5,0,3,1
1,0,26,298,4,0,2,1
1,0,1,163,3,0,2,0
9,0,176,296,15,0,4,1
7,0,56,296,4,0,2,1
49,0,449,298,4,0,2,1
1,0,50,296,4,0,3,1
1,0,52,296,7,0,4,1
1,0,52,296,4,0,3,1
1,0,52,296,4,0,3,1
1,0,50,296,4,0,3,1
1,0,50,296,4,0,3,1
1,0,50,296,4,0,3,1
1,0,52,296,7,0,4,1
1,0,50,296,4,0,3,1
1,0,50,296,7,0,4,1
1,0,50,296,4,0,3,1
1,0,50,296,7,0,4,1
1,0,45,116,5,0,3,1
1,0,3,116,6,0,3,1
1,0,45,296,2,0,2,1
1,0,46,116,5,0,3,1
1,0,45,296,2,0,2,1
1,0,45,296,2,0,2,1
1,0,45,296,2,0,2,1
1,0,46,296,2,0,2,1
1,0,45,116,5,0,3,1
1,0,45,116,5,0,3,1
1,0,45,296,2,0,2,1
1,0,45,296,2,0,2,1
1,0,45,296,2,0,2,1
1,0,45,116,5,0,3,1
1,0,3,116,6,0,3,1
2,0,41,296,2,0,1,0
1,0,39,296,2,0,1,0
6,0,76,296,2,0,1,1
3,0,63,296,3,0,1,1
3,0,44,296,3,0,1,1
1,0,27,296,2,0,1,1
1,0,47,296,2,0,1,1
1,0,44,296,2,0,1,1
2,0,39,296,2,0,1,1
3,0,50,296,2,0,1,1
1,0,27,296,2,0,1,1
1,0,32,296,2,0,1,1
1,0,25,296,2,0,1,1
1,0,31,296,2,0,1,1
1,0,27,296,2,0,1,1
2,0,63,296,2,0,1,1
3,0,61,296,3,0,1,1
2,0,59,296,2,0,1,1
1,0,32,296,2,0,1,1
1,0,32,296,2,0,1,1
3,0,47,296,2,0,1,1
1,0,46,296,2,0,1,1
1,0,46,296,2,0,1,1
1,0,28,296,2,0,1,1
1,0,33,296,2,0,1,1
2,0,40,296,2,0,1,1
1,0,3,296,2,0,1,1
1,0,55,296,4,0,3,1
1,0,49,296,2,0,2,1
1,0,54,296,4,0,3,1
1,0,54,296,4,0,3,1
1,0,3,116,6,0,3,1
1,0,51,296,4,0,3,1
1,0,45,296,2,0,2,1
1,0,50,296,4,0,3,1
1,0,50,296,4,0,3,1
1,0,3,116,6,0,3,1
3,0,56,296,4,0,2,1
1,0,33,296,4,0,2,1
1,0,31,296,4,0,2,1
1,0,44,116,5,0,3,1
1,0,45,116,5,0,3,1
3,0,75,296,2,0,2,1
3,0,67,296,2,0,2,1
1,0,3,116,6,0,3,1
1,0,51,296,9,0,3,1
1,0,51,296,7,0,3,1
4,0,91,116,11,0,5,1
1,0,51,296,8,0,3,1
1,0,51,296,7,0,3,1
1,0,46,296,5,0,2,1
1,0,51,296,7,0,3,1
1,0,51,296,7,0,3,1
1,0,51,296,8,0,3,1
1,0,55,296,8,0,3,1
1,0,52,296,7,0,3,1
1,0,46,296,5,0,2,1
1,0,51,296,7,0,3,0
1,0,51,296,8,0,3,0
1,0,52,296,7,0,3,0
1,0,51,296,7,0,3,0
1,0,48,296,5,0,2,0
1,0,51,296,8,0,3,0
1,0,46,296,5,0,2,0
1,0,46,296,5,0,2,0
1,0,51,296,8,0,3,0
1,0,52,296,7,0,3,0
1,0,3,116,6,0,3,0
1,0,53,296,7,0,4,0
1,0,53,296,4,0,3,0
1,0,53,296,7,0,4,0
1,0,54,296,4,0,3,0
1,0,53,296,6,1,3,0
2,0,58,296,7,0,5,0
2,0,58,296,7,0,5,0
1,0,53,296,7,0,4,0
1,0,3,116,6,0,3,0
5,0,86,296,14,0,6,0
2,0,38,296,2,0,1,0
11,0,114,384,7,1,5,0
1,0,29,116,5,0,4,0
1,0,29,296,2,0,1,0
1,0,31,296,2,0,1,0
1,0,31,296,2,0,1,0
1,0,49,831,4,0,3,0
4,0,75,296,2,0,1,0
1,0,31,296,4,0,2,0
2,0,63,296,4,0,2,0
3,0,61,296,2,0,1,0
1,0,52,116,5,0,3,0
3,0,57,296,2,0,1,0
1,0,51,116,5,0,3,0
2,0,47,296,2,0,1,0
3,0,66,296,2,0,1,0
3,0,64,296,4,0,2,0
1,0,52,116,5,0,3,0
4,0,71,296,2,0,1,0
1,0,47,296,2,0,1,0
6,0,88,296,2,0,1,0
4,0,73,296,2,0,1,0
1,0,51,296,2,0,1,0
1,0,55,296,5,0,4,0
3,0,67,296,2,0,1,0
2,0,63,116,5,0,4,0
1,0,54,296,10,1,4,0
2,0,63,296,2,0,1,0
3,0,59,296,2,0,1,0
1,0,55,296,6,1,3,0
2,0,60,296,4,0,2,0
2,0,45,296,4,0,2,0
1,0,52,296,2,0,1,0
1,0,51,296,2,0,1,0
2,0,61,296,9,0,5,0
5,0,71,116,5,0,3,0
2,0,38,116,5,0,4,0
2,0,38,296,2,0,1,0
2,0,38,296,4,1,2,0
1,0,36,296,2,0,1,0
2,0,62,116,8,0,5,0
1,0,46,296,2,0,1,0
1,0,52,116,5,0,3,0
4,0,69,296,4,0,2,0
2,0,62,296,2,0,1,0
1,0,45,296,2,0,1,0
1,0,40,116,5,0,3,0
1,0,33,296,2,0,1,0
2,0,43,116,5,0,3,0
2,0,56,296,4,0,2,0
1,0,47,296,2,0,1,0
2,0,61,296,7,0,5,0
1,0,40,116,5,0,3,0
1,0,51,116,5,0,3,0
1,0,55,296,7,0,4,0
2,0,60,296,4,0,2,0
2,0,45,296,6,0,3,0
1,0,3,116,7,0,3,0
8,0,128,296,2,0,2,0
3,0,53,296,4,1,2,0
1,0,60,296,2,0,2,0
1,0,61,296,2,0,2,0
1,0,61,296,2,0,2,0
1,0,61,296,2,0,2,0
1,0,61,296,2,0,2,0
3,0,53,296,2,0,2,0
1,0,1,296,2,0,2,0
6,0,84,296,9,1,6,0
1,0,27,296,2,0,2,0
1,0,27,296,2,0,2,0
2,0,57,296,4,1,2,0
1,0,52,296,4,1,2,0
1,0,52,296,4,1,2,0
3,0,58,296,2,0,2,0
1,0,47,296,2,0,2,0
4,0,69,296,2,0,2,0
1,0,52,296,7,1,3,0
3,0,66,296,4,1,2,0
1,0,52,296,4,1,2,0
4,0,67,296,2,0,2,0
2,0,56,296,7,1,4,0
1,0,50,296,4,1,2,0
1,0,47,116,5,0,3,0
1,0,50,296,5,1,3,0
2,0,61,296,4,1,2,0
2,0,55,296,2,0,2,0
2,0,56,296,7,1,4,0
1,0,52,296,4,1,2,0
1,0,52,296,5,1,3,0
5,0,71,296,2,0,2,0
1,0,3,116,6,0,3,0
1,0,3,116,6,0,3,0
2,0,52,116,5,0,3,0
3,0,79,116,8,0,4,0
1,0,51,116,5,0,3,0
2,0,52,116,5,0,3,0
2,0,52,116,5,0,3,0
2,0,52,116,5,0,3,0
2,0,57,116,5,0,3,0
1,0,56,296,6,1,2,0
1,0,56,296,6,1,2,0
1,0,51,296,4,0,2,0
1,0,56,296,6,1,2,0
1,0,52,296,4,0,2,0
1,0,46,296,2,0,1,0
1,0,47,116,5,0,3,0
1,0,51,116,5,0,3,0
2,0,52,116,5,0,3,0
1,0,47,116,5,0,3,0
2,0,52,116,5,0,3,0
1,0,51,296,4,0,2,0
1,0,46,116,5,0,3,0
3,0,89,116,5,0,4,0
1,0,3,116,6,0,3,0
1,0,33,296,2,0,2,0
1,0,33,296,2,0,2,0
1,0,35,296,2,0,2,0
1,0,33,296,2,0,2,0
1,0,48,296,2,0,2,0
1,0,48,296,2,0,2,0
1,0,48,296,2,0,2,0
2,0,58,296,2,0,2,0
1,0,48,296,2,0,2,0
1,0,47,296,2,0,2,0
2,0,55,296,2,0,2,0
3,0,58,296,2,0,2,0
2,0,52,296,2,0,2,0
1,0,49,296,2,0,2,0
1,0,48,296,2,0,2,0
1,0,46,296,2,0,2,0
2,0,55,296,2,0,2,0
1,0,3,116,6,0,3,0
1,0,50,296,4,0,3,0
1,0,51,296,4,0,3,0
1,0,50,296,7,0,4,0
1,0,50,296,4,0,3,0
1,0,50,296,4,0,3,0
1,0,50,296,7,0,4,0
2,0,55,296,7,0,5,0
1,0,3,116,6,0,3,0
1,0,51,296,7,0,3,0
3,0,88,116,7,0,5,0
1,0,51,296,6,0,3,0
1,0,46,296,4,0,2,0
1,0,51,296,6,0,3,0
1,0,51,296,6,0,3,0
1,0,51,296,6,0,3,0
1,0,55,296,6,0,3,0
1,0,52,296,6,0,3,0
1,0,51,296,6,0,3,0
1,0,48,296,4,0,2,0
1,0,51,296,6,0,3,0
1,0,50,296,6,0,3,0
1,0,3,116,6,0,3,0
3,0,73,296,4,0,2,0
1,0,45,296,2,0,2,0
1,0,47,296,2,0,2,0
1,0,3,296,4,0,2,0
1,0,51,1733,4,1,3,0
1,0,61,1733,4,1,3,0
1,0,51,296,2,0,2,0
1,0,59,1733,2,1,1,0
3,0,70,1733,2,1,1,0
1,0,44,1733,2,1,1,0
3,0,58,1733,2,1,1,0
1,0,52,1733,3,1,1,0
2,0,54,1733,2,1,1,0
2,0,55,1733,2,1,1,0
1,0,3,296,5,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,3,296,5,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,53,116,3,0,3,0
1,0,53,116,3,0,3,0
2,0,61,116,3,0,3,0
2,0,64,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,296,5,0,3,0
1,0,54,116,3,0,3,0
1,0,53,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,53,116,3,0,3,0
1,0,53,116,3,0,3,0
2,0,62,116,3,0,3,0
2,0,64,116,3,0,3,0
1,0,3,296,5,0,3,0
2,0,62,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
2,0,62,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,3,296,5,0,3,0
1,0,55,116,3,0,3,0
1,0,55,116,3,0,3,0
1,0,55,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,3,296,5,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,54,116,3,0,3,0
1,0,1,116,3,0,3,0
4,0,34,116,14,0,6,0
1,0,1,116,3,0,3,0
9,0,146,116,8,0,5,0
7,0,70,163,5,0,4,0
1,0,7,116,4,0,3,0
1,0,1,163,3,0,3,0
1,0,6,116,4,0,3,0
10,0,45,1733,9,0,4,0
2,0,13,116,4,0,3,0
2,0,13,116,4,0,3,0
1,0,1,116,3,0,3,0
3,0,26,1733,7,0,4,0
1,0,1,116,3,0,3,0
1,0,16,116,4,0,3,0
1,0,1,116,3,0,3,0
4,0,81,1733,5,0,3,0
1,0,8,163,3,0,3,0
1,0,7,163,3,0,3,0
1,0,1,163,3,0,3,0
22,0,288,116,8,0,5,0
6,0,67,831,5,2,3,0
5,0,52,116,3,0,3,0
12,0,79,116,9,0,5,0
9,0,62,116,9,0,5,0
1,0,1,163,3,0,3,0
1,0,1,116,3,0,3,0
1,0,7,116,4,0,3,0
1,0,21,1733,7,0,4,0
3,0,60,1733,2,0,2,0
5,0,118,1733,2,0,2,0
1,0,46,1733,2,0,2,0
1,0,28,1733,2,0,2,0
4,0,67,1733,2,0,2,0
5,0,71,1733,2,0,2,0
1,0,28,1733,2,0,2,0
1,0,28,1733,2,0,2,0
1,0,49,1733,2,0,2,0
1,0,46,1733,2,0,2,0
3,0,61,1733,2,0,2,0
1,0,28,1733,2,0,2,0
3,0,48,1733,4,0,2,0
7,0,71,1733,4,0,2,0
1,0,46,1733,4,0,2,0
3,0,55,1733,4,0,2,0
1,0,17,1733,4,0,2,0
3,0,44,1733,4,0,2,0
3,0,38,1733,4,0,2,0
4,0,68,1733,4,0,2,0
3,0,45,1733,4,0,2,0
1,0,23,1733,4,0,2,0
1,0,19,1733,4,0,2,0
7,0,95,1733,2,0,2,0
1,0,35,1733,4,0,2,0
3,0,58,1733,4,0,2,0
3,0,41,1733,4,0,2,0
1,0,19,1733,4,0,2,0
1,0,41,1733,4,0,2,0
1,0,40,1733,4,0,2,0
1,0,48,1733,4,0,2,0
2,0,56,1733,4,0,2,0
1,0,48,1733,4,0,2,0
1,0,53,1733,4,0,2,0
5,0,58,1733,4,0,2,0
2,0,42,1733,4,0,2,0
3,0,51,1733,4,0,2,0
1,0,37,1733,4,0,2,0
1,0,40,1733,4,0,2,0
1,0,55,1733,4,0,2,1
2,0,31,1733,4,0,2,0
1,0,45,1733,4,0,2,0
1,0,61,1733,4,0,2,0
1,0,43,1733,4,0,2,0
3,0,64,1733,2,0,2,0
3,0,98,1733,2,0,2,0
1,0,31,1733,2,0,2,0
4,0,71,1733,2,0,2,0
5,0,64,1733,2,0,2,0
3,0,64,1733,2,0,2,0
1,0,24,1733,2,0,2,0
2,0,37,1733,2,0,2,0
3,0,65,1733,2,0,2,0
1,0,1,1733,2,0,2,0
1,0,24,1733,2,0,2,0
3,0,44,1733,2,0,2,0
1,0,57,1733,2,0,2,0
1,0,24,1733,2,0,2,0
1,0,39,1733,2,0,2,0
1,0,54,1733,2,0,2,0
1,0,24,1733,2,0,2,0
3,0,50,1733,4,0,2,0
6,0,82,1733,4,0,2,0
2,0,23,1733,4,0,2,0
3,0,45,1733,4,0,2,0
2,0,52,1733,4,0,2,0
3,0,45,1733,4,0,2,0
5,0,82,1733,4,0,2,0
3,0,50,1733,4,0,2,0
5,0,51,1733,4,0,2,0
2,0,69,1733,4,0,2,0
1,0,25,1733,4,0,2,0
1,0,29,1733,4,0,2,0
1,0,47,1733,4,0,2,0
4,0,92,1733,4,0,2,0
1,0,1,1733,2,0,2,0
2,0,32,1733,4,0,2,0
1,0,41,1733,4,0,2,0
4,0,74,1733,4,0,2,0
1,0,20,1733,2,0,2,0
5,0,97,1733,2,0,2,0
4,0,68,1733,2,0,2,0
1,0,25,163,7,0,3,0
1,0,36,1733,4,0,2,0
2,0,66,1733,4,0,2,0
1,0,25,1733,4,0,2,0
2,0,31,1733,2,0,2,0
1,0,36,1733,2,0,2,0
2,0,48,1733,4,0,2,0
1,0,52,1733,4,0,2,0
1,0,40,1733,4,0,2,0
1,0,44,1733,4,0,2,0
2,0,44,1733,4,0,2,0
2,0,52,1733,4,0,2,0
1,0,39,1733,2,0,2,0
1,0,42,1733,4,0,2,0
1,0,55,1733,4,0,2,0
1,0,36,1733,4,0,2,0
2,0,53,1733,5,0,2,0
1,0,31,1733,2,0,2,0
1,0,31,1733,2,0,2,0
1,0,30,1733,2,0,2,0
1,0,65,116,5,0,5,0
1,0,59,1733,2,0,2,0
1,0,61,1733,2,0,2,0
1,0,56,1733,2,0,2,0
1,0,39,1733,4,0,2,0
1,0,41,1733,4,0,2,0
2,0,71,1733,4,0,2,0
2,0,47,1733,4,0,2,0
1,0,36,1733,4,0,2,0
2,0,70,1733,4,0,2,0
1,0,44,1733,4,0,2,0
1,0,52,1733,4,0,2,0
1,0,40,163,5,0,3,0
3,0,66,1733,4,0,2,0
1,0,40,163,5,0,3,0
2,0,67,1733,4,0,2,0
2,0,44,1733,4,0,2,0
3,0,66,1733,4,0,2,0
1,0,31,1733,2,0,2,0
1,0,31,1733,2,0,2,0
1,0,30,1733,2,0,2,0
7,0,43,163,11,2,5,1
4,0,69,1733,4,0,2,0
9,0,97,163,3,0,3,0
12,0,117,2053,26,5,7,1
12,0,127,2053,6,0,3,1
50,0,313,163,21,1,6,1
1,0,35,163,16,2,5,1
1,0,1,1733,6,0,4,0
1,0,15,163,7,0,5,0
1,0,6,163,7,0,5,1
18,0,152,1733,23,5,7,1
3,0,75,2053,19,2,7,0
4,0,90,163,14,3,6,1
1,0,12,163,7,0,5,0
1,0,9,163,10,1,6,0
1,0,15,163,13,2,5,0
1,0,28,163,13,2,5,1
12,0,173,163,17,2,5,1
1,0,1,163,7,0,5,0
1,0,21,163,10,1,6,0
2,0,55,1733,12,0,4,0
1,0,26,163,4,0,4,0
3,0,68,163,4,0,4,0
13,0,88,163,4,0,4,0
53,0,379,2053,11,0,4,0
12,0,85,163,4,0,4,0
3,0,22,163,4,0,4,0
3,0,45,163,4,0,4,0
1,0,1,163,4,0,4,0
19,0,117,163,4,0,4,0
2,0,23,163,4,0,4,0
6,0,48,163,3,0,3,0
3,0,22,163,3,0,3,0
6,0,61,163,3,0,3,0
18,0,231,2053,4,0,2,0
1,0,1,163,3,0,3,0
1,0,94,163,3,0,3,0
2,0,19,163,3,0,3,0
33,0,323,2053,11,0,4,1
6,0,70,2053,6,0,3,0
1,0,18,163,3,0,3,0
12,0,120,116,5,0,5,0
1,0,1,1733,2,0,2,0
1,0,20,163,3,0,3,0
7,0,63,163,9,0,4,0
1,0,9,163,4,0,3,0
1,0,1,2053,2,1,2,0
28,0,231,2053,12,3,3,0
6,0,72,2053,10,3,3,0
16,0,126,163,7,1,5,0
15,0,138,163,6,1,4,0
1,0,15,163,5,0,4,0
60,0,423,1733,21,2,5,0
3,0,32,2053,6,0,2,0
52,0,331,2053,20,2,6,0
37,0,251,163,11,1,6,0
11,0,96,163,3,0,3,0
13,0,104,163,4,0,3,0
16,0,147,163,6,0,4,0
1,0,22,163,3,0,3,0
53,0,287,116,16,0,7,0
18,0,312,2053,18,1,4,0
1,0,1,163,3,0,2,0
2,0,22,2053,7,0,2,0
2,0,27,163,5,0,3,0
2,0,24,2053,6,0,2,0
11,0,56,163,3,0,2,0
1,0,1,163,3,0,2,0
4,0,39,163,3,0,2,0
1,0,23,163,3,0,2,0
25,0,167,163,4,0,3,0
16,0,197,296,6,0,3,0
1,0,1,163,4,0,4,0
12,0,100,163,6,0,4,0
1,0,1,163,4,0,3,0
18,0,153,163,8,0,3,0
46,0,259,753,3,0,2,0
2,0,39,163,4,0,4,0
1,0,1,163,4,0,4,0
9,0,57,163,4,0,4,0
1,0,34,163,4,0,4,0
1,0,36,163,4,0,4,0
15,0,154,1733,6,0,2,0
1,0,40,163,7,0,3,0
1,0,1,163,5,0,3,0
15,0,172,1733,4,0,2,0
1,0,44,163,7,0,3,0
1,0,22,2053,2,0,1,0
1,0,27,2053,2,0,1,0
1,0,41,163,3,0,3,0
3,0,61,2053,4,0,2,0
1,0,1,163,3,0,2,0
1,0,36,2053,2,0,1,0
1,0,38,163,3,0,2,0
1,0,1,163,3,0,2,0
13,0,93,163,3,0,2,0
4,0,58,1147,36,0,8,0
5,0,124,1733,47,6,10,0
1,0,8,753,6,0,4,0
1,0,46,2899,20,0,6,0
2,0,55,2899,4,0,3,0
1,0,32,384,8,2,5,0
4,0,87,2899,12,2,6,0
9,0,266,753,44,6,12,0
3,0,109,2899,9,1,4,0
7,0,149,1147,41,1,10,0
3,0,25,221,2,0,2,0
13,0,194,791,15,0,5,0
14,0,234,2899,60,5,9,0
7,0,168,2899,4,0,3,0
4,0,48,1147,8,0,3,0
20,0,566,116,78,11,13,0
3,0,128,221,2,0,2,0
1,0,167,2899,4,0,3,0
