McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,target
3,0,0,3,31,58,853,1191,129,3,0,31,0,15,0,0,0
2,0,0,4,34,60,854,1192,129,2,0,34,0,13,2,1345,0
6,0,0,3,44,78,855,1193,129,6,0,44,0,23,0,0,0
5,0,0,3,41,67,856,1194,129,5,0,41,0,10,2,1345,0
3,0,0,3,33,61,857,1195,129,3,0,33,0,15,0,0,0
1,0,0,4,15,36,858,1196,130,1,0,15,0,4,2,1345,0
3,0,0,3,35,61,859,1197,130,3,0,35,0,23,2,33,0
7,0,0,3,43,72,860,1198,130,7,0,43,0,17,0,0,0
3,0,0,4,30,58,861,1199,130,3,0,30,0,70,7,1345,0
11,0,0,5,91,132,862,1200,130,11,0,91,0,1,1,3122,0
43,0,0,5,273,326,863,1201,130,43,0,273,0,28,4,3122,0
3,0,0,3,31,57,864,1202,130,3,0,31,0,16,0,0,0
2,0,0,4,32,57,865,1203,130,2,0,32,0,16,2,1345,0
5,0,0,3,38,67,866,1204,130,5,0,38,0,27,2,1345,0
5,0,0,3,41,70,867,1205,130,5,0,41,1,12,3,1345,0
4,0,0,4,52,77,868,1206,130,4,0,52,0,10,1,3122,0
11,0,1,2,88,130,869,1207,130,11,0,88,0,13,0,0,0
6,0,0,3,50,80,870,1208,130,6,0,50,0,9,0,0,0
1,0,0,5,32,58,871,1209,130,1,0,32,0,12,2,1345,0
4,0,0,3,43,75,872,1210,130,4,0,43,0,21,3,1345,0
9,0,0,4,88,121,873,1211,130,9,0,88,0,39,4,1345,0
53,0,0,9,237,304,874,1212,130,53,0,237,0,46,5,420,0
7,0,0,3,81,123,875,1213,130,7,0,81,0,13,0,0,0
1,0,0,1,6,23,876,1214,130,1,0,6,0,4,2,1345,0
1,0,0,4,27,49,877,1215,131,1,0,27,0,13,2,1345,0
14,0,1,3,84,172,878,1216,132,14,0,84,0,13,5,1345,0
3,0,0,3,32,59,879,1217,132,3,0,32,0,19,0,0,0
13,0,0,3,61,101,880,1218,132,13,0,61,0,42,4,3122,0
39,0,0,4,259,308,881,1219,132,39,0,259,0,34,4,3122,0
2,0,0,3,35,65,882,1220,132,2,0,35,0,29,1,3122,0
10,0,1,3,78,110,883,1221,132,10,0,78,0,11,0,0,0
20,0,0,3,107,154,884,1222,132,20,0,107,0,7,0,0,0
26,0,0,3,145,187,885,1223,132,26,0,145,0,19,0,0,0
56,0,0,3,250,338,886,1224,132,56,0,250,0,41,1,3122,0
22,0,1,3,147,183,887,1225,132,22,0,147,0,18,4,33,0
3,0,0,4,31,55,888,1226,133,3,0,31,0,4,3,1345,0
12,0,0,3,65,103,889,1227,133,12,0,65,2,31,2,1345,0
8,0,0,3,53,86,890,1228,133,8,0,53,0,10,0,0,0
5,0,1,16,89,132,891,1229,134,5,0,89,0,10,4,16,0
2,0,1,1,16,42,892,1230,134,2,0,16,0,5,2,1345,0
10,0,1,12,93,133,893,1231,134,10,0,93,0,10,4,16,0
1,0,1,1,9,34,894,1232,134,1,0,9,0,4,2,1345,0
3,0,1,1,18,44,895,1233,134,3,0,18,0,7,2,3122,0
9,0,1,4,72,111,896,1234,134,9,0,72,0,9,4,16,0
1,0,1,1,17,41,897,1235,134,1,0,17,0,5,2,1345,0
10,0,1,1,37,63,898,1236,134,10,0,37,0,6,2,1345,0
36,0,1,1,217,258,899,1237,134,36,0,217,0,16,4,16,0
1,0,7,2,15,67,900,1238,135,1,0,15,0,4,3,420,0
1,0,1,10,38,71,901,1239,135,1,0,38,0,7,3,1345,0
16,0,0,6,54,79,902,1240,135,16,0,54,0,5,3,3122,0
7,0,1,11,70,108,903,1241,135,7,0,70,0,8,3,1345,0
35,0,1,11,239,337,904,1242,135,35,0,239,2,29,3,1345,0
19,0,1,9,142,216,905,1243,136,19,0,142,0,17,4,3122,1
1,0,1,0,4,27,906,1244,136,1,0,4,0,3,2,1345,0
1,0,0,3,13,33,907,1245,136,1,0,13,0,1,0,0,0
1,0,2,0,6,38,908,1246,137,1,0,6,0,5,4,1345,0
6,0,3,1,18,64,909,1247,137,6,0,18,0,5,4,1345,0
5,0,3,0,24,72,910,1248,137,5,0,24,0,5,4,1345,0
1,0,1,0,9,47,911,1249,137,1,0,9,0,5,4,1345,0
23,0,1,7,146,194,912,1250,137,23,0,146,0,15,6,1345,0
52,0,5,1,305,696,913,1251,137,52,0,305,0,5,4,1345,0
1,0,2,0,4,40,914,1252,137,1,0,4,0,5,4,1345,0
1,0,0,2,10,30,915,1253,138,1,0,10,0,10,0,0,0
35,0,0,6,178,253,916,1254,138,35,0,178,2,53,5,3122,0
14,0,1,9,195,253,624,1255,95,14,0,195,0,7,2,1345,1
41,0,1,9,351,456,625,1256,95,41,0,351,0,4,2,3122,1
14,0,1,9,203,263,626,1257,95,14,0,203,0,7,3,61,1
18,0,1,9,228,300,627,1258,95,18,0,228,0,6,2,1345,1
1,0,1,5,39,58,758,1259,116,1,0,39,0,7,4,3122,0
21,0,1,2,189,230,1050,1260,167,21,0,189,0,6,3,1345,0
8,0,0,3,82,122,1051,1261,167,8,0,82,0,4,3,1345,0
2,0,0,4,38,90,1052,1262,168,2,0,38,1,6,2,1345,0
6,0,0,6,63,77,1053,1263,168,6,0,63,0,11,3,3122,0
1,0,0,7,60,100,1054,1264,168,1,0,60,0,9,0,0,0
5,0,1,17,253,337,1055,1265,168,5,0,253,0,15,4,3122,0
48,0,1,30,709,977,1064,1266,168,48,0,709,1,98,5,3122,0
1,0,0,16,172,214,1065,1267,168,1,0,172,0,12,0,0,0
9,0,0,7,84,132,1066,1268,168,9,0,84,0,6,0,0,0
7,0,0,10,145,201,1067,1269,168,7,0,145,0,17,3,1345,0
22,0,0,14,325,411,1068,1270,168,22,0,325,1,27,4,420,0
175,0,0,65,2274,2854,1069,1271,168,175,0,2274,1,114,7,3122,0
181,0,1,61,2247,2858,1070,1272,168,181,0,2247,1,29,5,3122,0
15,0,0,58,934,1321,1056,1273,168,15,0,934,0,25,5,1345,0
19,0,0,81,1044,1298,1057,1274,168,19,0,1044,0,13,2,3122,0
8,0,1,5,124,163,1058,1275,168,8,0,124,0,7,3,61,0
1,0,0,5,36,47,1059,1276,168,1,0,36,0,5,1,3122,0
42,0,0,21,323,411,1060,1277,168,42,0,323,0,15,4,3122,0
6,0,0,12,211,301,1061,1278,168,6,0,211,0,13,0,0,0
11,0,0,5,94,131,1062,1279,168,11,0,94,0,19,6,3122,0
10,0,0,5,136,186,1063,1280,168,10,0,136,0,23,5,3122,0
2,0,1,4,45,75,1071,1281,168,2,0,45,0,7,1,3122,0
1,0,1,4,135,187,1072,1282,168,1,0,135,0,3,2,420,0
1,0,0,5,63,101,1073,1283,168,1,0,63,0,7,1,3122,0
1,0,0,4,30,56,1074,1284,168,1,0,30,0,11,4,3122,0
2,0,0,5,34,64,1075,1285,168,2,0,34,0,8,1,1345,0
2,0,0,4,35,59,1076,1286,168,2,0,35,0,13,2,3122,0
16,0,0,16,194,257,1077,1287,168,16,0,194,0,52,3,1345,0
13,0,0,5,73,107,1078,1288,168,13,0,73,1,25,5,420,0
8,0,0,5,67,102,1079,1289,168,8,0,67,1,32,5,3122,0
6,0,1,15,147,217,1080,1290,168,6,0,147,0,29,4,3122,0
3,0,0,15,119,182,1081,1291,168,3,0,119,0,22,5,3122,0
3,0,0,37,693,1063,1082,1292,168,3,0,693,0,6,3,1345,0
1,0,0,2,7,26,1083,1293,168,1,0,7,0,3,0,0,0
1,0,1,0,3,8,1084,1294,168,1,0,3,0,4,3,3122,0
1,0,9,0,33,82,1085,1295,168,1,0,33,0,1,0,0,0
5,0,0,4,49,79,1086,1296,168,5,0,49,0,12,0,0,0
15,0,0,6,167,232,1087,1297,168,15,0,167,0,12,0,0,0
7,0,0,9,116,178,1088,1298,168,7,0,116,0,19,2,113,0
32,0,2,21,427,608,1089,1299,168,32,0,427,1,81,4,3122,0
28,0,0,18,136,179,1090,1300,168,28,0,136,0,17,1,3122,0
26,0,0,16,146,196,1091,1301,168,26,0,146,0,18,4,3122,0
1,0,0,5,48,69,1092,1302,168,1,0,48,0,4,1,3122,0
5,0,0,2,57,84,1093,1303,168,5,0,57,1,5,3,3122,0
5,0,0,33,209,279,1094,1304,168,5,0,209,0,34,6,3122,0
8,0,0,51,484,670,1095,1305,168,8,0,484,0,9,2,3122,0
137,0,0,59,1231,1608,1096,1306,168,137,0,1231,1,77,5,3122,0
2,0,0,15,256,362,1097,1307,168,2,0,256,0,6,0,0,0
2,0,0,15,255,348,1098,1308,168,2,0,255,0,9,3,113,0
2,0,0,15,261,361,1099,1309,168,2,0,261,0,8,0,0,0
2,0,0,15,220,305,1100,1310,168,2,0,220,0,8,0,0,0
1,0,0,15,221,300,1101,1311,168,1,0,221,0,5,0,0,0
1,0,0,15,228,313,1102,1312,168,1,0,228,0,5,0,0,0
2,0,1,5,69,90,1103,1313,168,2,0,69,0,2,2,1345,0
19,0,1,29,551,714,1104,1314,168,19,0,551,1,67,7,420,0
42,0,1,20,402,522,1105,1315,168,42,0,402,0,11,4,3122,0
103,0,1,23,725,960,1106,1316,168,103,0,725,0,11,4,3122,0
25,0,1,11,212,301,1107,1317,168,25,0,212,0,6,1,3122,0
103,0,1,23,636,829,1108,1318,168,103,0,636,0,14,4,3122,0
18,0,1,3,173,254,1109,1319,168,18,0,173,0,35,4,3122,0
4,0,0,4,63,99,1116,1320,168,4,0,63,0,12,4,113,0
12,0,0,22,581,746,1110,1321,168,12,0,581,0,30,6,1345,0
12,0,0,22,589,756,1111,1322,168,12,0,589,1,6,2,1345,0
8,0,0,6,81,107,1112,1323,168,8,0,81,0,5,3,1345,0
8,0,0,7,91,118,1113,1324,168,8,0,91,1,5,2,1345,0
24,0,1,55,1012,1204,1114,1325,168,24,0,1012,0,59,5,3122,0
24,0,0,55,1001,1189,1115,1326,168,24,0,1001,1,5,3,3122,0
5,0,0,3,48,72,1117,1327,168,5,0,48,0,2,2,1345,0
5,0,1,1,58,86,1118,1328,168,5,0,58,0,8,2,3122,0
9,0,0,16,183,242,1119,1329,168,9,0,183,1,5,2,1345,0
2,0,1,4,40,58,1120,1330,168,2,0,40,0,4,4,33,0
15,0,0,20,177,231,1121,1331,168,15,0,177,0,6,1,1345,0
1,0,0,6,49,85,1125,1332,168,1,0,49,0,3,0,0,0
18,0,0,22,362,447,1126,1333,168,18,0,362,0,13,3,1345,0
1,0,0,4,79,115,1127,1334,168,1,0,79,0,9,3,113,0
1,0,0,4,46,82,1128,1335,168,1,0,46,0,7,0,0,0
3,0,0,6,54,83,1129,1336,168,3,0,54,0,3,0,0,0
4,0,0,10,98,142,1130,1337,168,4,0,98,0,4,0,0,0
5,0,0,8,131,181,1131,1338,168,5,0,131,0,6,1,1345,0
4,0,0,4,62,95,1132,1339,168,4,0,62,1,3,3,420,0
12,0,0,6,194,256,1133,1340,168,12,0,194,0,12,1,3122,0
28,0,0,27,293,389,1134,1341,168,28,0,293,0,50,8,3122,0
9,0,1,13,169,237,1135,1342,168,9,0,169,0,5,1,3122,0
5,0,1,10,221,320,1136,1343,168,5,0,221,0,27,2,3122,0
3,0,1,5,58,92,1137,1344,168,3,0,58,0,5,3,1345,0
26,0,1,18,331,440,1138,1345,168,26,0,331,0,13,3,3122,0
24,0,0,28,315,393,1139,1346,168,24,0,315,1,5,2,420,0
6,0,0,5,74,108,1140,1347,168,6,0,74,0,1,0,0,0
260,0,1,80,2041,2621,1141,1348,168,260,0,2041,0,4,1,1345,0
240,0,0,82,1973,2537,1142,1349,168,240,0,1973,0,20,4,420,0
19,0,0,19,276,388,1143,1350,168,19,0,276,1,29,3,1345,0
111,0,1,75,1132,1524,1144,1351,168,111,0,1132,1,147,8,3122,0
7,0,1,15,244,363,1145,1352,168,7,0,244,0,39,4,1345,0
2,0,0,6,69,89,1122,1353,168,2,0,69,0,4,0,0,0
17,0,0,18,346,446,1123,1354,168,17,0,346,1,55,3,3122,0
8,0,0,6,72,106,1124,1355,168,8,0,72,0,13,1,1345,0
6,0,0,3,66,100,1146,1356,168,6,0,66,0,23,4,3122,0
1,0,0,3,36,59,1147,1357,168,1,0,36,0,13,5,1345,0
7,0,0,8,168,247,1148,1358,168,7,0,168,0,31,3,3122,0
36,0,1,15,555,773,1149,1359,168,36,0,555,0,48,7,3122,0
4,0,0,9,167,252,1150,1360,168,4,0,167,0,26,4,1345,0
11,0,0,24,228,283,1151,1361,168,11,0,228,1,17,3,3122,0
9,0,0,5,88,124,1152,1362,168,9,0,88,0,4,0,0,0
3,0,0,5,36,59,1153,1363,168,3,0,36,0,9,1,1345,0
6,0,0,2,25,48,1158,1364,170,6,0,25,0,3,0,0,0
1,0,0,4,17,38,1159,1365,170,1,0,17,0,6,0,0,0
1,0,0,2,10,29,1160,1366,170,1,0,10,0,1,0,0,0
3,0,0,4,21,44,1161,1367,170,3,0,21,0,4,0,0,0
1,0,0,1,4,23,1162,1368,170,1,0,4,0,1,0,0,0
2,0,0,2,13,33,1163,1369,170,2,0,13,0,2,0,0,0
3,0,0,6,33,61,1164,1370,170,3,0,33,0,1,0,0,0
3,0,0,4,28,51,1165,1371,171,3,0,28,0,7,0,0,0
1,0,0,4,26,51,1166,1372,171,1,0,26,0,3,0,0,0
1,0,0,4,26,51,1167,1373,171,1,0,26,0,6,3,113,0
2,0,0,5,49,84,1168,1374,171,2,0,49,0,2,0,0,0
1,0,0,5,46,80,1169,1375,171,1,0,46,0,7,0,0,0
2,0,0,2,65,77,1170,1376,171,2,0,65,0,10,0,0,0
1,0,1,1,7,33,1171,1377,171,1,0,7,0,2,0,0,0
21,0,1,1,184,262,1172,1378,171,21,0,184,0,4,2,61,0
6,0,0,4,63,80,1173,1379,171,6,0,63,0,5,0,0,0
3,0,0,6,54,86,1174,1380,171,3,0,54,0,6,0,0,0
5,0,0,6,52,80,1175,1381,171,5,0,52,0,7,2,3122,0
4,0,0,6,47,75,1176,1382,171,4,0,47,0,4,0,0,0
12,0,0,9,98,147,1177,1383,171,12,0,98,0,11,0,0,0
5,0,0,9,72,111,1178,1384,171,5,0,72,0,5,0,0,0
4,0,0,6,62,94,1179,1385,171,4,0,62,0,14,3,1345,0
4,0,0,6,54,83,1180,1386,171,4,0,54,0,7,2,113,0
3,0,0,9,60,91,1181,1387,171,3,0,60,0,4,0,0,0
4,0,0,6,48,76,1182,1388,171,4,0,48,0,9,2,113,0
2,0,0,6,54,87,1183,1389,171,2,0,54,0,4,1,3122,0
2,0,0,6,46,76,1184,1390,171,2,0,46,0,4,1,3122,0
2,0,0,6,53,85,1185,1391,171,2,0,53,0,9,0,0,0
2,0,0,6,45,74,1186,1392,171,2,0,45,0,10,0,0,0
3,0,0,2,25,53,1187,1393,171,3,0,25,0,1,0,0,0
9,0,0,5,95,117,1188,1394,171,9,0,95,0,7,0,0,0
12,0,1,2,94,148,1189,1395,171,12,0,94,0,2,2,1345,0
2,0,1,3,42,59,1190,1396,171,2,0,42,0,5,3,420,0
1,0,0,5,32,57,1191,1397,171,1,0,32,0,3,1,3122,0
14,0,0,3,151,198,1192,1398,171,14,0,151,0,6,4,113,0
3,0,0,5,39,65,1193,1399,171,3,0,39,0,11,2,6,0
5,0,0,6,64,99,1194,1400,171,5,0,64,0,14,0,0,0
1,0,0,3,37,60,1195,1401,171,1,0,37,0,10,4,113,0
2,0,0,6,37,65,1196,1402,171,2,0,37,0,12,1,3122,0
1,0,0,6,37,64,1197,1403,171,1,0,37,0,3,0,0,0
4,0,0,9,55,88,1198,1404,171,4,0,55,0,8,0,0,0
2,0,0,3,24,48,1199,1405,171,2,0,24,0,2,0,0,0
2,0,1,3,31,62,1200,1406,171,2,0,31,0,1,0,0,0
4,0,0,2,42,59,1201,1407,172,4,0,42,0,5,0,0,0
5,0,0,5,76,107,1202,1408,172,5,0,76,0,7,0,0,0
1,0,0,5,22,31,1203,1409,173,1,0,22,0,3,3,1345,0
4,0,0,8,25,36,1204,1410,173,4,0,25,0,5,5,113,0
5,0,0,10,49,65,1205,1411,173,5,0,49,0,5,5,113,0
1,0,1,8,31,66,1206,1412,173,1,0,31,0,2,0,0,0
1,0,1,3,14,39,1207,1413,173,1,0,14,0,1,0,0,0
1,0,1,0,4,26,1208,1414,173,1,0,4,0,1,0,0,0
1,0,0,6,21,31,1209,1415,173,1,0,21,0,3,3,1345,0
1,0,0,10,38,52,1210,1416,173,1,0,38,0,1,0,0,0
1,0,1,5,21,48,1211,1417,173,1,0,21,0,1,0,0,0
1,0,1,0,38,63,1212,1418,173,1,0,38,0,2,0,0,0
1,0,1,16,80,123,1213,1419,173,1,0,80,0,2,0,0,0
1,0,1,46,184,258,1214,1420,173,1,0,184,0,18,3,1345,0
1,0,1,10,49,85,1215,1421,173,1,0,49,1,2,2,1345,0
1,0,1,22,85,133,1216,1422,173,1,0,85,0,3,3,1345,0
1,0,1,24,96,148,1217,1423,173,1,0,96,0,2,0,0,0
1,0,1,1,4,28,1218,1424,173,1,0,4,0,1,0,0,0
2,0,1,9,44,82,1219,1425,173,2,0,44,0,2,2,113,0
1,0,0,7,28,37,1220,1426,173,1,0,28,0,1,0,0,0
1,0,1,7,30,62,1221,1427,173,1,0,30,0,1,0,0,0
1,0,1,7,28,59,1222,1428,173,1,0,28,0,1,0,0,0
1,0,1,17,71,120,1223,1429,173,1,0,71,0,2,0,0,0
1,0,1,12,48,88,1224,1430,173,1,0,48,0,1,0,0,0
5,0,0,10,47,61,1225,1431,173,5,0,47,0,5,5,113,0
3,0,0,22,97,143,1226,1432,174,3,0,97,0,12,3,33,0
1,0,0,14,52,70,1227,1433,174,1,0,52,0,2,0,0,0
8,0,1,6,45,74,1228,1434,174,8,0,45,0,5,3,1345,0
1,0,0,10,38,67,1229,1435,174,1,0,38,0,5,0,0,0
1,0,0,5,15,36,1230,1436,174,1,0,15,0,3,0,0,0
1,0,0,7,27,38,1231,1437,174,1,0,27,0,3,0,0,0
1,0,1,6,30,59,1232,1438,174,1,0,30,0,5,3,1345,0
1,0,0,3,12,17,1233,1439,175,1,0,12,0,1,0,0,0
3,0,0,5,26,38,1234,1440,175,3,0,26,0,1,0,0,0
1,0,1,2,10,35,1235,1441,176,1,0,10,0,1,0,0,0
1,0,1,0,10,35,1236,1442,176,1,0,10,0,1,0,0,0
1,0,1,0,4,26,1237,1443,176,1,0,4,0,2,0,0,0
1,0,1,58,226,312,1238,1444,177,1,0,226,0,4,3,1345,0
8,0,1,6,45,74,1239,1445,177,8,0,45,0,4,3,1345,0
1,0,1,3,22,35,1240,1446,178,1,0,22,0,3,0,0,0
1,0,1,4,31,44,1241,1447,178,1,0,31,0,2,0,0,0
1,0,0,25,109,152,1242,1448,178,1,0,109,0,7,0,0,0
1,0,1,2,14,41,1243,1449,179,1,0,14,0,2,0,0,0
74,0,0,3,456,600,1244,1450,179,74,0,456,0,8,2,1345,0
19,0,1,2,149,209,1245,1451,179,19,0,149,0,5,4,6,0
1,0,1,4,31,45,1246,1452,179,1,0,31,0,2,1,1345,0
3,0,0,4,38,51,1247,1453,179,3,0,38,0,3,1,1345,0
1,0,0,4,60,87,1248,1454,179,1,0,60,0,1,0,0,0
3,0,1,4,44,59,1249,1455,180,3,0,44,0,29,6,1345,0
26,0,0,10,229,299,1250,1456,180,26,0,229,0,5,2,1345,0
3,0,1,4,46,63,1251,1457,180,3,0,46,0,5,4,1345,0
11,0,0,2,63,109,1252,1458,180,11,0,63,0,4,0,0,0
4,0,0,4,60,77,1253,1459,180,4,0,60,0,4,2,420,0
3,0,1,4,46,62,1254,1460,180,3,0,46,0,10,3,420,0
1,0,0,3,15,37,1255,1461,181,1,0,15,0,1,0,0,0
1,0,0,1,12,32,1256,1462,181,1,0,12,0,2,0,0,0
4,0,0,3,36,65,1257,1463,181,4,0,36,0,3,0,0,0
1,0,0,1,12,32,1258,1464,181,1,0,12,0,2,0,0,0
3,0,0,2,28,55,1259,1465,181,3,0,28,0,3,0,0,0
2,0,0,4,29,60,1260,1466,181,2,0,29,0,4,1,1345,0
7,0,3,0,52,92,1261,1467,182,7,0,52,0,2,0,0,0
11,0,2,1,84,120,1262,1468,182,11,0,84,0,3,0,0,0
2,0,0,2,18,30,1263,1469,183,2,0,18,0,3,3,33,0
4,0,0,5,26,49,1264,1470,184,4,0,26,0,3,0,0,0
4,0,0,4,21,41,1265,1471,184,4,0,21,0,2,0,0,0
1,0,0,2,17,38,1266,1472,184,1,0,17,0,3,0,0,0
1,0,0,2,13,35,1267,1473,184,1,0,13,0,2,0,0,0
2,0,0,4,22,44,1268,1474,184,2,0,22,0,2,0,0,0
7,0,0,4,37,51,1269,1475,184,7,0,37,0,1,0,0,0
2,0,0,2,19,26,1270,1476,184,2,0,19,0,2,0,0,0
4,0,0,2,40,71,1271,1477,185,4,0,40,0,3,0,0,0
2,0,0,3,19,42,1272,1478,185,2,0,19,0,2,0,0,0
6,0,0,2,37,66,1273,1479,185,6,0,37,0,6,0,0,0
1,0,0,2,24,49,1274,1480,185,1,0,24,0,2,2,113,0
1,0,0,3,15,37,1275,1481,185,1,0,15,0,5,4,33,0
2,0,0,3,21,43,1276,1482,185,2,0,21,0,3,0,0,0
1,0,1,3,21,52,1277,1483,185,1,0,21,0,3,0,0,0
6,0,0,2,29,55,1278,1484,185,6,0,29,0,2,0,0,0
1,0,0,3,17,39,1279,1485,185,1,0,17,0,2,0,0,0
8,0,0,2,43,77,1280,1486,185,8,0,43,0,4,0,0,0
2,0,0,3,19,41,1281,1487,185,2,0,19,0,2,0,0,0
2,0,0,4,26,50,1282,1488,186,2,0,26,0,2,0,0,0
1,0,0,4,26,51,1283,1489,187,1,0,26,0,2,0,0,0
1,0,0,4,22,46,1284,1490,187,1,0,22,0,2,0,0,0
1,0,0,3,27,50,1285,1491,187,1,0,27,0,3,0,0,0
4,0,0,2,33,42,1286,1492,187,4,0,33,0,3,1,1345,0
3,0,0,2,16,36,1287,1493,187,3,0,16,0,3,0,0,0
4,0,0,2,20,42,1288,1494,187,4,0,20,0,3,0,0,0
3,0,0,2,15,34,1289,1495,187,3,0,15,0,3,0,0,0
1,0,0,3,20,43,1290,1496,187,1,0,20,0,4,0,0,0
4,0,0,2,18,38,1291,1497,187,4,0,18,0,3,0,0,0
3,0,1,1,22,35,1292,1498,188,3,0,22,2,5,4,2,0
208,0,12,93,1570,2006,1293,1499,189,208,0,1570,3,271,10,3122,1
3,0,0,12,32,46,1294,1500,189,3,0,32,0,2,0,0,0
53,0,0,8,229,322,1296,1501,189,53,0,229,0,17,4,3122,0
4,0,0,3,36,62,1295,1502,189,4,0,36,0,8,0,0,0
