McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
2,0,1,1,15,40,715,853,157,2.0,0.0,15.0,0.0,1.0,1.0,2597.0,0
1,0,3,0,10,53,716,854,157,1.0,0.0,10.0,0.0,4.0,7.0,2597.0,0
33,0,3,2,178,272,717,855,157,33.0,0.0,178.0,0.0,5.0,13.0,1283.0,1
1,0,2,1,10,42,718,856,157,1.0,0.0,10.0,0.0,4.0,7.0,2597.0,0
1,0,2,1,10,42,719,857,157,1.0,0.0,10.0,0.0,5.0,8.0,1283.0,0
4,0,2,0,36,78,720,858,157,4.0,0.0,36.0,0.0,2.0,4.0,2597.0,0
9,0,1,2,42,80,721,859,157,9.0,0.0,42.0,0.0,5.0,8.0,2597.0,0
20,0,7,0,126,250,722,860,157,20.0,0.0,126.0,2.0,7.0,21.0,1464.0,0
1,0,1,1,6,34,723,861,157,1.0,0.0,6.0,0.0,1.0,1.0,263.0,0
10,0,1,1,41,87,724,862,157,10.0,0.0,41.0,0.0,2.0,3.0,592.0,0
1,0,3,0,10,72,725,863,157,1.0,0.0,10.0,0.0,4.0,9.0,2597.0,0
1,0,1,2,15,44,726,864,157,1.0,0.0,15.0,0.0,5.0,8.0,2597.0,0
1,0,1,4,21,52,727,865,157,1.0,0.0,21.0,0.0,2.0,3.0,1283.0,0
1,0,1,2,18,46,728,866,157,1.0,0.0,18.0,0.0,5.0,10.0,2597.0,0
1,0,2,6,31,67,729,867,157,1.0,0.0,31.0,0.0,3.0,7.0,1283.0,0
4,0,1,0,22,73,730,868,158,4.0,0.0,22.0,0.0,6.0,23.0,1283.0,0
4,0,2,0,27,75,731,869,158,4.0,0.0,27.0,1.0,4.0,9.0,263.0,0
2,0,1,1,13,59,732,870,158,2.0,0.0,13.0,0.0,4.0,6.0,2597.0,1
1,0,1,1,24,74,733,871,159,1.0,0.0,24.0,0.0,5.0,9.0,592.0,0
1,0,0,5,23,49,734,872,159,1.0,0.0,23.0,0.0,3.0,3.0,1464.0,0
1,0,0,6,43,73,735,873,159,1.0,0.0,43.0,0.0,5.0,8.0,1464.0,0
1,0,1,1,4,31,736,874,160,1.0,0.0,4.0,0.0,1.0,2.0,1283.0,0
3,0,1,0,24,55,737,875,160,3.0,0.0,24.0,0.0,1.0,5.0,1283.0,0
1,0,1,1,7,32,738,876,160,1.0,0.0,7.0,0.0,1.0,2.0,1283.0,0
1,0,1,3,17,47,739,877,160,1.0,0.0,17.0,0.0,2.0,9.0,592.0,0
1,0,1,0,36,138,740,878,161,1.0,0.0,36.0,0.0,2.0,4.0,1464.0,0
1,0,1,1,14,51,741,879,161,1.0,0.0,14.0,0.0,3.0,7.0,1283.0,0
11,0,7,0,92,192,742,880,161,11.0,0.0,92.0,0.0,2.0,5.0,592.0,0
1,0,1,1,20,49,743,881,162,1.0,0.0,20.0,0.0,1.0,1.0,592.0,1
1,0,1,1,27,54,744,882,162,1.0,0.0,27.0,0.0,3.0,5.0,1283.0,0
1,0,1,3,20,50,745,883,162,1.0,0.0,20.0,0.0,3.0,4.0,1283.0,0
1,0,1,1,20,50,746,884,162,1.0,0.0,20.0,0.0,2.0,3.0,1283.0,0
13,0,1,2,104,147,747,885,163,13.0,0.0,104.0,0.0,4.0,15.0,1283.0,0
7,0,5,0,38,100,748,886,164,7.0,0.0,38.0,0.0,4.0,12.0,1283.0,0
6,0,2,3,51,96,749,887,164,6.0,0.0,51.0,1.0,4.0,12.0,1283.0,1
20,0,2,5,116,191,750,888,165,20.0,0.0,116.0,0.0,3.0,6.0,2597.0,0
3,0,3,0,30,73,751,889,165,3.0,0.0,30.0,0.0,2.0,5.0,1283.0,0
5,0,0,4,50,77,752,890,165,5.0,0.0,50.0,0.0,1.0,2.0,2597.0,1
1,0,1,7,38,76,753,891,165,1.0,0.0,38.0,0.0,2.0,4.0,2597.0,0
4,0,1,3,37,68,1648,892,340,4.0,0.0,37.0,0.0,1.0,4.0,2597.0,1
1,0,12,1,129,201,613,893,138,1.0,0.0,129.0,0.0,1.0,1.0,2597.0,0
1,0,0,8,99,138,652,894,143,1.0,0.0,99.0,0.0,2.0,4.0,1464.0,0
4,0,1,4,34,70,754,895,166,4.0,0.0,34.0,0.0,3.0,4.0,1283.0,0
4,0,1,6,42,77,755,896,166,4.0,0.0,42.0,0.0,3.0,5.0,1283.0,1
35,0,1,7,261,382,759,897,169,35.0,0.0,261.0,0.0,6.0,15.0,423.0,0
10,0,1,2,49,87,760,898,169,10.0,0.0,49.0,0.0,3.0,7.0,423.0,0
1,0,0,3,18,42,761,899,170,1.0,0.0,18.0,0.0,1.0,2.0,423.0,0
54,0,6,16,415,546,762,900,171,54.0,0.0,415.0,0.0,7.0,49.0,592.0,0
10,0,2,1,98,151,763,901,172,10.0,0.0,98.0,0.0,5.0,21.0,343.0,0
1,0,1,0,8,39,764,902,173,1.0,0.0,8.0,0.0,2.0,7.0,423.0,0
31,0,4,5,239,354,765,903,174,31.0,0.0,239.0,0.0,8.0,44.0,423.0,1
32,0,1,6,188,240,766,904,174,32.0,0.0,188.0,0.0,4.0,13.0,423.0,0
6,0,1,1,41,78,767,905,174,6.0,0.0,41.0,0.0,5.0,13.0,2597.0,0
1,0,1,1,6,35,775,906,176,1.0,0.0,6.0,0.0,1.0,1.0,343.0,0
1,0,1,2,6,37,776,907,176,1.0,0.0,6.0,0.0,1.0,3.0,423.0,0
13,0,1,3,124,184,772,908,176,13.0,0.0,124.0,0.0,3.0,13.0,423.0,0
4,0,1,2,50,88,773,909,176,4.0,0.0,50.0,0.0,1.0,2.0,592.0,0
3,0,1,3,62,104,774,910,176,3.0,0.0,62.0,0.0,3.0,5.0,1464.0,0
1,0,1,1,13,38,777,911,176,1.0,0.0,13.0,0.0,2.0,4.0,263.0,0
2,0,1,2,25,54,778,912,176,2.0,0.0,25.0,0.0,2.0,3.0,423.0,0
2,0,1,2,27,54,779,913,176,2.0,0.0,27.0,0.0,1.0,5.0,423.0,0
1,0,1,2,30,61,780,914,176,1.0,0.0,30.0,0.0,4.0,7.0,423.0,0
21,0,1,2,133,192,781,915,176,21.0,0.0,133.0,1.0,4.0,17.0,2597.0,0
2,0,1,3,35,67,782,916,176,2.0,0.0,35.0,0.0,2.0,4.0,423.0,0
1,0,1,3,41,74,783,917,176,1.0,0.0,41.0,0.0,2.0,3.0,423.0,0
6,0,1,3,69,104,784,918,176,6.0,0.0,69.0,0.0,3.0,5.0,423.0,0
4,0,1,2,41,80,785,919,176,4.0,0.0,41.0,0.0,3.0,5.0,423.0,0
7,0,1,3,73,115,786,920,176,7.0,0.0,73.0,0.0,5.0,11.0,423.0,0
21,0,1,3,132,187,787,921,176,21.0,0.0,132.0,1.0,5.0,20.0,1283.0,0
2,0,0,4,36,63,788,922,176,2.0,0.0,36.0,0.0,1.0,2.0,423.0,0
1,0,1,4,25,57,789,923,176,1.0,0.0,25.0,0.0,2.0,2.0,423.0,0
2,0,2,4,47,89,790,924,176,2.0,0.0,47.0,0.0,3.0,5.0,423.0,0
1,0,1,2,31,63,791,925,176,1.0,0.0,31.0,0.0,3.0,9.0,343.0,0
1,0,1,2,31,62,792,926,176,1.0,0.0,31.0,0.0,2.0,3.0,423.0,0
1,0,1,2,31,62,793,927,176,1.0,0.0,31.0,0.0,3.0,5.0,423.0,0
3,0,1,2,49,81,794,928,176,3.0,0.0,49.0,0.0,3.0,7.0,423.0,0
1,0,0,3,24,48,795,929,176,1.0,0.0,24.0,0.0,1.0,2.0,423.0,0
16,0,1,2,117,171,796,930,176,16.0,0.0,117.0,0.0,5.0,23.0,263.0,0
16,0,1,2,110,155,797,931,176,16.0,0.0,110.0,0.0,5.0,20.0,343.0,0
18,0,1,3,130,187,798,932,176,18.0,0.0,130.0,0.0,5.0,8.0,1464.0,0
1,0,1,4,25,60,799,933,176,1.0,0.0,25.0,0.0,4.0,7.0,343.0,0
4,0,1,2,43,77,800,934,176,4.0,0.0,43.0,0.0,4.0,8.0,343.0,0
3,0,1,3,46,83,801,935,176,3.0,0.0,46.0,0.0,2.0,6.0,423.0,0
1,0,1,2,30,62,802,936,176,1.0,0.0,30.0,0.0,1.0,3.0,423.0,0
1,0,0,3,29,54,803,937,176,1.0,0.0,29.0,0.0,3.0,6.0,423.0,0
4,0,1,2,49,84,804,938,176,4.0,0.0,49.0,0.0,3.0,8.0,263.0,0
34,0,1,2,212,283,805,939,176,34.0,0.0,212.0,3.0,5.0,27.0,2597.0,0
9,0,1,3,107,170,806,940,176,9.0,0.0,107.0,0.0,3.0,7.0,1464.0,0
1,0,1,2,31,63,807,941,176,1.0,0.0,31.0,0.0,3.0,9.0,2597.0,0
1,0,0,3,37,87,808,942,176,1.0,0.0,37.0,0.0,1.0,4.0,423.0,0
3,0,1,2,37,84,809,943,176,3.0,0.0,37.0,0.0,1.0,4.0,423.0,0
5,0,0,3,57,104,810,944,176,5.0,0.0,57.0,0.0,1.0,4.0,423.0,0
1,0,1,2,30,62,811,945,176,1.0,0.0,30.0,0.0,1.0,3.0,423.0,0
1,0,0,3,48,83,812,946,176,1.0,0.0,48.0,0.0,2.0,6.0,263.0,0
3,0,1,2,60,101,813,947,176,3.0,0.0,60.0,1.0,4.0,10.0,592.0,0
2,0,1,3,35,66,814,948,176,2.0,0.0,35.0,0.0,2.0,4.0,423.0,0
3,0,0,3,52,85,815,949,176,3.0,0.0,52.0,0.0,1.0,2.0,423.0,0
2,0,1,2,27,58,816,950,176,2.0,0.0,27.0,0.0,3.0,4.0,423.0,0
1,0,1,3,19,50,825,951,178,1.0,0.0,19.0,0.0,4.0,7.0,1283.0,0
4,0,1,0,26,62,826,952,178,4.0,0.0,26.0,0.0,3.0,8.0,592.0,0
1,0,1,2,24,58,827,953,178,1.0,0.0,24.0,0.0,3.0,4.0,2597.0,0
1,0,3,0,12,66,828,954,178,1.0,0.0,12.0,0.0,3.0,4.0,2597.0,0
1,0,2,3,25,67,829,955,178,1.0,0.0,25.0,0.0,4.0,7.0,1283.0,0
4,0,1,0,25,60,830,956,178,4.0,0.0,25.0,0.0,3.0,8.0,592.0,0
3,0,0,6,32,64,831,957,179,3.0,0.0,32.0,0.0,2.0,2.0,2597.0,0
5,0,1,5,42,82,832,958,179,5.0,0.0,42.0,2.0,1.0,3.0,592.0,0
6,0,0,4,83,128,833,959,179,6.0,0.0,83.0,0.0,6.0,10.0,56.0,1
13,0,1,9,202,263,834,960,179,13.0,0.0,202.0,0.0,3.0,4.0,2597.0,0
11,0,1,7,59,97,835,961,179,11.0,0.0,59.0,0.0,1.0,1.0,2597.0,0
1,0,1,19,74,133,840,962,181,1.0,0.0,74.0,0.0,7.0,21.0,1464.0,0
3,0,0,21,94,137,841,963,181,3.0,0.0,94.0,0.0,4.0,12.0,1283.0,0
1,0,1,6,28,64,842,964,181,1.0,0.0,28.0,0.0,6.0,9.0,263.0,0
1,0,1,2,12,42,843,965,181,1.0,0.0,12.0,0.0,4.0,6.0,263.0,0
1,0,1,2,14,48,844,966,181,1.0,0.0,14.0,0.0,4.0,10.0,263.0,0
1,0,1,13,56,97,845,967,181,1.0,0.0,56.0,0.0,8.0,22.0,1464.0,0
2,0,0,3,29,53,846,968,182,2.0,0.0,29.0,0.0,2.0,4.0,1464.0,0
3,0,0,3,38,64,847,969,182,3.0,0.0,38.0,0.0,2.0,4.0,1283.0,0
3,0,0,3,27,50,848,970,182,3.0,0.0,27.0,1.0,2.0,2.0,343.0,0
3,0,0,3,23,46,849,971,182,3.0,0.0,23.0,1.0,4.0,6.0,343.0,0
2,0,0,3,25,49,850,972,182,2.0,0.0,25.0,1.0,3.0,7.0,343.0,0
1,0,0,3,15,36,851,973,182,1.0,0.0,15.0,1.0,2.0,2.0,343.0,0
1,0,1,0,11,42,852,974,183,1.0,0.0,11.0,0.0,4.0,9.0,2597.0,0
2,0,1,5,45,77,853,975,183,2.0,0.0,45.0,0.0,6.0,16.0,2597.0,0
13,0,17,3,150,321,854,976,183,13.0,0.0,150.0,4.0,6.0,28.0,1464.0,1
10,0,0,12,164,220,855,977,183,10.0,0.0,164.0,0.0,7.0,24.0,1464.0,0
5,0,1,7,71,118,856,978,183,5.0,0.0,71.0,0.0,6.0,15.0,2597.0,0
3,0,0,6,34,61,857,979,183,3.0,0.0,34.0,0.0,9.0,16.0,1464.0,0
12,0,3,5,90,162,858,980,183,12.0,0.0,90.0,6.0,8.0,35.0,1464.0,0
11,0,3,0,64,109,859,981,183,11.0,0.0,64.0,4.0,4.0,8.0,1464.0,0
2,0,0,6,50,80,860,982,183,2.0,0.0,50.0,0.0,6.0,17.0,263.0,0
1,0,0,7,26,55,861,983,183,1.0,0.0,26.0,0.0,5.0,11.0,263.0,0
2,0,0,8,35,58,862,984,183,2.0,0.0,35.0,0.0,5.0,15.0,2597.0,0
1,0,1,8,33,64,863,985,183,1.0,0.0,33.0,0.0,5.0,12.0,263.0,0
1,0,0,7,26,54,864,986,183,1.0,0.0,26.0,0.0,5.0,11.0,2597.0,0
5,0,0,6,48,85,865,987,184,5.0,0.0,48.0,1.0,5.0,7.0,423.0,0
2,0,0,3,24,49,866,988,184,2.0,0.0,24.0,0.0,2.0,2.0,2597.0,0
5,0,0,4,37,74,867,989,184,5.0,0.0,37.0,0.0,4.0,5.0,1464.0,1
1,0,1,0,17,48,868,990,185,1.0,0.0,17.0,0.0,8.0,18.0,1464.0,0
15,0,9,2,131,297,869,991,185,15.0,0.0,131.0,1.0,9.0,47.0,1283.0,0
1,0,1,0,8,37,870,992,186,1.0,0.0,8.0,0.0,2.0,4.0,2597.0,0
6,0,1,2,83,132,871,993,186,6.0,0.0,83.0,0.0,8.0,40.0,2597.0,0
2,0,1,3,32,64,872,994,186,2.0,0.0,32.0,0.0,4.0,9.0,592.0,0
2,0,0,5,40,68,873,995,186,2.0,0.0,40.0,0.0,3.0,4.0,263.0,0
10,0,1,2,94,144,874,996,186,10.0,0.0,94.0,0.0,8.0,35.0,423.0,0
1,0,0,7,27,51,875,997,186,1.0,0.0,27.0,0.0,1.0,2.0,127.0,0
1,0,1,0,59,107,876,998,187,1.0,0.0,59.0,0.0,7.0,30.0,343.0,0
39,0,11,10,379,660,877,999,187,39.0,0.0,379.0,3.0,10.0,114.0,1283.0,1
7,0,0,4,42,69,878,1000,187,7.0,0.0,42.0,0.0,4.0,9.0,1464.0,0
4,0,1,1,25,62,879,1001,188,4.0,0.0,25.0,0.0,4.0,8.0,2597.0,0
12,0,0,10,73,103,880,1002,189,12.0,0.0,73.0,0.0,2.0,3.0,1283.0,0
1,0,0,4,24,50,881,1003,190,1.0,0.0,24.0,0.0,1.0,1.0,1464.0,0
1,0,0,3,10,33,882,1004,190,1.0,0.0,10.0,0.0,1.0,1.0,1464.0,0
1,0,2,1,17,48,883,1005,191,1.0,0.0,17.0,0.0,4.0,10.0,2597.0,0
8,0,2,0,31,72,884,1006,191,8.0,0.0,31.0,3.0,3.0,5.0,1283.0,0
5,0,1,4,34,71,885,1007,191,5.0,0.0,34.0,0.0,3.0,4.0,2597.0,0
1,0,0,1,4,24,886,1008,192,1.0,0.0,4.0,0.0,4.0,8.0,263.0,0
3,0,0,2,22,44,892,1009,194,3.0,0.0,22.0,1.0,5.0,13.0,592.0,1
1,0,0,3,31,67,893,1010,194,1.0,0.0,31.0,0.0,6.0,16.0,2597.0,1
1,0,1,3,22,60,894,1011,194,1.0,0.0,22.0,0.0,3.0,6.0,2597.0,0
10,0,1,5,96,162,895,1012,194,10.0,0.0,96.0,4.0,5.0,22.0,1464.0,1
4,0,1,4,58,95,896,1013,194,4.0,0.0,58.0,3.0,6.0,23.0,1464.0,1
13,0,2,1,98,148,899,1014,196,13.0,0.0,98.0,0.0,5.0,13.0,1283.0,0
8,0,2,1,47,87,900,1015,196,8.0,0.0,47.0,0.0,7.0,28.0,1464.0,1
4,0,3,0,49,95,901,1016,196,4.0,0.0,49.0,0.0,7.0,21.0,1464.0,0
17,0,2,4,133,226,902,1017,196,17.0,0.0,133.0,1.0,7.0,18.0,1464.0,0
2,0,2,1,44,97,903,1018,196,2.0,0.0,44.0,0.0,7.0,30.0,1464.0,0
2,0,2,1,35,73,904,1019,196,2.0,0.0,35.0,0.0,5.0,14.0,1283.0,0
3,0,2,1,52,93,905,1020,196,3.0,0.0,52.0,0.0,5.0,14.0,1464.0,0
4,0,2,1,40,79,906,1021,196,4.0,0.0,40.0,0.0,7.0,27.0,1464.0,0
6,0,2,1,47,83,907,1022,196,6.0,0.0,47.0,0.0,3.0,6.0,1464.0,0
3,0,0,3,81,110,909,1023,196,3.0,0.0,81.0,1.0,6.0,13.0,1464.0,0
32,0,1,2,204,260,908,1024,196,32.0,0.0,204.0,0.0,8.0,25.0,1464.0,1
5,0,2,1,49,88,910,1025,196,5.0,0.0,49.0,0.0,7.0,21.0,1464.0,0
13,0,2,1,87,149,911,1026,196,13.0,0.0,87.0,0.0,7.0,22.0,1464.0,1
1,0,2,1,51,94,912,1027,196,1.0,0.0,51.0,0.0,7.0,21.0,1464.0,0
2,0,2,1,63,109,913,1028,196,2.0,0.0,63.0,0.0,6.0,22.0,1464.0,0
2,0,2,1,49,113,914,1029,196,2.0,0.0,49.0,0.0,4.0,12.0,1283.0,0
1,0,1,1,6,30,915,1030,197,1.0,0.0,6.0,0.0,4.0,6.0,2597.0,0
3,0,1,3,25,52,916,1031,197,3.0,0.0,25.0,0.0,4.0,8.0,1283.0,0
9,0,2,0,35,72,921,1032,199,9.0,0.0,35.0,0.0,2.0,2.0,1283.0,0
1,0,2,0,11,42,922,1033,200,1.0,0.0,11.0,2.0,2.0,4.0,592.0,0
1,0,6,0,13,80,924,1034,200,1.0,0.0,13.0,0.0,3.0,6.0,2597.0,0
14,0,0,6,82,115,925,1035,200,14.0,0.0,82.0,0.0,5.0,13.0,1283.0,0
1,0,7,0,12,77,926,1036,200,1.0,0.0,12.0,1.0,4.0,7.0,592.0,0
1,0,2,0,8,40,927,1037,200,1.0,0.0,8.0,2.0,3.0,5.0,592.0,0
1,0,1,1,9,33,928,1038,200,1.0,0.0,9.0,1.0,3.0,5.0,1464.0,0
27,0,1,6,156,206,929,1039,200,27.0,0.0,156.0,2.0,6.0,12.0,1283.0,1
13,0,2,1,88,136,923,1040,200,13.0,0.0,88.0,1.0,2.0,4.0,1283.0,1
1,0,1,1,22,66,930,1041,201,1.0,0.0,22.0,0.0,1.0,2.0,343.0,0
11,0,2,0,47,88,931,1042,202,11.0,0.0,47.0,0.0,4.0,10.0,1283.0,0
1,0,0,11,42,74,836,1043,180,1.0,0.0,42.0,0.0,1.0,2.0,2597.0,0
1,0,0,3,49,83,837,1044,180,1.0,0.0,49.0,0.0,1.0,1.0,2597.0,0
1,0,0,3,27,57,838,1045,180,1.0,0.0,27.0,0.0,1.0,1.0,2597.0,0
1,0,0,3,11,67,839,1046,180,1.0,0.0,11.0,0.0,1.0,1.0,2597.0,0
1,0,17,3,42,213,933,1047,204,1.0,0.0,42.0,3.0,6.0,10.0,2597.0,0
6,0,1,19,188,250,934,1048,204,6.0,0.0,188.0,7.0,9.0,37.0,1464.0,0
1,0,7,0,19,90,935,1049,204,1.0,0.0,19.0,0.0,1.0,1.0,423.0,0
2,0,1,6,53,86,936,1050,204,2.0,0.0,53.0,0.0,3.0,4.0,423.0,0
1,0,28,0,49,314,937,1051,204,1.0,0.0,49.0,2.0,6.0,30.0,1464.0,0
23,0,1,28,419,592,938,1052,204,23.0,0.0,419.0,8.0,6.0,51.0,1283.0,1
1,0,1,4,10,40,939,1053,204,1.0,0.0,10.0,0.0,4.0,10.0,2597.0,0
1,0,0,5,35,63,940,1054,204,1.0,0.0,35.0,0.0,5.0,13.0,2597.0,0
1,0,8,1,14,104,941,1055,204,1.0,0.0,14.0,0.0,2.0,2.0,1464.0,0
2,0,1,8,57,92,942,1056,204,2.0,0.0,57.0,0.0,3.0,5.0,1464.0,0
1,0,70,10,128,676,946,1057,206,1.0,0.0,128.0,0.0,10.0,54.0,592.0,0
1,0,9,0,12,84,947,1058,206,1.0,0.0,12.0,0.0,4.0,11.0,2597.0,0
19,0,1,13,138,185,948,1059,206,19.0,0.0,138.0,1.0,5.0,15.0,2597.0,1
93,0,1,93,987,1168,949,1060,206,93.0,0.0,987.0,4.0,11.0,136.0,592.0,1
1,0,7,0,10,79,950,1061,206,1.0,0.0,10.0,1.0,2.0,6.0,2597.0,0
3,0,7,4,68,142,951,1062,206,3.0,0.0,68.0,2.0,6.0,20.0,2597.0,1
2,0,1,6,43,78,952,1063,206,2.0,0.0,43.0,1.0,3.0,4.0,423.0,0
1,0,0,7,10,35,953,1064,206,1.0,0.0,10.0,0.0,1.0,5.0,2597.0,0
9,0,5,6,68,129,954,1065,206,9.0,0.0,68.0,0.0,2.0,12.0,2597.0,1
4,0,1,6,38,72,955,1066,206,4.0,0.0,38.0,0.0,1.0,3.0,2597.0,0
1,0,0,13,102,141,956,1067,206,1.0,0.0,102.0,0.0,7.0,20.0,2597.0,0
4,0,1,15,106,154,957,1068,206,4.0,0.0,106.0,0.0,4.0,8.0,2597.0,1
1,0,1,11,14,48,958,1069,206,1.0,0.0,14.0,0.0,3.0,3.0,2597.0,0
1,0,0,12,94,133,959,1070,206,1.0,0.0,94.0,0.0,8.0,18.0,2597.0,0
1,0,74,2,88,723,960,1071,206,1.0,0.0,88.0,0.0,8.0,49.0,1283.0,0
1,0,5,0,8,55,961,1072,206,1.0,0.0,8.0,0.0,3.0,4.0,2597.0,0
19,0,12,2,138,220,962,1073,206,19.0,0.0,138.0,1.0,8.0,25.0,2597.0,1
1,0,14,3,24,183,963,1074,206,1.0,0.0,24.0,0.0,7.0,23.0,423.0,0
14,0,1,1,51,91,964,1075,206,14.0,0.0,51.0,0.0,2.0,2.0,1464.0,0
22,0,0,19,178,236,965,1076,206,22.0,0.0,178.0,0.0,8.0,51.0,2597.0,0
48,0,1,88,725,879,966,1077,206,48.0,0.0,725.0,2.0,10.0,176.0,592.0,1
1,0,17,10,35,193,967,1078,206,1.0,0.0,35.0,0.0,8.0,29.0,2597.0,0
4,0,0,28,202,265,968,1079,206,4.0,0.0,202.0,0.0,9.0,58.0,1464.0,1
1,0,11,0,15,112,969,1080,206,1.0,0.0,15.0,0.0,6.0,19.0,2597.0,0
12,0,0,12,128,174,970,1081,206,12.0,0.0,128.0,0.0,8.0,50.0,2597.0,1
1,0,0,3,6,25,971,1082,206,1.0,0.0,6.0,0.0,3.0,3.0,2597.0,0
1,0,0,13,15,46,972,1083,206,1.0,0.0,15.0,0.0,3.0,3.0,592.0,0
1,0,10,1,38,113,973,1084,206,1.0,0.0,38.0,0.0,1.0,1.0,592.0,0
9,0,1,7,60,101,974,1085,206,9.0,0.0,60.0,0.0,2.0,2.0,1283.0,1
1,0,64,0,83,508,975,1086,206,1.0,0.0,83.0,1.0,10.0,71.0,592.0,1
1,0,7,0,10,81,976,1087,206,1.0,0.0,10.0,0.0,3.0,4.0,2597.0,0
19,0,12,2,136,234,977,1088,206,19.0,0.0,136.0,1.0,6.0,15.0,1283.0,1
1,0,4,9,17,72,978,1089,206,1.0,0.0,17.0,0.0,5.0,12.0,2597.0,0
6,0,0,14,144,187,979,1090,206,6.0,0.0,144.0,0.0,8.0,44.0,592.0,0
1,0,13,6,28,141,980,1091,206,1.0,0.0,28.0,0.0,4.0,10.0,1283.0,0
2,0,1,18,144,200,981,1092,206,2.0,0.0,144.0,1.0,4.0,13.0,1283.0,0
101,0,2,65,741,925,982,1093,206,101.0,0.0,741.0,2.0,13.0,208.0,1283.0,1
1,0,0,13,102,141,983,1094,206,1.0,0.0,102.0,0.0,7.0,20.0,2597.0,0
2,0,1,4,38,72,984,1095,206,2.0,0.0,38.0,0.0,4.0,6.0,2597.0,1
1,0,15,31,62,236,985,1096,207,1.0,0.0,62.0,2.0,7.0,27.0,1464.0,0
9,0,0,49,256,334,986,1097,207,9.0,0.0,256.0,2.0,8.0,31.0,1464.0,0
1,0,2,0,7,43,987,1098,207,1.0,0.0,7.0,0.0,1.0,1.0,592.0,0
27,0,0,2,143,220,988,1099,207,27.0,0.0,143.0,0.0,2.0,2.0,219.0,0
13,0,3,4,72,122,990,1100,209,13.0,0.0,72.0,0.0,5.0,7.0,1283.0,0
1,0,1,3,35,67,991,1101,209,1.0,0.0,35.0,0.0,4.0,8.0,2597.0,0
1,0,3,0,11,61,992,1102,209,1.0,0.0,11.0,0.0,1.0,1.0,592.0,0
1,0,1,6,27,61,993,1103,209,1.0,0.0,27.0,0.0,4.0,8.0,2597.0,0
1,0,4,0,17,76,994,1104,209,1.0,0.0,17.0,0.0,4.0,8.0,2597.0,0
1,0,1,5,25,60,995,1105,209,1.0,0.0,25.0,0.0,3.0,5.0,2597.0,0
3,0,1,5,28,65,996,1106,209,3.0,0.0,28.0,0.0,4.0,11.0,1283.0,0
9,0,1,7,57,97,997,1107,210,9.0,0.0,57.0,0.0,4.0,7.0,1283.0,1
9,0,1,7,64,101,998,1108,210,9.0,0.0,64.0,0.0,5.0,9.0,95.0,1
9,0,1,7,58,97,999,1109,210,9.0,0.0,58.0,0.0,1.0,1.0,263.0,1
9,0,1,7,57,95,1000,1110,210,9.0,0.0,57.0,0.0,3.0,4.0,1283.0,1
9,0,1,7,58,95,1001,1111,210,9.0,0.0,58.0,0.0,3.0,6.0,2597.0,1
1,0,0,3,11,34,1002,1112,211,1.0,0.0,11.0,0.0,1.0,3.0,1464.0,0
8,0,2,1,52,94,1003,1113,211,8.0,0.0,52.0,1.0,7.0,28.0,592.0,1
1,0,0,7,29,57,1005,1114,213,1.0,0.0,29.0,0.0,2.0,3.0,1283.0,0
1,0,0,5,20,47,1006,1115,214,1.0,0.0,20.0,0.0,1.0,1.0,263.0,0
1,0,0,2,12,34,1007,1116,214,1.0,0.0,12.0,0.0,2.0,3.0,263.0,0
1,0,0,4,11,35,1008,1117,214,1.0,0.0,11.0,0.0,1.0,2.0,1464.0,0
1,0,0,7,33,60,1009,1118,214,1.0,0.0,33.0,0.0,1.0,2.0,1464.0,0
1,0,1,2,20,52,1010,1119,214,1.0,0.0,20.0,0.0,4.0,6.0,1283.0,0
2,0,0,2,26,51,1011,1120,214,2.0,0.0,26.0,1.0,4.0,6.0,1464.0,0
1,0,0,3,19,45,1012,1121,214,1.0,0.0,19.0,1.0,5.0,18.0,1464.0,0
1,0,1,1,18,50,1013,1122,214,1.0,0.0,18.0,2.0,1.0,2.0,1464.0,0
2,0,1,3,21,48,1014,1123,214,2.0,0.0,21.0,0.0,2.0,3.0,263.0,0
10,0,0,2,55,86,1015,1124,214,10.0,0.0,55.0,0.0,5.0,22.0,1464.0,0
1,0,0,2,16,39,1016,1125,214,1.0,0.0,16.0,0.0,2.0,3.0,263.0,0
1,0,2,3,17,52,1018,1126,216,1.0,0.0,17.0,0.0,2.0,3.0,2597.0,0
1,0,3,0,5,68,1019,1127,216,1.0,0.0,5.0,0.0,3.0,4.0,1464.0,0
12,0,5,4,81,149,1020,1128,216,12.0,0.0,81.0,0.0,3.0,6.0,1464.0,0
1,0,1,5,23,58,1021,1129,216,1.0,0.0,23.0,0.0,2.0,4.0,592.0,0
1,0,0,1,7,26,1022,1130,216,1.0,0.0,7.0,0.0,2.0,3.0,2597.0,0
1,0,3,1,9,51,1023,1131,217,1.0,0.0,9.0,0.0,4.0,6.0,592.0,0
3,0,1,3,36,65,1024,1132,217,3.0,0.0,36.0,0.0,4.0,7.0,592.0,0
1,0,16,0,22,126,1025,1133,218,1.0,0.0,22.0,0.0,5.0,6.0,219.0,0
17,0,4,14,159,247,1026,1134,218,17.0,0.0,159.0,0.0,7.0,13.0,1464.0,1
