McCC,CLOC,PDA,PUA,LLOC,LOC,DataClumps,MessageChains,MiddleMan,SpeculativeGenerality,SwitchStatements,MessageChains.1,blank,comment,code,codeLines,target
90,0,11,0,320,428,0.0,33.0,0.0,1.0,0.0,32.0,31.0,76.0,320.0,320.0,0
10,0,4,6,160,239,0.0,5.0,0.0,1.0,0.0,1.0,27.0,52.0,160.0,160.0,0
16,0,4,11,203,291,0.0,8.0,0.0,1.0,0.0,3.0,31.0,57.0,203.0,203.0,0
1,0,0,0,40,92,0.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,40.0,40.0,0
2,0,1,1,11,46,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,11.0,11.0,0
18,0,3,0,138,198,0.0,9.0,0.0,3.0,0.0,8.0,19.0,40.0,138.0,138.0,0
15,0,4,2,75,130,0.0,5.0,0.0,0.0,0.0,2.0,12.0,42.0,75.0,75.0,0
19,0,8,0,110,188,0.0,7.0,0.0,0.0,0.0,5.0,16.0,61.0,110.0,110.0,0
2,0,4,0,27,78,0.0,0.0,1.0,0.0,0.0,0.0,9.0,41.0,27.0,27.0,0
1,0,1,2,11,47,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,11.0,11.0,0
14,0,5,1,76,143,0.0,5.0,0.0,0.0,0.0,3.0,15.0,51.0,76.0,76.0,0
10,0,14,1,132,251,0.0,5.0,1.0,1.0,0.0,1.0,38.0,80.0,132.0,132.0,0
1,0,1,4,24,63,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,24.0,24.0,0
1,0,0,0,9,47,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,9.0,9.0,0
4,0,2,0,61,115,1.0,2.0,1.0,3.0,0.0,2.0,17.0,33.0,57.0,57.0,1
4,0,2,0,59,110,1.0,2.0,1.0,3.0,0.0,2.0,18.0,32.0,55.0,55.0,1
3,0,2,0,55,104,1.0,2.0,1.0,3.0,0.0,2.0,16.0,32.0,55.0,55.0,0
4,0,2,0,57,107,1.0,2.0,1.0,3.0,0.0,2.0,17.0,32.0,53.0,53.0,0
4,0,2,0,59,110,1.0,2.0,1.0,3.0,0.0,2.0,18.0,32.0,55.0,55.0,0
31,0,9,1,332,523,1.0,25.0,0.0,0.0,0.0,23.0,41.0,150.0,332.0,332.0,0
20,0,5,0,76,177,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,76.0,76.0,0
1,0,5,0,8,66,0.0,0.0,0.0,1.0,0.0,0.0,8.0,49.0,8.0,8.0,0
1,0,2,0,4,37,0.0,0.0,0.0,1.0,0.0,0.0,3.0,29.0,4.0,4.0,0
1,0,4,0,7,59,0.0,0.0,0.0,1.0,0.0,0.0,7.0,44.0,7.0,7.0,0
1,0,1,0,3,33,0.0,0.0,0.0,1.0,0.0,0.0,3.0,26.0,3.0,3.0,0
1,0,7,0,10,80,0.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,10.0,10.0,0
35,0,10,9,117,237,0.0,0.0,0.0,0.0,0.0,0.0,32.0,87.0,117.0,117.0,0
81,0,16,2,352,532,1.0,33.0,0.0,0.0,0.0,32.0,57.0,122.0,352.0,352.0,1
2,0,3,0,30,78,0.0,1.0,0.0,0.0,0.0,1.0,7.0,40.0,30.0,30.0,0
1,0,0,1,9,38,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,9.0,9.0,0
1,0,0,1,9,38,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,9.0,9.0,0
1,0,3,0,13,54,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,13.0,13.0,0
135,0,30,1,866,1320,1.0,27.0,0.0,5.0,2.0,17.0,102.0,323.0,851.0,851.0,0
1,0,3,0,13,54,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,13.0,13.0,0
1,0,3,0,13,58,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,13.0,13.0,0
11,0,0,0,88,156,1.0,1.0,0.0,2.0,0.0,0.0,23.0,44.0,88.0,88.0,0
14,0,0,0,177,276,1.0,1.0,0.0,5.0,0.0,0.0,23.0,75.0,177.0,177.0,0
21,0,14,0,169,321,0.0,6.0,0.0,0.0,0.0,5.0,28.0,123.0,169.0,169.0,0
7,0,7,0,79,151,0.0,1.0,0.0,1.0,0.0,0.0,17.0,54.0,79.0,79.0,0
1,0,4,0,18,63,0.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,18.0,18.0,0
1,0,1,4,24,63,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,24.0,24.0,0
13,0,7,0,92,162,0.0,3.0,0.0,0.0,0.0,0.0,19.0,45.0,92.0,92.0,0
20,0,8,0,165,275,0.0,3.0,0.0,0.0,0.0,1.0,21.0,88.0,165.0,165.0,0
1,0,0,0,9,47,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,9.0,9.0,0
5,0,3,0,43,97,0.0,0.0,0.0,4.0,0.0,0.0,14.0,39.0,43.0,43.0,0
1,0,3,0,12,63,0.0,0.0,0.0,5.0,0.0,0.0,6.0,44.0,12.0,12.0,0
43,0,10,2,230,376,0.0,1.0,0.0,1.0,0.0,0.0,34.0,111.0,219.0,219.0,0
2,0,1,1,11,45,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,11.0,11.0,0
10,0,4,0,61,123,0.0,1.0,0.0,4.0,0.0,1.0,14.0,47.0,61.0,61.0,0
3,0,4,8,111,206,0.0,6.0,1.0,3.0,0.0,6.0,25.0,69.0,111.0,111.0,0
1,0,2,0,11,51,0.0,1.0,0.0,0.0,0.0,1.0,4.0,35.0,11.0,11.0,0
46,0,14,2,252,426,1.0,25.0,0.0,3.0,0.0,25.0,45.0,128.0,252.0,252.0,1
1,0,2,0,12,56,0.0,0.0,0.0,1.0,0.0,0.0,5.0,38.0,12.0,12.0,0
5,0,1,4,45,92,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,45.0,45.0,0
2,0,3,0,35,83,0.0,1.0,0.0,0.0,0.0,1.0,8.0,39.0,35.0,35.0,0
4,0,0,0,34,84,1.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,34.0,34.0,0
31,0,5,6,206,392,0.0,0.0,0.0,1.0,0.0,0.0,49.0,137.0,207.0,207.0,1
1,0,1,0,16,48,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,16.0,16.0,0
5,0,0,0,73,124,1.0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,73.0,73.0,0
41,0,0,0,186,275,1.0,0.0,0.0,1.0,0.0,0.0,36.0,52.0,186.0,186.0,0
12,0,6,9,132,237,0.0,3.0,1.0,0.0,0.0,1.0,29.0,71.0,135.0,135.0,1
3,0,2,0,14,56,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,14.0,14.0,0
1,0,1,1,21,63,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,21.0,21.0,0
26,0,3,3,146,233,0.0,5.0,0.0,0.0,1.0,0.0,31.0,55.0,146.0,146.0,0
9,0,3,1,79,149,0.0,7.0,0.0,0.0,0.0,5.0,19.0,50.0,79.0,79.0,0
5,0,2,2,37,87,0.0,1.0,1.0,0.0,0.0,0.0,10.0,39.0,37.0,37.0,0
25,0,3,0,107,188,0.0,5.0,0.0,6.0,2.0,0.0,23.0,58.0,107.0,107.0,0
7,0,2,3,51,101,0.0,0.0,0.0,0.0,0.0,0.0,14.0,35.0,51.0,51.0,0
5,0,3,0,42,94,0.0,0.0,0.0,2.0,0.0,0.0,11.0,40.0,42.0,42.0,0
4,0,4,4,101,176,0.0,7.0,0.0,3.0,0.0,7.0,17.0,57.0,101.0,101.0,0
1,0,3,0,13,58,0.0,0.0,1.0,0.0,0.0,0.0,8.0,36.0,13.0,13.0,0
2,0,3,0,15,60,0.0,2.0,1.0,0.0,0.0,2.0,8.0,36.0,15.0,15.0,0
64,0,18,0,290,478,0.0,21.0,0.0,1.0,0.0,20.0,57.0,130.0,290.0,290.0,0
2,0,3,0,19,78,0.0,1.0,0.0,0.0,0.0,1.0,11.0,47.0,19.0,19.0,0
1,0,1,0,13,48,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,13.0,13.0,0
1,0,1,0,13,48,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,13.0,13.0,0
2,0,0,0,38,79,0.0,4.0,0.0,1.0,0.0,4.0,12.0,28.0,38.0,38.0,0
2,0,0,0,48,91,0.0,4.0,1.0,3.0,0.0,4.0,14.0,28.0,48.0,48.0,0
1,0,1,0,13,49,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,13.0,13.0,0
1,0,1,0,13,48,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,13.0,13.0,0
2,0,14,1,81,213,1.0,0.0,1.0,3.0,0.0,0.0,33.0,98.0,81.0,81.0,0
24,0,15,2,245,419,0.0,7.0,0.0,1.0,0.0,1.0,56.0,116.0,233.0,233.0,1
28,0,24,1,316,552,0.0,9.0,0.0,6.0,0.0,3.0,58.0,177.0,316.0,316.0,0
1,0,4,0,13,58,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,13.0,13.0,0
4,0,14,2,124,239,1.0,5.0,1.0,3.0,0.0,2.0,31.0,83.0,124.0,124.0,0
2,0,12,1,83,181,1.0,0.0,1.0,3.0,0.0,0.0,24.0,73.0,83.0,83.0,0
2,0,14,1,102,226,1.0,0.0,0.0,5.0,0.0,0.0,31.0,92.0,102.0,102.0,0
4,0,14,2,119,236,1.0,6.0,1.0,3.0,0.0,4.0,30.0,86.0,119.0,119.0,0
2,0,12,1,83,183,1.0,0.0,1.0,3.0,0.0,0.0,25.0,74.0,83.0,83.0,0
2,0,14,1,111,218,1.0,0.0,0.0,3.0,0.0,0.0,27.0,79.0,111.0,111.0,0
1,0,4,0,13,59,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,13.0,13.0,0
2,0,11,2,137,250,0.0,5.0,1.0,1.0,0.0,0.0,34.0,78.0,137.0,137.0,0
10,0,7,0,129,245,0.0,3.0,0.0,1.0,0.0,2.0,26.0,89.0,129.0,129.0,0
16,0,6,0,101,186,0.0,10.0,0.0,1.0,0.0,5.0,17.0,67.0,100.0,100.0,0
40,0,16,1,266,445,1.0,18.0,1.0,1.0,0.0,13.0,49.0,129.0,266.0,266.0,0
15,0,14,1,274,425,0.0,14.0,0.0,1.0,0.0,6.0,50.0,100.0,274.0,274.0,0
5,0,13,1,129,243,1.0,3.0,1.0,5.0,0.0,2.0,31.0,82.0,129.0,129.0,0
7,0,6,1,154,266,0.0,19.0,0.0,0.0,0.0,7.0,26.0,85.0,154.0,154.0,0
1,0,1,4,23,62,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,23.0,23.0,0
1,0,0,0,9,47,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,9.0,9.0,0
4,0,4,0,71,130,1.0,2.0,0.0,3.0,0.0,2.0,20.0,38.0,71.0,71.0,0
2,0,1,1,11,46,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,11.0,11.0,0
21,0,3,0,89,166,0.0,8.0,0.0,3.0,0.0,8.0,14.0,62.0,89.0,89.0,0
55,0,13,2,481,731,1.0,27.0,0.0,6.0,0.0,26.0,63.0,186.0,481.0,481.0,0
117,0,13,0,443,678,0.0,42.0,0.0,12.0,0.0,37.0,67.0,167.0,443.0,443.0,0
2,0,3,0,30,118,0.0,1.0,1.0,0.0,0.0,0.0,18.0,69.0,30.0,30.0,0
1,0,7,0,37,123,0.0,1.0,0.0,0.0,0.0,0.0,20.0,65.0,37.0,37.0,0
1,0,2,0,9,47,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,9.0,9.0,0
5,0,9,0,70,178,0.0,5.0,1.0,0.0,0.0,0.0,21.0,86.0,70.0,70.0,0
54,0,8,0,340,662,0.0,3.0,0.0,0.0,0.0,0.0,51.0,270.0,340.0,340.0,0
7,0,2,0,35,79,0.0,1.0,0.0,0.0,0.0,0.0,6.0,37.0,35.0,35.0,0
15,0,0,0,177,502,0.0,0.0,0.0,0.0,0.0,0.0,51.0,273.0,177.0,177.0,0
6,0,7,0,32,94,0.0,0.0,1.0,0.0,0.0,0.0,9.0,52.0,32.0,32.0,0
2,0,3,0,32,86,0.0,1.0,0.0,0.0,0.0,0.0,7.0,46.0,32.0,32.0,0
1,0,2,0,7,46,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,7.0,7.0,0
2,0,1,1,11,45,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,11.0,11.0,0
37,0,3,0,194,295,0.0,12.0,0.0,2.0,0.0,10.0,28.0,72.0,194.0,194.0,0
1,0,1,1,9,47,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,9.0,9.0,0
26,0,7,1,131,264,0.0,0.0,0.0,3.0,0.0,0.0,18.0,114.0,131.0,131.0,0
25,0,10,0,186,325,0.0,2.0,0.0,0.0,0.0,0.0,37.0,101.0,186.0,186.0,0
29,0,4,4,221,388,0.0,11.0,0.0,0.0,0.0,6.0,47.0,119.0,221.0,221.0,0
45,0,28,1,432,739,1.0,8.0,0.0,5.0,0.0,3.0,88.0,218.0,428.0,428.0,0
18,0,11,0,148,344,0.0,8.0,0.0,1.0,0.0,4.0,47.0,148.0,148.0,148.0,0
27,0,13,0,189,358,0.0,0.0,0.0,4.0,0.0,0.0,41.0,127.0,189.0,189.0,0
19,0,10,1,202,342,0.0,7.0,0.0,1.0,0.0,5.0,40.0,99.0,202.0,202.0,0
1,0,2,0,10,61,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,10.0,10.0,0
1,0,3,1,15,60,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,15.0,15.0,0
3,0,8,0,63,170,0.0,1.0,1.0,9.0,0.0,1.0,18.0,88.0,63.0,63.0,0
43,0,11,0,240,461,0.0,17.0,0.0,3.0,0.0,8.0,50.0,170.0,240.0,240.0,0
10,0,3,0,66,152,0.0,10.0,0.0,1.0,0.0,7.0,13.0,72.0,66.0,66.0,0
2,0,3,0,33,89,0.0,0.0,0.0,1.0,0.0,0.0,14.0,41.0,33.0,33.0,0
4,0,5,0,35,99,0.0,0.0,1.0,0.0,0.0,0.0,11.0,52.0,35.0,35.0,0
53,0,20,1,555,1003,1.0,18.0,1.0,1.0,0.0,9.0,133.0,314.0,555.0,555.0,0
3,0,5,0,48,119,0.0,0.0,0.0,1.0,0.0,0.0,15.0,55.0,48.0,48.0,0
11,0,6,0,133,290,0.0,5.0,0.0,1.0,0.0,1.0,37.0,119.0,133.0,133.0,0
2,0,3,0,33,90,0.0,0.0,0.0,1.0,0.0,0.0,14.0,42.0,33.0,33.0,0
1,0,1,4,23,62,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,23.0,23.0,0
1,0,0,0,9,45,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,9.0,9.0,0
8,0,2,1,106,167,1.0,6.0,0.0,2.0,0.0,6.0,25.0,34.0,102.0,102.0,1
2,0,2,0,53,109,1.0,1.0,0.0,3.0,0.0,1.0,15.0,40.0,49.0,49.0,1
1,0,0,0,15,56,0.0,3.0,1.0,2.0,0.0,2.0,7.0,33.0,15.0,15.0,0
1,0,0,0,29,72,0.0,3.0,1.0,2.0,0.0,2.0,10.0,32.0,29.0,29.0,0
1,0,0,0,16,54,0.0,1.0,1.0,2.0,0.0,1.0,6.0,31.0,16.0,16.0,0
6,0,2,1,75,129,1.0,1.0,0.0,0.0,0.0,1.0,19.0,35.0,72.0,72.0,1
9,0,2,0,78,128,1.0,4.0,0.0,0.0,0.0,4.0,17.0,32.0,74.0,74.0,1
1,0,0,0,14,52,0.0,1.0,1.0,2.0,0.0,1.0,6.0,31.0,14.0,14.0,0
11,0,2,1,112,171,1.0,6.0,0.0,0.0,1.0,4.0,20.0,38.0,108.0,108.0,1
5,0,5,0,56,134,1.0,0.0,0.0,0.0,0.0,0.0,20.0,57.0,56.0,56.0,0
3,0,4,0,33,99,1.0,0.0,0.0,0.0,0.0,0.0,16.0,49.0,33.0,33.0,0
4,0,4,0,43,110,0.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,43.0,43.0,0
29,0,8,2,391,605,1.0,24.0,0.0,3.0,0.0,24.0,53.0,160.0,391.0,391.0,0
6,0,0,0,44,111,0.0,2.0,0.0,0.0,0.0,2.0,12.0,54.0,44.0,44.0,0
7,0,0,0,46,114,0.0,2.0,0.0,0.0,0.0,2.0,11.0,56.0,46.0,46.0,0
5,0,4,0,36,100,0.0,2.0,0.0,0.0,0.0,2.0,11.0,52.0,36.0,36.0,0
2,0,3,0,35,96,0.0,2.0,0.0,0.0,0.0,2.0,8.0,52.0,35.0,35.0,0
10,0,4,0,108,185,0.0,6.0,1.0,0.0,0.0,3.0,31.0,45.0,108.0,108.0,0
5,0,4,0,44,103,0.0,3.0,0.0,0.0,0.0,3.0,11.0,47.0,44.0,44.0,0
4,0,4,0,51,109,0.0,2.0,1.0,0.0,0.0,2.0,9.0,44.0,29.0,29.0,0
11,0,4,1,82,146,0.0,3.0,0.0,0.0,0.0,3.0,10.0,50.0,71.0,71.0,0
4,0,5,0,39,146,0.0,2.0,0.0,0.0,0.0,2.0,27.0,79.0,39.0,39.0,0
4,0,4,1,74,143,0.0,7.0,0.0,3.0,0.0,5.0,16.0,52.0,74.0,74.0,0
17,0,3,0,120,215,0.0,7.0,0.0,0.0,0.0,6.0,27.0,67.0,118.0,118.0,1
4,0,0,0,52,103,0.0,5.0,0.0,0.0,0.0,5.0,10.0,40.0,50.0,50.0,1
4,0,9,0,84,174,0.0,10.0,0.0,0.0,0.0,9.0,27.0,62.0,84.0,84.0,0
30,0,3,0,188,337,0.0,1.0,0.0,1.0,0.0,0.0,45.0,103.0,188.0,188.0,0
6,0,5,0,67,157,0.0,4.0,0.0,0.0,0.0,2.0,20.0,69.0,67.0,67.0,0
1,0,0,0,18,74,0.0,0.0,1.0,0.0,0.0,0.0,7.0,48.0,16.0,16.0,1
1,0,0,0,17,61,0.0,0.0,1.0,0.0,0.0,0.0,6.0,37.0,15.0,15.0,1
1,0,0,0,17,61,0.0,0.0,1.0,0.0,0.0,0.0,6.0,37.0,15.0,15.0,1
1,0,0,0,17,61,0.0,0.0,1.0,0.0,0.0,0.0,6.0,37.0,15.0,15.0,1
5,0,11,0,91,193,0.0,3.0,0.0,0.0,0.0,2.0,35.0,66.0,91.0,91.0,0
9,0,4,0,75,184,0.0,4.0,0.0,0.0,0.0,4.0,18.0,90.0,75.0,75.0,0
6,0,3,0,39,83,0.0,1.0,0.0,1.0,0.0,0.0,8.0,35.0,39.0,39.0,0
17,0,5,0,110,224,0.0,4.0,0.0,3.0,0.0,0.0,33.0,80.0,110.0,110.0,0
1,0,2,0,9,57,0.0,1.0,0.0,0.0,0.0,1.0,9.0,38.0,9.0,9.0,0
1,0,2,0,9,58,0.0,1.0,0.0,0.0,0.0,1.0,9.0,39.0,9.0,9.0,0
1,0,2,0,14,68,0.0,1.0,0.0,0.0,0.0,1.0,9.0,44.0,14.0,14.0,0
1,0,2,0,11,56,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,11.0,11.0,0
1,0,2,0,10,58,0.0,1.0,0.0,0.0,0.0,1.0,7.0,40.0,10.0,10.0,0
2,0,11,0,69,192,0.0,0.0,1.0,0.0,0.0,0.0,18.0,104.0,69.0,69.0,0
14,0,0,0,80,142,0.0,5.0,0.0,0.0,0.0,2.0,14.0,48.0,80.0,80.0,0
2,0,2,0,28,93,0.0,0.0,1.0,1.0,0.0,0.0,9.0,55.0,28.0,28.0,0
1,0,2,0,8,49,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,8.0,8.0,0
1,0,2,0,8,47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,8.0,8.0,0
1,0,2,0,8,47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,8.0,8.0,0
2,0,0,0,21,68,0.0,4.0,1.0,0.0,0.0,4.0,6.0,40.0,19.0,19.0,1
2,0,0,0,21,69,0.0,4.0,1.0,0.0,0.0,4.0,6.0,40.0,19.0,19.0,1
2,0,0,0,21,68,0.0,4.0,1.0,0.0,0.0,4.0,6.0,40.0,19.0,19.0,1
2,0,0,0,21,68,0.0,4.0,1.0,0.0,0.0,4.0,6.0,40.0,19.0,19.0,1
4,0,8,0,98,204,0.0,2.0,0.0,0.0,0.0,1.0,20.0,85.0,98.0,98.0,0
1,0,3,0,6,55,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,6.0,6.0,0
1,0,3,2,18,69,0.0,0.0,1.0,1.0,0.0,0.0,9.0,41.0,18.0,18.0,0
7,0,10,3,96,205,0.0,1.0,1.0,2.0,0.0,1.0,22.0,86.0,96.0,96.0,0
7,0,1,1,38,80,0.0,4.0,0.0,0.0,0.0,3.0,6.0,35.0,38.0,38.0,0
1,0,2,1,13,55,0.0,0.0,1.0,1.0,0.0,0.0,6.0,35.0,13.0,13.0,0
1,0,1,1,5,41,0.0,0.0,0.0,1.0,0.0,0.0,5.0,30.0,5.0,5.0,0
6,0,11,0,114,297,0.0,0.0,0.0,0.0,0.0,0.0,25.0,157.0,115.0,115.0,1
7,0,0,0,68,157,0.0,4.0,0.0,0.0,0.0,1.0,17.0,71.0,68.0,68.0,0
8,0,0,0,101,204,0.0,1.0,0.0,2.0,0.0,1.0,21.0,81.0,101.0,101.0,0
1,0,4,0,7,57,0.0,0.0,0.0,1.0,0.0,0.0,5.0,44.0,7.0,7.0,0
1,0,1,0,3,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,3.0,3.0,0
1,0,3,0,16,74,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,16.0,16.0,0
67,0,7,1,586,889,0.0,34.0,1.0,6.0,0.0,27.0,111.0,200.0,592.0,592.0,1
32,0,17,0,179,339,0.0,3.0,0.0,0.0,0.0,0.0,33.0,126.0,179.0,179.0,0
20,0,5,0,177,298,0.0,8.0,0.0,0.0,0.0,8.0,30.0,90.0,177.0,177.0,0
1,0,2,0,36,95,0.0,6.0,0.0,0.0,0.0,3.0,9.0,49.0,36.0,36.0,0
3,0,3,0,26,81,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,26.0,26.0,0
9,0,4,0,60,125,0.0,0.0,0.0,0.0,0.0,0.0,13.0,51.0,60.0,60.0,0
23,0,4,0,126,214,0.0,2.0,0.0,0.0,0.0,1.0,21.0,66.0,126.0,126.0,0
1,0,6,0,53,137,0.0,1.0,1.0,1.0,0.0,1.0,20.0,63.0,53.0,53.0,0
8,0,4,2,90,175,0.0,1.0,0.0,2.0,0.0,0.0,19.0,65.0,90.0,90.0,0
122,0,42,1,788,1478,1.0,23.0,0.0,18.0,0.0,13.0,129.0,549.0,781.0,781.0,1
5,0,9,1,60,141,0.0,1.0,0.0,5.0,0.0,0.0,14.0,66.0,60.0,60.0,0
25,0,7,0,198,368,0.0,3.0,1.0,6.0,0.0,1.0,33.0,136.0,198.0,198.0,0
1,0,3,0,10,54,0.0,0.0,0.0,1.0,0.0,0.0,6.0,37.0,10.0,10.0,0
1,0,2,0,31,98,0.0,4.0,0.0,0.0,0.0,1.0,11.0,55.0,31.0,31.0,0
13,0,6,0,100,192,0.0,6.0,0.0,1.0,0.0,5.0,19.0,72.0,100.0,100.0,0
44,0,16,2,310,528,0.0,23.0,0.0,3.0,0.0,17.0,62.0,155.0,310.0,310.0,0
1,0,2,0,15,61,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,15.0,15.0,0
3,0,2,0,21,68,0.0,1.0,0.0,0.0,0.0,1.0,7.0,39.0,21.0,21.0,0
3,0,0,0,17,61,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,17.0,17.0,0
3,0,0,0,21,71,0.0,1.0,0.0,0.0,0.0,1.0,8.0,41.0,21.0,21.0,0
12,0,12,2,164,308,1.0,8.0,1.0,2.0,0.0,1.0,41.0,89.0,142.0,142.0,1
211,0,54,2,1282,2338,1.0,36.0,0.0,14.0,0.0,23.0,214.0,840.0,1276.0,1276.0,1
1,0,2,0,35,93,0.0,6.0,0.0,0.0,0.0,3.0,11.0,46.0,35.0,35.0,0
1,0,4,0,13,71,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0,13.0,13.0,0
1,0,5,0,40,103,0.0,0.0,1.0,2.0,0.0,0.0,17.0,45.0,40.0,40.0,0
1,0,3,0,11,66,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,11.0,11.0,0
23,0,6,9,175,328,0.0,2.0,0.0,5.0,0.0,1.0,33.0,85.0,146.0,146.0,1
3,0,3,1,39,95,0.0,2.0,1.0,0.0,0.0,1.0,11.0,44.0,39.0,39.0,0
32,0,8,2,255,397,0.0,10.0,0.0,0.0,0.0,6.0,39.0,102.0,255.0,255.0,0
10,0,10,0,77,171,0.0,0.0,0.0,4.0,0.0,0.0,17.0,76.0,77.0,77.0,0
1,0,3,0,18,62,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,18.0,18.0,0
1,0,4,0,14,69,0.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,14.0,14.0,0
1,0,1,4,27,67,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,27.0,27.0,0
4,0,2,0,63,130,0.0,3.0,0.0,1.0,0.0,1.0,18.0,48.0,63.0,63.0,0
10,0,1,1,106,194,0.0,6.0,0.0,0.0,0.0,2.0,17.0,61.0,85.0,85.0,1
7,0,1,0,28,66,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,16.0,16.0,0
1,0,1,0,7,45,0.0,1.0,1.0,0.0,0.0,1.0,4.0,33.0,7.0,7.0,0
1,0,1,0,7,47,0.0,1.0,1.0,0.0,0.0,1.0,4.0,35.0,7.0,7.0,0
28,0,3,0,176,279,0.0,3.0,0.0,0.0,1.0,0.0,34.0,70.0,179.0,179.0,0
1,0,1,0,7,45,0.0,1.0,1.0,0.0,0.0,1.0,5.0,32.0,7.0,7.0,0
1,0,1,0,7,41,0.0,1.0,1.0,0.0,0.0,1.0,5.0,28.0,7.0,7.0,0
5,0,5,0,61,164,0.0,0.0,0.0,1.0,0.0,0.0,24.0,78.0,61.0,61.0,0
12,0,2,0,146,240,0.0,2.0,0.0,1.0,0.0,2.0,28.0,63.0,129.0,129.0,0
8,0,13,0,91,193,0.0,0.0,0.0,2.0,0.0,0.0,29.0,72.0,91.0,91.0,0
6,0,4,0,43,97,0.0,1.0,0.0,0.0,0.0,1.0,9.0,44.0,43.0,43.0,0
1,0,2,0,22,65,0.0,1.0,0.0,0.0,0.0,0.0,11.0,31.0,22.0,22.0,0
1,0,3,0,11,61,0.0,0.0,1.0,0.0,0.0,0.0,9.0,40.0,11.0,11.0,0
1,0,3,0,13,61,0.0,0.0,1.0,0.0,0.0,0.0,8.0,39.0,13.0,13.0,0
1,0,2,0,29,76,0.0,0.0,0.0,4.0,0.0,0.0,13.0,33.0,29.0,29.0,0
36,0,6,1,232,427,0.0,17.0,0.0,3.0,1.0,0.0,39.0,149.0,220.0,220.0,1
13,0,5,0,105,235,0.0,6.0,0.0,0.0,0.0,0.0,28.0,101.0,105.0,105.0,0
10,0,9,0,147,271,0.0,6.0,0.0,1.0,0.0,6.0,35.0,88.0,147.0,147.0,0
1,0,1,1,11,46,0.0,0.0,1.0,0.0,0.0,0.0,5.0,29.0,11.0,11.0,0
8,0,2,1,51,125,0.0,0.0,0.0,1.0,0.0,0.0,16.0,57.0,51.0,51.0,0
4,0,5,0,42,103,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,42.0,42.0,0
