numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
16,1,0,7,90.0,35.0,5.625,42.0,7.0,2.625,48.0,35.0,3.0,335.286,820.413,0,0,0,0,0
10,0,1,3,203.0,91.0,20.3,124.0,91.0,12.4,79.0,73.0,7.9,132.571,855.735,0,0,0,0,0
13,0,0,5,143.0,83.0,11.0,66.0,40.0,507.692,77.0,69.0,592.308,118.143,153.197,0,0,0,0,0
49,2,0,8,1106.0,220.0,225.714,898.0,205.0,183.265,208.0,129.0,42.449,328.143,139.893,1,0,0,0,0
4,0,1,2,6.0,3.0,1.5,11.0,7.0,2.75,-5.0,0.0,-1.25,108.143,51.619,0,0,0,0,0
15,2,0,7,79.0,39.0,526.667,84.0,28.0,5.6,-5.0,11.0,-0.333333,335.286,617.107,0,0,0,0,0
5,0,0,1,36.0,21.0,7.2,27.0,19.0,5.4,9.0,6.0,1.8,494.286,124.167,0,0,0,0,0
28,1,0,6,462.0,268.0,16.5,156.0,44.0,557.143,306.0,224.0,109.286,188.429,207.536,0,0,0,0,0
10,0,0,3,276.0,116.0,27.6,30.0,25.0,3.0,246.0,116.0,24.6,928.571,72.707,1,0,0,0,0
17,0,0,6,122.0,30.0,717.647,72.0,27.0,423.529,50.0,11.0,294.118,239.0,113.299,0,0,0,0,0
3,0,1,3,4.0,3.0,133.333,5.0,4.0,166.667,-1.0,0.0,-0.333333,955.714,513.571,0,0,0,0,0
29,2,0,7,337.0,117.0,116.207,247.0,78.0,851.724,90.0,78.0,310.345,227.429,117.679,0,0,0,0,0
2,0,0,2,3.0,3.0,1.5,6.0,6.0,3.0,-3.0,0.0,-1.5,49.0,148.571,0,0,0,0,0
7,1,0,3,330.0,147.0,471.429,24.0,19.0,342.857,306.0,147.0,437.143,151.143,841.169,0,0,0,0,0
2,0,0,1,6.0,6.0,3.0,8.0,8.0,4.0,-2.0,0.0,-1.0,838.571,497.143,0,0,0,0,0
6,2,1,3,25.0,10.0,416.667,22.0,10.0,366.667,3.0,10.0,0.5,130.857,48.68,0,0,0,0,0
5,0,0,4,24.0,10.0,4.8,18.0,10.0,3.6,6.0,10.0,1.2,188.143,59.0,0,0,0,0,0
2,0,1,2,26.0,26.0,13.0,32.0,32.0,16.0,-6.0,0.0,-3.0,108.143,74.0,0,0,0,0,0
19,0,0,6,231.0,106.0,121.579,148.0,62.0,778.947,83.0,75.0,436.842,263.286,827.761,0,0,0,0,0
10,1,0,6,25.0,8.0,2.5,24.0,4.0,2.4,1.0,4.0,0.1,335.286,118.171,1,0,0,0,0
19,0,0,4,740.0,221.0,389.474,191.0,65.0,100.526,549.0,221.0,288.947,156.429,423.033,0,0,0,0,0
5,1,1,3,33.0,29.0,6.6,49.0,44.0,9.8,-16.0,0.0,-3.2,955.714,545.758,0,0,0,0,0
26,3,2,3,617.0,168.0,237.308,653.0,263.0,251.154,-36.0,52.0,-138.462,132.571,73.066,0,0,0,0,0
27,0,0,4,82.0,15.0,303.704,123.0,61.0,455.556,-41.0,15.0,-151.852,178.714,117.416,1,0,1,0,0
2,0,0,1,7.0,7.0,3.5,0.0,0.0,0.0,7.0,7.0,3.5,334.286,128.571,0,0,0,0,0
9,1,0,6,34.0,10.0,377.778,33.0,16.0,366.667,1.0,10.0,0.111111,300.571,728.992,0,0,0,0,0
11,1,0,5,460.0,146.0,418.182,36.0,24.0,327.273,424.0,146.0,385.455,151.143,290.764,0,0,0,0,0
5,0,0,3,12.0,6.0,2.4,17.0,14.0,3.4,-5.0,6.0,-1.0,183.857,377.857,0,0,0,0,0
15,0,0,5,94.0,26.0,626.667,68.0,18.0,453.333,26.0,20.0,173.333,201.286,732.188,0,0,0,0,0
6,0,0,4,49.0,21.0,816.667,29.0,17.0,483.333,20.0,19.0,333.333,144.857,866.939,1,0,1,0,0
8,0,0,3,37.0,11.0,4.625,22.0,5.0,2.75,15.0,10.0,1.875,205.571,766.988,0,0,0,0,0
4,0,0,2,148.0,117.0,37.0,71.0,37.0,17.75,77.0,84.0,19.25,848.571,111.988,0,0,0,0,0
11,1,0,7,51.0,12.0,463.636,36.0,12.0,327.273,15.0,8.0,136.364,335.286,131.927,0,0,0,0,0
9,0,0,4,24.0,10.0,266.667,111.0,93.0,123.333,-87.0,10.0,-966.667,239.0,720.536,1,0,0,0,0
29,2,0,8,224.0,56.0,772.414,181.0,73.0,624.138,43.0,18.0,148.276,227.429,123.196,0,0,0,0,0
25,2,0,6,575.0,188.0,23.0,258.0,205.0,10.32,317.0,181.0,12.68,143.571,780.228,0,0,0,0,0
5,1,0,3,60.0,47.0,12.0,56.0,50.0,11.2,4.0,6.0,0.8,151.143,951.357,0,0,0,0,0
5,0,0,4,22.0,10.0,4.4,12.0,6.0,2.4,10.0,10.0,2.0,201.286,522.467,0,0,0,0,0
11,0,0,4,126.0,51.0,114.545,114.0,44.0,103.636,12.0,10.0,109.091,143.857,293.878,0,0,0,0,0
12,0,0,5,36.0,8.0,3.0,28.0,9.0,233.333,8.0,3.0,0.666667,240.714,881.389,0,0,0,0,0
18,1,0,7,259.0,162.0,143.889,253.0,128.0,140.556,6.0,34.0,0.333333,335.286,754.093,0,0,0,0,0
39,13,1,4,284.0,70.0,728.205,158.0,84.0,405.128,126.0,41.0,323.077,152.143,452.912,0,0,0,0,0
7,0,0,2,79.0,39.0,112.857,33.0,20.0,471.429,46.0,39.0,657.143,105.857,407.523,0,0,0,0,0
2,1,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,59.0,248.571,0,0,0,0,0
15,1,0,7,109.0,35.0,726.667,83.0,29.0,553.333,26.0,8.0,173.333,335.286,155.125,0,0,0,0,0
3,0,0,1,15.0,10.0,5.0,6.0,6.0,2.0,9.0,10.0,3.0,901.429,348.571,0,0,0,0,0
26,1,0,8,122.0,16.0,469.231,101.0,24.0,388.462,21.0,14.0,0.807692,302.571,853.115,0,0,0,0,0
7,0,0,4,42.0,18.0,6.0,48.0,22.0,685.714,-6.0,4.0,-0.857143,111.0,35.517,0,0,0,0,0
6,0,0,4,23.0,16.0,383.333,20.0,13.0,333.333,3.0,3.0,0.5,227.429,148.894,0,0,0,0,0
7,0,0,3,67.0,20.0,957.143,21.0,13.0,3.0,46.0,19.0,657.143,137.143,713.326,0,0,0,0,0
23,1,0,8,276.0,45.0,12.0,252.0,47.0,109.565,24.0,32.0,104.348,335.286,154.131,0,0,0,0,0
11,0,0,5,44.0,14.0,4.0,52.0,23.0,472.727,-8.0,14.0,-0.727273,188.429,932.013,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
13,0,0,5,94.0,34.0,723.077,88.0,23.0,676.923,6.0,11.0,0.461538,213.286,304.088,0,0,0,0,0
7,1,0,6,25.0,10.0,357.143,19.0,8.0,271.429,6.0,6.0,0.857143,335.286,167.829,0,0,0,0,0
4,0,0,2,96.0,46.0,24.0,2.0,2.0,0.5,94.0,46.0,23.5,151.143,506.548,0,0,0,0,0
11,1,0,6,92.0,23.0,836.364,84.0,48.0,763.636,8.0,12.0,0.727273,335.286,144.776,0,0,0,0,0
7,0,0,3,53.0,18.0,757.143,36.0,24.0,514.286,17.0,18.0,242.857,136.286,400.943,1,0,0,0,0
12,2,0,4,145.0,37.0,120.833,91.0,34.0,758.333,54.0,26.0,4.5,130.857,855.951,0,0,0,0,0
5,0,0,2,119.0,54.0,23.8,123.0,100.0,24.6,-4.0,46.0,-0.8,105.857,473.061,0,0,0,0,0
6,3,1,3,40.0,25.0,666.667,24.0,13.0,4.0,16.0,19.0,266.667,130.429,118.607,0,0,0,0,0
9,0,0,2,233.0,160.0,258.889,255.0,160.0,283.333,-22.0,160.0,-244.444,592.857,0.896383,0,0,0,0,0
5,0,0,3,154.0,71.0,30.8,19.0,12.0,3.8,135.0,71.0,27.0,611.429,233.024,0,0,0,0,0
67,2,1,6,2508.0,489.0,374.328,1324.0,549.0,197.612,1184.0,423.0,176.716,181.0,524.617,0,0,0,0,0
7,0,0,4,372.0,174.0,531.429,125.0,92.0,178.571,247.0,174.0,352.857,611.429,246.697,0,0,0,0,0
9,0,1,3,118.0,26.0,131.111,72.0,47.0,8.0,46.0,19.0,511.111,832.857,851.574,0,0,0,0,0
11,0,0,4,574.0,223.0,521.818,123.0,95.0,111.818,451.0,223.0,41.0,611.429,570.508,0,0,0,0,0
5,0,1,4,59.0,56.0,11.8,84.0,81.0,16.8,-25.0,0.0,-5.0,955.714,572.784,0,0,0,0,0
9,1,0,6,188.0,116.0,208.889,177.0,116.0,196.667,11.0,6.0,122.222,362.0,297.757,0,0,0,0,0
6,1,0,4,60.0,30.0,10.0,40.0,32.0,666.667,20.0,24.0,333.333,150.429,846.548,0,0,0,0,0
14,1,0,4,156.0,56.0,111.429,136.0,74.0,971.429,20.0,21.0,142.857,137.143,656.273,0,0,0,0,0
2,0,0,1,8.0,8.0,4.0,14.0,14.0,7.0,-6.0,0.0,-3.0,838.571,497.143,0,0,0,0,0
14,1,0,4,327.0,142.0,233.571,174.0,69.0,124.286,153.0,137.0,109.286,144.286,295.933,0,0,0,0,0
3,0,0,2,13.0,9.0,433.333,23.0,21.0,766.667,-10.0,2.0,-333.333,992.857,461.099,0,0,0,0,0
23,0,0,5,3117.0,1110.0,135.522,802.0,376.0,348.696,2315.0,1110.0,100.652,611.429,458.729,0,0,0,0,0
3,0,1,1,14.0,10.0,466.667,4.0,4.0,133.333,10.0,10.0,333.333,458.571,54.898,0,0,0,0,0
13,0,1,5,162.0,53.0,124.615,59.0,40.0,453.846,103.0,53.0,792.308,181.143,979.771,1,0,2,0,0
9,0,0,5,76.0,25.0,844.444,74.0,26.0,822.222,2.0,22.0,0.222222,188.429,991.654,0,0,0,0,0
4,0,0,3,9.0,6.0,2.25,14.0,6.0,3.5,-5.0,1.0,-1.25,183.857,100.286,0,0,0,0,0
7,0,0,3,41.0,15.0,585.714,22.0,8.0,314.286,19.0,10.0,271.429,144.0,201.185,0,0,0,0,0
9,0,0,3,104.0,45.0,115.556,24.0,19.0,266.667,80.0,45.0,888.889,154.857,981.319,0,0,0,0,0
2,0,1,2,3.0,3.0,1.5,4.0,4.0,2.0,-1.0,0.0,-0.5,955.714,585.714,0,0,0,0,0
13,0,0,3,463.0,293.0,356.154,501.0,293.0,385.385,-38.0,293.0,-292.308,592.857,11.623,0,0,0,0,0
24,0,0,3,215.0,27.0,895.833,461.0,279.0,192.083,-246.0,22.0,-10.25,104.286,200.897,0,0,0,0,0
38,3,0,5,636.0,112.0,167.368,415.0,83.0,109.211,221.0,59.0,581.579,133.571,336.534,0,0,0,0,0
34,2,0,8,446.0,243.0,131.176,417.0,176.0,122.647,29.0,67.0,0.852941,335.286,160.52,0,0,0,0,0
14,0,0,4,133.0,35.0,9.5,118.0,48.0,842.857,15.0,12.0,107.143,194.143,493.136,0,0,0,0,0
3,0,1,2,13.0,9.0,433.333,18.0,16.0,6.0,-5.0,2.0,-166.667,104.429,489.231,1,0,0,0,0
3,0,0,2,12.0,11.0,4.0,17.0,17.0,566.667,-5.0,1.0,-166.667,102.0,610.238,0,0,0,0,0
9,0,0,2,131.0,98.0,145.556,135.0,98.0,15.0,-4.0,98.0,-0.444444,592.857,0.994547,0,0,0,0,0
8,0,0,4,126.0,60.0,15.75,24.0,13.0,3.0,102.0,60.0,12.75,925.714,111.236,0,0,0,0,0
7,0,0,4,21.0,10.0,3.0,23.0,16.0,328.571,-2.0,10.0,-0.285714,227.429,260.408,0,0,0,0,0
25,1,0,8,297.0,89.0,11.88,315.0,129.0,12.6,-18.0,26.0,-0.72,335.286,162.38,0,0,0,0,0
15,2,0,3,217.0,61.0,144.667,119.0,65.0,793.333,98.0,52.0,653.333,133.571,326.182,0,0,0,0,0
14,0,0,4,78.0,13.0,557.143,27.0,13.0,192.857,51.0,12.0,364.286,191.143,473.278,1,0,0,0,0
5,0,0,4,5.0,2.0,1.0,3.0,2.0,0.6,2.0,2.0,0.4,110.143,296.857,0,0,0,0,0
25,1,0,7,250.0,142.0,10.0,377.0,122.0,15.08,-127.0,23.0,-5.08,227.429,567.046,0,0,0,0,0
20,1,0,8,138.0,25.0,6.9,88.0,14.0,4.4,50.0,21.0,2.5,335.286,155.316,0,0,0,0,0
2,0,0,2,13.0,13.0,6.5,16.0,16.0,8.0,-3.0,0.0,-1.5,922.857,581.429,0,0,0,0,0
3,0,0,1,72.0,55.0,24.0,8.0,6.0,266.667,64.0,53.0,213.333,334.286,118.611,0,0,0,0,0
10,0,0,3,129.0,64.0,12.9,33.0,21.0,3.3,96.0,64.0,9.6,154.857,737.542,0,0,0,0,0
7,1,0,6,20.0,10.0,285.714,17.0,4.0,242.857,3.0,6.0,0.428571,335.286,134.5,0,0,0,0,0
7,3,0,6,47.0,28.0,671.429,38.0,29.0,542.857,9.0,10.0,128.571,304.429,192.79,0,0,0,0,0
101,1,0,7,1457.0,263.0,144.257,811.0,103.0,80.297,646.0,247.0,639.604,313.571,150.749,0,0,0,0,0
2,0,0,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,183.857,148.0,0,0,0,0,0
4,0,0,3,18.0,9.0,4.5,48.0,26.0,12.0,-30.0,0.0,-7.5,188.429,805.714,0,0,0,0,0
33,0,1,7,312.0,65.0,945.454,252.0,80.0,763.636,60.0,26.0,181.818,227.429,124.027,0,0,0,0,0
4,0,0,2,13.0,10.0,3.25,4.0,2.0,1.0,9.0,10.0,2.25,133.429,217.253,0,0,0,0,0
10,0,0,2,163.0,51.0,16.3,120.0,33.0,12.0,43.0,37.0,4.3,105.857,214.733,0,0,0,0,0
5,0,0,2,58.0,26.0,11.6,109.0,60.0,21.8,-51.0,0.0,-10.2,95.0,31.399,0,0,0,0,0
6,1,0,4,9.0,4.0,1.5,4.0,2.0,0.666667,5.0,3.0,0.833333,143.571,540.159,0,0,0,0,0
13,2,0,4,128.0,46.0,984.615,49.0,17.0,376.923,79.0,45.0,607.692,117.429,121.808,0,0,0,0,0
4,1,1,3,15.0,10.0,3.75,7.0,6.0,1.75,8.0,10.0,2.0,150.429,47.819,0,0,0,0,0
4,0,0,2,93.0,81.0,23.25,134.0,127.0,33.5,-41.0,6.0,-10.25,771.429,375.668,0,0,0,0,0
11,0,1,4,52.0,14.0,472.727,41.0,18.0,372.727,11.0,10.0,1.0,187.429,792.912,0,0,0,0,0
3,0,0,2,51.0,47.0,17.0,45.0,41.0,15.0,6.0,6.0,2.0,104.857,661.317,0,0,0,0,0
3,0,0,2,5.0,3.0,166.667,7.0,5.0,233.333,-2.0,0.0,-0.666667,126.571,554.571,0,0,0,0,0
3,0,0,2,17.0,14.0,566.667,3.0,3.0,1.0,14.0,14.0,466.667,974.286,123.445,0,0,0,0,0
4,0,0,2,81.0,29.0,20.25,33.0,33.0,8.25,48.0,29.0,12.0,102.0,231.517,0,0,0,0,0
10,0,1,1,272.0,97.0,27.2,227.0,153.0,22.7,45.0,75.0,4.5,845.714,280.924,0,0,0,0,0
3,0,0,2,93.0,47.0,31.0,68.0,64.0,226.667,25.0,43.0,833.333,76.0,246.743,0,0,0,0,0
6,0,0,5,7.0,3.0,116.667,8.0,3.0,133.333,-1.0,0.0,-0.166667,241.0,629.592,0,0,0,0,0
23,0,0,7,232.0,64.0,10.087,131.0,30.0,569.565,101.0,64.0,43.913,227.429,999.187,0,0,0,0,0
15,0,0,6,166.0,53.0,110.667,153.0,57.0,10.2,13.0,10.0,0.866667,227.429,101.021,0,0,0,0,0
4,1,0,2,73.0,35.0,18.25,3.0,3.0,0.75,70.0,35.0,17.5,64.0,587.084,0,0,0,0,0
5,0,0,2,86.0,41.0,17.2,4.0,4.0,0.8,82.0,41.0,16.4,151.0,554.651,0,0,0,0,0
2,0,0,2,17.0,17.0,8.5,25.0,25.0,12.5,-8.0,0.0,-4.0,922.857,581.429,0,0,0,0,0
7,1,0,6,27.0,10.0,385.714,19.0,8.0,271.429,8.0,6.0,114.286,335.286,169.429,0,0,0,0,0
13,1,0,4,254.0,102.0,195.385,66.0,19.0,507.692,188.0,102.0,144.615,154.143,128.639,0,0,0,0,0
14,1,0,4,103.0,36.0,735.714,91.0,52.0,6.5,12.0,18.0,0.857143,137.143,639.806,0,0,0,0,0
2,0,0,1,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,588.571,247.143,0,0,0,0,0
6,0,1,2,35.0,17.0,583.333,35.0,14.0,583.333,0.0,5.0,0.0,108.143,426.857,0,0,0,0,0
25,1,0,8,320.0,157.0,12.8,186.0,46.0,7.44,134.0,147.0,5.36,335.286,146.28,0,0,0,0,0
8,0,0,3,48.0,12.0,6.0,37.0,18.0,4.625,11.0,10.0,1.375,135.0,496.696,0,0,0,0,0
17,0,0,2,126.0,25.0,741.176,104.0,29.0,611.765,22.0,20.0,129.412,104.286,279.819,0,0,0,0,0
47,1,2,7,468.0,68.0,995.745,347.0,73.0,738.298,121.0,28.0,257.447,227.429,118.513,0,0,0,0,0
15,0,0,5,187.0,72.0,124.667,104.0,44.0,693.333,83.0,60.0,553.333,258.857,114.778,0,0,0,0,0
3,1,0,2,56.0,55.0,186.667,67.0,66.0,223.333,-11.0,0.0,-366.667,110.857,753.597,0,0,0,0,0
15,0,0,4,572.0,388.0,381.333,357.0,329.0,23.8,215.0,388.0,143.333,156.571,612.712,0,0,0,0,0
8,0,3,2,169.0,94.0,21.125,286.0,147.0,35.75,-117.0,37.0,-14.625,798.571,152.443,0,0,0,0,0
4,1,0,2,12.0,8.0,3.0,19.0,15.0,4.75,-7.0,0.0,-1.75,504.286,933.333,0,0,0,0,0
103,2,0,8,1628.0,163.0,158.058,2218.0,411.0,21.534,-590.0,56.0,-572.815,295.429,855.675,0,0,0,0,0
6,0,0,3,71.0,56.0,118.333,27.0,10.0,4.5,44.0,50.0,733.333,110.143,157.706,0,0,0,0,0
7,0,0,2,39.0,19.0,557.143,22.0,11.0,314.286,17.0,8.0,242.857,434.286,38.315,0,0,0,0,0
15,0,1,3,193.0,40.0,128.667,240.0,62.0,16.0,-47.0,39.0,-313.333,153.429,101.376,0,0,0,0,0
23,0,5,4,692.0,179.0,30.087,578.0,115.0,251.304,114.0,115.0,495.652,158.286,214.661,1,0,0,0,0
14,0,0,5,500.0,381.0,357.143,393.0,280.0,280.714,107.0,101.0,764.286,335.286,214.931,1,0,0,0,0
3,0,0,3,7.0,6.0,233.333,13.0,12.0,433.333,-6.0,0.0,-2.0,133.571,843.878,0,0,0,0,0
5,0,1,3,46.0,20.0,9.2,78.0,31.0,15.6,-32.0,0.0,-6.4,108.143,448.416,0,0,0,0,0
17,0,3,4,227.0,50.0,133.529,192.0,68.0,112.941,35.0,36.0,205.882,158.286,465.261,0,0,0,0,0
4,0,0,3,27.0,16.0,6.75,4.0,3.0,1.0,23.0,13.0,5.75,144.0,168.201,0,0,0,0,0
2,0,0,2,20.0,20.0,10.0,21.0,21.0,10.5,-1.0,0.0,-0.5,96.0,618.571,0,0,0,0,0
3,0,0,2,121.0,90.0,403.333,155.0,145.0,516.667,-34.0,21.0,-113.333,531.429,144.616,0,0,0,0,0
27,2,0,7,279.0,64.0,103.333,344.0,120.0,127.407,-65.0,15.0,-240.741,305.286,154.25,0,0,0,0,0
14,1,0,6,141.0,48.0,100.714,106.0,73.0,757.143,35.0,48.0,2.5,335.286,848.956,1,0,0,0,0
37,0,0,6,368.0,78.0,994.595,254.0,49.0,686.486,114.0,78.0,308.108,275.429,566.002,1,0,0,0,0
7,0,1,2,62.0,37.0,885.714,55.0,36.0,785.714,7.0,34.0,1.0,108.143,388.387,0,0,0,0,0
8,1,0,7,51.0,28.0,6.375,41.0,25.0,5.125,10.0,6.0,1.25,335.286,212.451,0,0,0,0,0
30,1,0,6,928.0,216.0,309.333,364.0,226.0,121.333,564.0,216.0,18.8,180.571,479.244,0,0,0,0,0
32,1,0,7,472.0,167.0,14.75,406.0,110.0,126.875,66.0,57.0,20.625,335.286,117.171,0,0,0,0,0
10,0,0,4,221.0,94.0,22.1,132.0,59.0,13.2,89.0,65.0,8.9,135.0,758.093,0,0,0,0,0
5,0,0,3,20.0,11.0,4.0,16.0,9.0,3.2,4.0,2.0,0.8,109.286,49.9,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,102.0,658.571,0,0,0,0,0
4,0,0,2,67.0,36.0,16.75,58.0,50.0,14.5,9.0,17.0,2.25,551.429,123.667,0,0,0,0,0
7,2,1,3,27.0,13.0,385.714,22.0,13.0,314.286,5.0,2.0,0.714286,725.714,200.317,0,0,0,0,0
14,0,0,7,63.0,22.0,4.5,59.0,32.0,421.429,4.0,11.0,0.285714,227.429,114.15,1,0,1,0,0
4,0,0,3,114.0,102.0,28.5,115.0,109.0,28.75,-1.0,6.0,-0.25,179.0,133.52,0,0,0,0,0
9,0,0,3,150.0,51.0,166.667,112.0,63.0,124.444,38.0,18.0,422.222,106.286,280.886,0,0,0,0,0
14,1,0,4,173.0,63.0,123.571,220.0,110.0,157.143,-47.0,10.0,-335.714,151.429,519.075,1,0,1,0,0
13,1,0,7,43.0,11.0,330.769,29.0,5.0,223.077,14.0,7.0,107.692,335.286,101.947,0,0,0,0,0
9,0,0,3,34.0,17.0,377.778,25.0,16.0,277.778,9.0,16.0,1.0,112.286,174.034,0,0,0,0,0
2,0,0,2,8.0,8.0,4.0,9.0,9.0,4.5,-1.0,0.0,-0.5,96.0,598.571,0,0,0,0,0
13,1,0,7,67.0,20.0,515.385,44.0,8.0,338.462,23.0,13.0,176.923,335.286,126.104,0,0,0,0,0
2,0,0,2,36.0,36.0,18.0,36.0,36.0,18.0,0.0,0.0,0.0,179.0,143.143,0,0,0,0,0
30,1,0,8,164.0,51.0,546.667,161.0,69.0,536.667,3.0,35.0,0.1,335.286,137.362,1,0,2,0,0
19,0,0,7,174.0,85.0,915.789,85.0,24.0,447.368,89.0,76.0,468.421,240.714,471.034,0,0,0,0,0
10,0,0,5,52.0,15.0,5.2,32.0,6.0,3.2,20.0,11.0,2.0,227.429,828.819,0,0,0,0,0
20,0,0,7,118.0,25.0,5.9,107.0,33.0,5.35,11.0,12.0,0.55,227.429,750.387,0,0,0,0,0
4,2,1,2,11.0,10.0,2.75,5.0,4.0,1.25,6.0,10.0,1.5,130.857,119.091,0,0,0,0,0
3,0,0,3,17.0,10.0,566.667,8.0,8.0,266.667,9.0,10.0,3.0,138.429,485.882,0,0,0,0,0
47,1,1,8,294.0,36.0,625.532,248.0,45.0,52.766,46.0,20.0,0.978723,335.286,154.517,0,0,0,0,0
7,1,0,6,22.0,11.0,314.286,14.0,5.0,2.0,8.0,6.0,114.286,335.286,133.468,0,0,0,0,0
4,0,0,3,22.0,11.0,5.5,15.0,10.0,3.75,7.0,6.0,1.75,183.857,108.636,0,0,0,0,0
34,3,0,4,399.0,90.0,117.353,393.0,71.0,115.588,6.0,78.0,0.176471,158.286,450.279,1,0,0,0,0
13,1,0,4,581.0,254.0,446.923,88.0,73.0,676.923,493.0,254.0,379.231,140.0,105.815,0,0,0,0,0
17,1,0,7,98.0,23.0,576.471,94.0,51.0,552.941,4.0,13.0,0.235294,302.0,130.593,1,0,0,0,0
5,0,0,4,36.0,19.0,7.2,26.0,16.0,5.2,10.0,15.0,2.0,192.0,716.508,0,0,0,0,0
16,0,0,4,192.0,47.0,12.0,164.0,48.0,10.25,28.0,40.0,1.75,118.143,192.046,0,0,0,0,0
13,0,2,2,572.0,186.0,44.0,475.0,278.0,365.385,97.0,72.0,746.154,108.143,507.845,1,0,0,0,0
5,0,0,3,22.0,9.0,4.4,16.0,6.0,3.2,6.0,5.0,1.2,183.857,782.013,0,0,0,0,0
10,0,0,3,225.0,93.0,22.5,68.0,34.0,6.8,157.0,93.0,15.7,154.0,114.775,0,0,0,0,0
9,0,0,4,36.0,10.0,4.0,46.0,24.0,511.111,-10.0,10.0,-111.111,135.0,434.921,0,0,0,0,0
9,0,0,3,62.0,22.0,688.889,29.0,20.0,322.222,33.0,22.0,366.667,992.857,199.816,0,0,0,0,0
2,0,1,2,16.0,16.0,8.0,25.0,25.0,12.5,-9.0,0.0,-4.5,955.714,585.714,0,0,0,0,0
8,0,0,3,356.0,126.0,44.5,131.0,106.0,16.375,225.0,126.0,28.125,611.429,266.132,0,0,0,0,0
10,1,0,7,40.0,17.0,4.0,34.0,16.0,3.4,6.0,6.0,0.6,335.286,192.589,0,0,0,0,0
8,0,0,2,240.0,123.0,30.0,235.0,146.0,29.375,5.0,23.0,0.625,564.286,116.048,1,0,0,0,0
2,0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
29,1,0,4,667.0,165.0,23.0,471.0,127.0,162.414,196.0,117.0,675.862,183.0,870.685,0,0,0,0,0
45,0,2,5,1358.0,384.0,301.778,809.0,241.0,179.778,549.0,384.0,12.2,156.571,166.716,0,0,0,0,0
15,1,0,7,167.0,39.0,111.333,136.0,43.0,906.667,31.0,14.0,206.667,335.286,196.612,0,0,0,0,0
5,1,0,3,5.0,2.0,1.0,6.0,2.0,1.2,-1.0,0.0,-0.2,151.429,558.286,0,0,0,0,0
20,0,0,4,99.0,29.0,4.95,92.0,57.0,4.6,7.0,17.0,0.35,201.286,848.211,0,0,0,0,0
2,0,0,2,13.0,13.0,6.5,16.0,16.0,8.0,-3.0,0.0,-1.5,531.429,19.0,0,0,0,0,0
8,0,0,1,113.0,34.0,14.125,87.0,32.0,10.875,26.0,23.0,3.25,494.286,103.603,0,0,0,0,0
7,0,0,3,127.0,87.0,181.429,34.0,25.0,485.714,93.0,87.0,132.857,852.857,115.861,0,0,0,0,0
3,0,0,2,15.0,12.0,5.0,14.0,7.0,466.667,1.0,5.0,0.333333,395.714,885.714,1,0,0,0,0
4,0,0,3,14.0,14.0,3.5,87.0,39.0,21.75,-73.0,5.0,-18.25,202.857,0.285714,0,0,0,0,0
2,0,0,2,30.0,30.0,15.0,43.0,43.0,21.5,-13.0,0.0,-6.5,601.429,26.0,0,0,0,0,0
26,0,0,9,264.0,72.0,101.538,254.0,104.0,976.923,10.0,28.0,0.384615,227.429,101.446,1,0,1,0,0
2,0,0,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,721.429,351.429,0,0,0,0,0
13,0,0,6,79.0,19.0,607.692,53.0,22.0,407.692,26.0,9.0,2.0,227.429,129.101,0,0,0,0,0
3,0,0,2,13.0,10.0,433.333,7.0,7.0,233.333,6.0,10.0,2.0,124.286,216.813,0,0,0,0,0
4,0,0,2,82.0,55.0,20.5,33.0,22.0,8.25,49.0,50.0,12.25,105.0,147.422,0,0,0,0,0
79,1,0,7,2331.0,256.0,295.063,2386.0,453.0,302.025,-55.0,132.0,-0.696202,297.571,880.706,1,0,0,0,0
10,0,0,4,106.0,55.0,10.6,138.0,53.0,13.8,-32.0,4.0,-3.2,194.571,498.814,0,0,0,0,0
23,2,0,9,263.0,59.0,114.348,235.0,92.0,102.174,28.0,45.0,121.739,299.429,122.481,0,0,0,0,0
42,3,0,9,785.0,242.0,186.905,837.0,212.0,199.286,-52.0,30.0,-12.381,335.286,864.495,0,0,0,0,0
9,0,0,2,42.0,14.0,466.667,40.0,28.0,444.444,2.0,14.0,0.222222,128.143,509.252,0,0,0,0,0
