numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
30,9,0,7,201.0,76.0,6.7,115.0,76.0,383.333,86.0,37.0,286.667,333.143,729.204,0,0,0,0,0
156,16,0,7,3080.0,677.0,197.436,2705.0,677.0,173.397,375.0,128.0,240.385,367.0,861.558,1,0,0,0,0
5,2,0,2,23.0,9.0,4.6,3.0,2.0,0.6,20.0,9.0,4.0,168.857,344.472,0,0,0,0,0
37,5,0,6,270.0,69.0,72.973,243.0,69.0,656.757,27.0,10.0,0.72973,367.0,669.688,0,0,0,0,0
27,9,0,7,265.0,104.0,981.481,149.0,104.0,551.852,116.0,53.0,42.963,333.143,737.757,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.143,0.0,0,0,0,0,0
11,1,0,5,20.0,6.0,181.818,15.0,6.0,136.364,5.0,2.0,0.454545,264.857,581.571,0,0,0,0,0
1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.714,0.0,0,0,0,0,0
23,4,0,5,198.0,57.0,86.087,146.0,29.0,634.783,52.0,50.0,226.087,140.571,382.857,0,0,0,0,0
126,16,0,10,2188.0,397.0,173.651,2009.0,397.0,159.444,179.0,53.0,142.063,367.0,677.641,0,0,0,0,0
26,7,0,5,57.0,10.0,219.231,24.0,8.0,0.923077,33.0,10.0,126.923,166.571,552.957,1,0,0,0,0
42,8,0,7,334.0,103.0,795.238,278.0,103.0,661.905,56.0,18.0,133.333,367.0,974.341,0,0,0,0,0
4,0,0,1,25.0,16.0,6.25,3.0,3.0,0.75,22.0,13.0,5.5,140.143,184.571,0,0,0,0,0
18,6,0,6,106.0,42.0,588.889,79.0,42.0,438.889,27.0,10.0,1.5,347.857,806.752,0,0,0,0,0
16,3,0,5,110.0,59.0,6.875,86.0,45.0,5.375,24.0,54.0,1.5,127.714,163.779,0,0,0,0,0
15,9,0,3,64.0,28.0,426.667,61.0,25.0,406.667,3.0,26.0,0.2,123.571,530.201,0,0,0,0,0
24,3,0,7,71.0,11.0,295.833,71.0,14.0,295.833,0.0,7.0,0.0,261.571,27.662,0,0,0,0,0
4,2,0,3,54.0,26.0,13.5,18.0,8.0,4.5,36.0,18.0,9.0,127.0,356.984,1,0,1,0,0
3,1,0,2,11.0,6.0,366.667,9.0,6.0,3.0,2.0,2.0,0.666667,125.714,324.675,0,0,0,0,0
10,3,0,4,42.0,20.0,4.2,51.0,32.0,5.1,-9.0,1.0,-0.9,245.571,182.007,0,0,0,0,0
55,4,0,7,792.0,127.0,14.4,845.0,170.0,153.636,-53.0,124.0,-0.963636,258.143,624.695,1,0,0,0,0
12,8,0,3,238.0,73.0,198.333,83.0,26.0,691.667,155.0,57.0,129.167,657.143,248.962,0,0,0,0,0
156,13,0,7,3003.0,501.0,19.25,2591.0,474.0,16.609,412.0,72.0,264.103,367.0,168.204,1,0,0,0,0
53,5,0,6,588.0,183.0,110.943,550.0,183.0,103.774,38.0,34.0,0.716981,367.0,737.826,1,0,0,0,0
368,22,0,11,11891.0,1854.0,323.125,9805.0,1854.0,26.644,2086.0,271.0,566.848,367.0,857.021,1,0,0,0,0
71,19,0,8,2297.0,522.0,323.521,1677.0,522.0,236.197,620.0,348.0,873.239,333.143,853.538,0,0,0,0,0
80,20,0,7,14750.0,3120.0,184.375,16495.0,3120.0,206.188,-1745.0,531.0,-218.125,367.0,814.591,1,0,0,0,0
56,13,0,7,904.0,218.0,161.429,474.0,218.0,846.429,430.0,132.0,767.857,333.143,877.539,0,0,0,0,0
4,1,0,3,103.0,54.0,25.75,1.0,1.0,0.25,102.0,54.0,25.5,164.714,186.144,0,0,0,0,0
4,4,0,2,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,194.0,411.429,0,0,0,0,0
27,4,0,5,700.0,202.0,259.259,725.0,216.0,268.519,-25.0,17.0,-0.925926,367.0,46.851,1,0,0,0,0
8,3,0,4,28.0,7.0,3.5,18.0,5.0,2.25,10.0,6.0,1.25,175.0,34.148,0,0,0,0,0
29,5,0,7,209.0,48.0,72.069,245.0,79.0,844.828,-36.0,36.0,-124.138,222.857,477.457,0,0,0,0,0
4,0,0,1,58.0,21.0,14.5,6.0,3.0,1.5,52.0,19.0,13.0,147.143,729.557,1,0,2,0,0
42,8,0,7,319.0,45.0,759.524,213.0,38.0,507.143,106.0,37.0,252.381,367.0,947.886,0,0,0,0,0
33,8,0,5,956.0,256.0,289.697,112.0,13.0,339.394,844.0,256.0,255.758,226.0,254.752,0,0,0,0,0
2,0,0,2,8.0,8.0,4.0,3.0,3.0,1.5,5.0,5.0,2.5,107.143,671.429,0,0,0,0,0
4,2,0,2,2.0,1.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,135.0,221.429,0,0,0,0,0
6,3,0,3,8.0,4.0,133.333,8.0,4.0,133.333,0.0,0.0,0.0,245.857,734.821,0,0,0,0,0
2,0,0,1,12.0,12.0,6.0,1.0,1.0,0.5,11.0,11.0,5.5,147.143,957.143,0,0,0,0,0
7,1,0,3,223.0,114.0,318.571,10.0,7.0,142.857,213.0,114.0,304.286,164.714,215.868,0,0,0,0,0
3,1,0,2,3.0,2.0,1.0,2.0,1.0,0.666667,1.0,1.0,0.333333,498.571,191.429,1,0,0,0,0
19,3,0,5,76.0,25.0,4.0,51.0,25.0,268.421,25.0,12.0,131.579,367.0,118.041,0,0,0,0,0
20,5,0,6,112.0,50.0,5.6,90.0,50.0,4.5,22.0,10.0,1.1,347.857,638.724,0,0,0,0,0
39,7,0,9,1312.0,242.0,33.641,812.0,258.0,208.205,500.0,201.0,128.205,288.143,284.435,1,0,0,0,0
52,4,0,6,909.0,426.0,174.808,936.0,426.0,18.0,-27.0,7.0,-0.519231,367.0,509.054,0,0,0,0,0
29,5,0,6,365.0,100.0,125.862,343.0,100.0,118.276,22.0,50.0,0.758621,367.0,113.877,0,0,0,0,0
19,5,0,5,166.0,47.0,873.684,146.0,39.0,768.421,20.0,18.0,105.263,322.714,840.189,0,0,0,0,0
2,0,0,1,14.0,14.0,7.0,0.0,0.0,0.0,14.0,14.0,7.0,914.286,128.571,0,0,0,0,0
32,4,0,6,637.0,155.0,199.063,629.0,155.0,196.563,8.0,9.0,0.25,367.0,749.404,0,0,0,0,0
21,4,0,5,144.0,23.0,685.714,58.0,17.0,27.619,86.0,23.0,409.524,227.571,35.755,1,0,0,0,0
84,9,0,8,1426.0,437.0,169.762,1057.0,437.0,125.833,369.0,117.0,439.286,367.0,968.127,0,0,0,0,0
81,7,0,8,1723.0,380.0,212.716,1509.0,182.0,186.296,214.0,322.0,264.198,367.0,120.512,1,0,0,0,0
77,6,0,7,1332.0,403.0,172.987,1218.0,403.0,158.182,114.0,81.0,148.052,367.0,452.638,0,0,0,0,0
24,3,0,4,337.0,85.0,140.417,301.0,85.0,125.417,36.0,27.0,1.5,367.0,501.865,1,0,0,0,0
113,9,0,9,1169.0,162.0,103.451,993.0,185.0,878.761,176.0,31.0,155.752,367.0,126.459,0,0,0,0,0
114,3,0,9,1591.0,198.0,139.561,857.0,111.0,751.754,734.0,198.0,64.386,230.857,635.575,1,0,1,0,0
9,5,0,4,28.0,9.0,311.111,12.0,4.0,133.333,16.0,9.0,177.778,228.143,235.714,0,0,0,0,0
26,11,0,8,243.0,129.0,934.615,58.0,15.0,223.077,185.0,114.0,711.538,246.571,187.309,0,0,0,0,0
18,4,0,4,119.0,31.0,661.111,123.0,31.0,683.333,-4.0,5.0,-0.222222,367.0,674.886,0,0,0,0,0
26,6,0,5,160.0,54.0,615.385,138.0,54.0,530.769,22.0,12.0,0.846154,367.0,998.339,0,0,0,0,0
7,2,0,3,740.0,381.0,105.714,16.0,9.0,228.571,724.0,381.0,103.429,164.714,206.807,0,0,0,0,0
16,2,0,8,226.0,46.0,14.125,80.0,18.0,5.0,146.0,33.0,9.125,220.143,409.937,0,0,0,0,0
4,2,0,1,9.0,6.0,2.25,19.0,7.0,4.75,-10.0,0.0,-2.5,914.286,128.571,0,0,0,0,0
38,5,0,7,283.0,116.0,744.737,276.0,116.0,726.316,7.0,8.0,0.184211,367.0,629.692,0,0,0,0,0
15,5,0,7,71.0,20.0,473.333,451.0,193.0,300.667,-380.0,0.0,-253.333,220.143,345.775,0,0,0,0,0
9,4,0,5,15.0,5.0,166.667,13.0,5.0,144.444,2.0,1.0,0.222222,316.714,105.933,0,0,0,0,0
2,0,0,1,51.0,51.0,25.5,29.0,29.0,14.5,22.0,22.0,11.0,957.143,357.143,1,0,0,0,0
40,3,0,7,843.0,117.0,21.075,378.0,79.0,9.45,465.0,75.0,11.625,236.0,351.466,0,0,0,0,0
5,1,0,4,23.0,7.0,4.6,12.0,4.0,2.4,11.0,7.0,2.2,179.857,14.205,0,0,0,0,0
92,10,0,9,4436.0,799.0,482.174,1611.0,370.0,175.109,2825.0,799.0,307.065,228.429,786.207,0,0,0,0,0
3,0,0,1,20.0,12.0,666.667,47.0,47.0,156.667,-27.0,12.0,-9.0,667.143,0.0,0,0,0,0,0
49,6,0,6,506.0,137.0,103.265,498.0,137.0,101.633,8.0,13.0,0.163265,367.0,51.083,1,0,0,0,0
6,3,0,3,142.0,68.0,236.667,6.0,4.0,1.0,136.0,68.0,226.667,222.857,106.881,0,0,0,0,0
35,6,0,6,178.0,54.0,508.571,197.0,54.0,562.857,-19.0,9.0,-0.542857,367.0,611.862,0,0,0,0,0
80,11,0,7,1549.0,505.0,193.625,1280.0,505.0,16.0,269.0,138.0,33.625,367.0,966.581,0,0,0,0,0
22,4,0,5,137.0,56.0,622.727,125.0,56.0,568.182,12.0,5.0,0.545455,367.0,746.257,0,0,0,0,0
19,4,0,5,243.0,60.0,127.895,50.0,21.0,263.158,193.0,60.0,101.579,219.857,136.486,0,0,0,0,0
17,3,0,4,106.0,23.0,623.529,24.0,6.0,141.176,82.0,23.0,482.353,227.571,922.237,0,0,0,0,0
38,4,0,5,276.0,77.0,726.316,237.0,77.0,623.684,39.0,15.0,102.632,367.0,997.935,0,0,0,0,0
91,9,0,9,4093.0,543.0,44.978,2902.0,552.0,318.901,1191.0,329.0,130.879,367.0,145.419,0,0,0,0,0
30,4,0,4,187.0,54.0,623.333,179.0,54.0,596.667,8.0,4.0,0.266667,367.0,380.183,0,0,0,0,0
38,3,0,8,436.0,124.0,114.737,248.0,50.0,652.632,188.0,106.0,494.737,248.571,710.465,1,0,0,0,0
47,7,0,7,622.0,205.0,13.234,535.0,205.0,11.383,87.0,59.0,185.106,367.0,835.916,0,0,0,0,0
4,2,0,3,4.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,133.143,187.857,0,0,0,0,0
4,3,0,2,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,198.143,452.857,0,0,0,0,0
79,9,0,8,1117.0,282.0,141.392,963.0,282.0,121.899,154.0,52.0,194.937,367.0,104.602,1,0,0,0,0
35,7,0,6,812.0,197.0,23.2,141.0,20.0,402.857,671.0,197.0,191.714,226.0,471.024,0,0,0,0,0
17,3,0,4,106.0,23.0,623.529,24.0,6.0,141.176,82.0,23.0,482.353,227.571,922.237,0,0,0,0,0
39,5,0,7,247.0,63.0,633.333,140.0,63.0,358.974,107.0,33.0,274.359,367.0,119.432,0,0,0,0,0
37,14,0,7,513.0,235.0,138.649,322.0,235.0,87.027,191.0,83.0,516.216,333.143,655.792,0,0,0,0,0
31,5,0,7,149.0,28.0,480.645,153.0,28.0,493.548,-4.0,14.0,-0.129032,334.571,649.636,0,0,0,0,0
6,3,0,3,108.0,51.0,18.0,6.0,4.0,1.0,102.0,51.0,17.0,222.571,113.611,0,0,0,0,0
38,13,0,7,526.0,195.0,138.421,315.0,195.0,828.947,211.0,91.0,555.263,333.143,715.997,0,0,0,0,0
18,7,0,7,271.0,100.0,150.556,132.0,100.0,733.333,139.0,60.0,772.222,333.143,523.927,0,0,0,0,0
12,4,0,5,100.0,44.0,833.333,12.0,4.0,1.0,88.0,44.0,733.333,218.857,130.314,0,0,0,0,0
15,7,1,5,122.0,42.0,813.333,35.0,12.0,233.333,87.0,42.0,5.8,222.714,284.005,0,0,0,0,0
25,6,0,4,298.0,84.0,11.92,271.0,84.0,10.84,27.0,27.0,1.08,367.0,104.058,0,0,0,0,0
79,7,0,7,902.0,235.0,114.177,844.0,235.0,106.835,58.0,57.0,0.734177,367.0,685.146,0,0,0,0,0
111,57,0,7,6733.0,874.0,606.577,4555.0,882.0,41.036,2178.0,446.0,196.216,246.571,236.463,1,1,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,1,0,1,1,0
17,4,0,4,79.0,32.0,464.706,77.0,32.0,452.941,2.0,5.0,0.117647,367.0,543.436,0,0,0,0,0
20,2,0,7,147.0,40.0,7.35,112.0,29.0,5.6,35.0,14.0,1.75,236.0,155.666,0,0,0,0,0
36,8,0,6,336.0,136.0,933.333,236.0,136.0,655.556,100.0,26.0,277.778,333.143,503.992,0,0,0,0,0
59,8,0,7,611.0,103.0,103.559,655.0,108.0,111.017,-44.0,42.0,-0.745763,367.0,828.071,0,0,0,0,0
46,12,0,8,785.0,183.0,170.652,377.0,183.0,819.565,408.0,121.0,886.956,333.143,85.287,0,0,0,0,0
29,4,0,5,160.0,60.0,551.724,145.0,60.0,5.0,15.0,8.0,0.517241,367.0,545.152,0,0,0,0,0
39,3,0,8,169.0,49.0,433.333,151.0,49.0,387.179,18.0,8.0,0.461538,367.0,686.407,0,0,0,0,0
155,33,0,12,3557.0,272.0,229.484,2821.0,285.0,18.2,736.0,156.0,474.839,333.143,123.398,0,0,0,0,0
25,4,0,4,259.0,106.0,10.36,270.0,109.0,10.8,-11.0,7.0,-0.44,367.0,366.702,0,0,0,0,0
24,5,0,4,160.0,67.0,666.667,167.0,67.0,695.833,-7.0,6.0,-0.291667,367.0,698.107,0,0,0,0,0
17,4,0,5,112.0,48.0,658.824,120.0,48.0,705.882,-8.0,4.0,-0.470588,367.0,517.564,0,0,0,0,0
21,5,0,5,161.0,72.0,766.667,178.0,72.0,847.619,-17.0,5.0,-0.809524,367.0,584.667,0,0,0,0,0
118,13,0,9,2331.0,412.0,197.542,1959.0,412.0,166.017,372.0,128.0,315.254,367.0,803.105,0,0,0,0,0
32,5,0,5,256.0,81.0,8.0,253.0,81.0,790.625,3.0,22.0,0.09375,367.0,132.693,0,0,0,0,0
32,5,0,5,183.0,57.0,571.875,150.0,57.0,46.875,33.0,19.0,103.125,367.0,902.795,0,0,0,0,0
11,4,0,4,52.0,12.0,472.727,40.0,9.0,363.636,12.0,6.0,109.091,322.714,298.517,0,0,0,0,0
150,14,0,9,3997.0,567.0,266.467,3783.0,567.0,25.22,214.0,114.0,142.667,367.0,141.094,1,0,0,0,0
73,5,0,7,777.0,178.0,106.438,674.0,178.0,923.288,103.0,41.0,141.096,367.0,735.067,0,0,0,0,0
47,6,0,7,515.0,168.0,109.574,429.0,168.0,912.766,86.0,60.0,182.979,367.0,100.545,0,0,0,0,0
22,6,0,4,506.0,120.0,23.0,625.0,208.0,284.091,-119.0,12.0,-540.909,217.0,133.701,0,0,0,0,0
48,6,0,7,1007.0,298.0,209.792,963.0,298.0,200.625,44.0,51.0,0.916667,367.0,878.779,0,0,0,0,0
46,7,0,9,293.0,35.0,636.956,206.0,17.0,447.826,87.0,35.0,18.913,239.143,654.832,0,0,0,0,0
68,16,0,8,1930.0,237.0,283.824,1503.0,237.0,221.029,427.0,134.0,627.941,367.0,129.777,0,0,0,0,0
709,69,0,15,38598.0,2955.0,544.401,34292.0,2942.0,483.667,4306.0,336.0,607.334,367.0,100.595,1,1,0,0,0
30,7,0,8,221.0,85.0,736.667,211.0,67.0,703.333,10.0,19.0,0.333333,322.714,901.467,1,0,0,0,0
14,4,0,4,101.0,50.0,721.429,100.0,50.0,714.286,1.0,5.0,0.0714286,367.0,528.416,0,0,0,0,0
41,4,0,7,960.0,285.0,234.146,1208.0,297.0,294.634,-248.0,7.0,-604.878,367.0,643.007,0,0,0,0,0
23,8,0,5,177.0,63.0,769.565,41.0,7.0,178.261,136.0,62.0,591.304,229.714,159.927,0,0,0,0,0
9,1,0,3,28.0,8.0,311.111,19.0,6.0,211.111,9.0,2.0,1.0,169.571,353.418,0,0,0,0,0
45,11,0,7,337.0,78.0,748.889,213.0,78.0,473.333,124.0,35.0,275.556,367.0,122.181,1,0,0,0,0
35,8,0,9,383.0,96.0,109.429,300.0,68.0,857.143,83.0,28.0,237.143,228.143,270.653,1,0,0,0,0
48,6,0,7,900.0,257.0,18.75,407.0,47.0,847.917,493.0,223.0,102.708,229.0,478.178,1,0,0,0,0
41,17,1,8,485.0,75.0,118.293,120.0,43.0,292.683,365.0,75.0,890.244,222.714,717.756,0,0,0,0,0
46,9,0,5,5807.0,1581.0,126.239,6763.0,2499.0,147.022,-956.0,147.0,-207.826,367.0,769.932,0,0,0,0,0
46,15,0,8,830.0,189.0,180.435,431.0,189.0,936.956,399.0,91.0,867.391,333.143,993.661,0,0,0,0,0
4,1,0,2,80.0,40.0,20.0,22.0,11.0,5.5,58.0,29.0,14.5,150.714,179.286,0,0,0,0,0
104,11,0,7,1487.0,369.0,142.981,1299.0,369.0,124.904,188.0,39.0,180.769,367.0,861.225,0,0,0,0,0
33,6,0,6,192.0,67.0,581.818,180.0,67.0,545.455,12.0,9.0,0.363636,367.0,727.991,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.429,0.0,0,0,0,0,0
198,13,0,9,3617.0,488.0,182.677,3066.0,488.0,154.848,551.0,100.0,278.283,367.0,105.595,1,0,0,0,0
51,7,0,6,633.0,170.0,124.118,580.0,170.0,113.725,53.0,48.0,103.922,367.0,123.074,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.143,0.0,0,0,0,0,0
31,7,0,6,334.0,147.0,107.742,361.0,164.0,116.452,-27.0,6.0,-0.870968,367.0,534.363,0,0,0,0,0
520,132,0,12,65571.0,7452.0,126.098,59724.0,7452.0,114.854,5847.0,2768.0,112.442,367.0,96.248,1,0,0,0,0
74,9,0,10,1263.0,547.0,170.676,961.0,547.0,129.865,302.0,46.0,408.108,329.0,597.003,1,0,0,0,0
40,4,0,8,441.0,204.0,11.025,440.0,204.0,11.0,1.0,10.0,0.025,367.0,506.838,0,0,0,0,0
52,12,0,9,741.0,156.0,14.25,356.0,156.0,684.615,385.0,94.0,740.385,333.143,962.851,0,0,0,0,0
57,13,0,6,854.0,168.0,149.825,614.0,100.0,107.719,240.0,167.0,421.053,367.0,138.317,1,0,0,0,0
32,7,0,7,237.0,33.0,740.625,190.0,41.0,59.375,47.0,28.0,146.875,291.0,81.135,0,0,0,0,0
18,4,0,4,93.0,33.0,516.667,85.0,33.0,472.222,8.0,9.0,0.444444,367.0,559.708,0,0,0,0,0
56,7,0,7,1082.0,225.0,193.214,889.0,225.0,15.875,193.0,109.0,344.643,367.0,503.331,0,0,0,0,0
10,0,0,2,223.0,73.0,22.3,254.0,97.0,25.4,-31.0,29.0,-3.1,89.0,220.756,0,0,0,0,0
25,3,0,7,244.0,83.0,9.76,216.0,83.0,8.64,28.0,38.0,1.12,367.0,965.269,0,0,0,0,0
39,6,0,5,302.0,73.0,774.359,312.0,73.0,8.0,-10.0,13.0,-0.25641,367.0,616.485,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.429,0.0,0,0,0,0,0
106,5,0,7,2472.0,179.0,233.208,1233.0,137.0,116.321,1239.0,123.0,116.887,204.714,786.175,1,1,1,1,0
2,0,0,1,11.0,11.0,5.5,3.0,3.0,1.5,8.0,8.0,4.0,126.0,0.142857,0,0,0,0,0
17,2,0,7,99.0,22.0,582.353,62.0,14.0,364.706,37.0,14.0,217.647,217.0,625.815,1,0,0,0,0
88,29,0,10,1783.0,180.0,202.614,1339.0,161.0,152.159,444.0,160.0,504.545,261.571,109.425,0,0,0,0,0
32,6,0,6,643.0,183.0,200.938,92.0,12.0,2.875,551.0,183.0,172.187,226.0,570.384,0,0,0,0,0
26,4,0,4,136.0,55.0,523.077,136.0,55.0,523.077,0.0,6.0,0.0,367.0,489.181,0,0,0,0,0
25,6,0,5,153.0,36.0,6.12,71.0,13.0,2.84,82.0,23.0,3.28,217.0,642.838,0,0,0,0,0
81,8,0,9,7934.0,1737.0,979.506,7679.0,1737.0,948.025,255.0,339.0,314.815,367.0,118.127,0,0,0,0,0
26,5,0,9,130.0,37.0,5.0,96.0,37.0,369.231,34.0,14.0,130.769,329.0,714.352,0,0,0,0,0
11,3,0,4,34.0,7.0,309.091,24.0,5.0,218.182,10.0,6.0,0.909091,175.0,341.513,0,0,0,0,0
13,2,0,4,52.0,18.0,4.0,56.0,31.0,430.769,-4.0,12.0,-0.307692,261.571,484.698,0,0,0,0,0
9,5,0,4,12.0,4.0,133.333,11.0,4.0,122.222,1.0,1.0,0.111111,224.857,769.405,0,0,0,0,0
36,5,0,6,670.0,83.0,186.111,337.0,71.0,936.111,333.0,82.0,9.25,354.571,805.139,0,0,0,0,0
99,5,0,8,1946.0,315.0,196.566,856.0,116.0,864.646,1090.0,315.0,110.101,220.714,498.048,1,0,1,0,0
55,8,0,7,671.0,184.0,12.2,668.0,184.0,121.455,3.0,22.0,0.0545455,367.0,693.709,0,0,0,0,0
2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.571,0.0,1,0,0,0,0
35,8,0,6,957.0,285.0,273.429,276.0,86.0,788.571,681.0,285.0,194.571,239.571,121.797,0,0,0,0,0
17,4,0,5,478.0,226.0,281.176,487.0,226.0,286.471,-9.0,9.0,-0.529412,367.0,414.441,0,0,0,0,0
450,12,0,12,25117.0,1261.0,558.156,21204.0,1261.0,47.12,3913.0,429.0,869.556,367.0,965.124,1,0,2,1,0
31,19,0,6,515.0,95.0,166.129,374.0,92.0,120.645,141.0,41.0,454.839,193.0,330.488,0,0,0,0,0
8,1,0,4,13.0,6.0,1.625,10.0,6.0,1.25,3.0,2.0,0.375,264.857,702.308,0,0,0,0,0
9,1,0,3,17.0,10.0,188.889,15.0,5.0,166.667,2.0,5.0,0.222222,131.857,154.958,0,0,0,0,0
74,7,0,9,423.0,44.0,571.622,352.0,50.0,475.676,71.0,17.0,0.959459,325.0,119.241,0,0,0,0,0
36,4,0,4,374.0,76.0,103.889,376.0,76.0,104.444,-2.0,13.0,-0.0555556,367.0,709.236,0,0,0,0,0
479,70,2,12,22297.0,2482.0,465.491,16639.0,2576.0,34.737,5658.0,459.0,118.121,367.0,129.576,1,2,1,0,0
12,4,0,7,26.0,5.0,216.667,15.0,4.0,1.25,11.0,5.0,0.916667,282.0,903.571,0,0,0,0,0
239,14,0,12,13423.0,873.0,561.632,12995.0,896.0,543.724,428.0,103.0,179.079,367.0,549.122,1,1,0,0,0
21,5,0,6,344.0,131.0,16.381,560.0,154.0,266.667,-216.0,9.0,-102.857,367.0,521.578,0,0,0,0,0
35,9,0,6,253.0,66.0,722.857,236.0,66.0,674.286,17.0,9.0,0.485714,367.0,99.738,0,0,0,0,0
6,2,0,3,39.0,36.0,6.5,37.0,34.0,616.667,2.0,2.0,0.333333,140.143,152.344,0,0,0,0,0
172,70,0,8,6871.0,959.0,399.477,3179.0,425.0,184.826,3692.0,836.0,214.651,264.857,166.729,1,1,0,0,1
22,4,0,6,282.0,92.0,128.182,305.0,92.0,138.636,-23.0,4.0,-104.545,367.0,480.942,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.143,0.0,0,0,0,0,0
39,4,0,9,544.0,138.0,139.487,270.0,59.0,692.308,274.0,89.0,702.564,236.0,295.176,0,0,0,0,0
18,3,0,5,64.0,25.0,355.556,51.0,25.0,283.333,13.0,6.0,0.722222,367.0,936.473,0,0,0,0,0
2,0,0,1,58.0,58.0,29.0,16.0,16.0,8.0,42.0,42.0,21.0,205.714,147.143,0,0,0,0,0
9,4,0,3,28.0,9.0,311.111,29.0,10.0,322.222,-1.0,0.0,-0.111111,322.714,528.061,0,0,0,0,0
31,3,0,6,637.0,155.0,205.484,629.0,155.0,202.903,8.0,9.0,0.258065,367.0,749.388,0,0,0,0,0
46,5,0,7,480.0,224.0,104.348,826.0,320.0,179.565,-346.0,16.0,-752.174,279.571,48.9,0,0,0,0,0
63,5,0,9,926.0,258.0,146.984,829.0,302.0,131.587,97.0,35.0,153.968,367.0,978.383,0,0,0,0,0
171,14,0,10,6363.0,924.0,372.105,5607.0,935.0,327.895,756.0,156.0,442.105,367.0,124.878,1,0,1,0,0
30,4,0,5,328.0,143.0,109.333,321.0,143.0,10.7,7.0,15.0,0.233333,367.0,394.787,0,0,0,0,0
15,4,0,5,203.0,74.0,135.333,53.0,19.0,353.333,150.0,74.0,10.0,207.143,104.215,0,0,0,0,0
34,2,0,7,243.0,47.0,714.706,245.0,51.0,720.588,-2.0,19.0,-0.0588235,243.0,266.238,0,0,0,0,0
217,57,0,9,26252.0,5690.0,120.977,25827.0,5690.0,119.018,425.0,328.0,195.853,367.0,933.903,1,0,0,0,0
51,13,0,8,765.0,349.0,15.0,572.0,349.0,112.157,193.0,61.0,378.431,333.143,444.293,1,1,0,0,0
21,4,0,5,293.0,73.0,139.524,151.0,38.0,719.048,142.0,46.0,67.619,281.143,348.649,0,0,0,0,0
29,20,0,3,2876.0,1767.0,991.724,4032.0,2292.0,139.034,-1156.0,428.0,-398.621,126.571,598.261,1,0,2,1,0
35,16,0,6,209.0,27.0,597.143,195.0,39.0,557.143,14.0,14.0,0.4,264.857,468.776,0,0,0,0,0
30,4,0,4,168.0,30.0,5.6,165.0,30.0,5.5,3.0,9.0,0.1,367.0,47.159,0,0,0,0,0
54,6,0,8,373.0,95.0,690.741,550.0,95.0,101.852,-177.0,13.0,-327.778,367.0,852.539,0,0,0,0,0
12,2,0,3,36.0,7.0,3.0,10.0,4.0,0.833333,26.0,7.0,216.667,105.0,699.286,0,0,0,0,0
9,3,0,4,32.0,11.0,355.556,26.0,6.0,288.889,6.0,6.0,0.666667,244.714,252.679,0,0,0,0,0
14,4,0,5,18.0,4.0,128.571,18.0,4.0,128.571,0.0,0.0,0.0,238.429,458.175,0,0,0,0,0
15,4,0,5,297.0,131.0,19.8,31.0,12.0,206.667,266.0,131.0,177.333,218.857,130.702,0,0,0,0,0
21,3,0,4,192.0,37.0,914.286,52.0,11.0,247.619,140.0,36.0,666.667,227.571,109.219,0,0,0,0,0
14,5,0,6,19.0,4.0,135.714,40.0,23.0,285.714,-21.0,1.0,-1.5,236.143,101.602,0,0,0,0,0
10,3,0,6,152.0,67.0,15.2,14.0,4.0,1.4,138.0,67.0,13.8,240.857,547.462,0,0,0,0,0
2,0,0,1,9.0,9.0,4.5,0.0,0.0,0.0,9.0,9.0,4.5,147.143,957.143,0,0,0,0,0
16,5,0,5,55.0,9.0,34.375,51.0,9.0,31.875,4.0,4.0,0.25,322.714,658.883,0,0,0,0,0
16,3,0,7,151.0,39.0,94.375,174.0,99.0,10.875,-23.0,39.0,-14.375,193.571,30.017,0,0,0,0,0
44,6,0,7,326.0,98.0,740.909,306.0,98.0,695.455,20.0,11.0,0.454545,367.0,768.418,0,0,0,0,0
