McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
3,0,55,7,0,2,5350,0
1,0,80,4,0,3,665,0
2,0,48,6,0,1,5350,0
2,0,48,10,0,2,5350,0
5,0,80,5,0,1,5350,0
5,0,87,2,0,1,5350,0
6,0,61,5,0,2,5350,0
10,0,153,9,0,2,5350,0
5,0,150,4,0,1,5350,0
2,0,73,4,0,2,815,0
14,0,291,18,0,4,5350,0
8,0,149,4,0,2,5350,0
20,0,230,3,0,1,5350,0
1,0,103,8,0,3,59,0
1,0,58,6,0,2,59,0
1,0,38,2,0,2,59,0
2,0,35,5,0,2,5350,0
5,0,160,15,0,5,5350,0
1,0,99,15,0,5,5350,0
3,0,64,11,0,5,62,0
2,0,50,3,0,2,5350,0
18,0,118,8,0,3,62,0
4,0,53,3,0,2,5350,0
1,0,20,2,0,1,5350,0
1,0,52,11,0,5,5350,0
7,0,99,31,0,5,5350,0
2,0,58,14,0,5,665,0
13,0,205,12,0,5,59,0
1,0,29,2,0,1,5350,0
2,0,68,8,0,5,5350,0
35,0,410,42,0,9,5350,0
9,0,764,56,0,7,5350,0
6,0,246,42,0,9,5350,0
3,0,112,16,0,6,5350,0
2,0,68,9,0,4,5350,0
1,0,79,35,0,5,5350,0
1,0,65,26,0,5,5350,0
2,0,26,3,0,1,5350,0
30,0,584,51,0,7,665,0
1,0,14,3,0,2,1296,0
2,0,27,3,0,1,5350,0
6,0,119,7,0,2,5350,0
2,0,23,9,0,4,5350,0
3,0,257,18,0,7,5350,0
1,0,102,17,0,8,67,0
1,0,40,10,0,6,665,0
3,0,160,10,0,4,5350,0
5,0,231,60,0,14,412,0
6,0,700,95,0,15,665,0
4,0,187,49,0,14,412,0
9,0,569,111,0,15,5350,0
1,0,86,14,0,5,1636,0
9,0,365,74,0,16,5350,0
4,0,131,4,0,4,815,0
2,0,123,2,0,2,1636,0
2,0,167,15,0,8,665,0
28,0,541,22,0,6,5350,0
1,0,76,8,0,5,5350,0
5,0,293,4,0,2,5350,0
1,0,27,5,0,3,1636,0
3,0,189,25,0,7,665,0
7,0,98,28,0,8,2319,0
1,0,7,2,0,2,5350,0
2,0,75,2,0,2,1636,0
1,0,72,5,0,3,665,0
16,0,215,35,0,9,665,0
1,0,19,6,0,5,815,0
5,0,178,8,0,6,815,0
1,0,235,75,1,14,815,0
6,0,227,55,0,14,815,0
1,0,75,9,0,6,412,0
1,0,28,4,0,4,199,0
1,0,59,8,0,4,199,0
1,0,53,6,0,3,5350,0
7,0,215,59,0,14,815,0
1,0,190,45,0,13,815,0
10,0,465,56,0,12,2472,0
8,0,143,11,0,5,199,0
1,0,73,18,0,2,5350,0
1,0,24,2,0,2,505,0
1,0,68,6,0,4,815,0
1,0,46,2,0,2,505,0
12,0,138,4,0,3,815,0
2,0,86,29,0,8,815,0
1,0,64,17,0,7,5350,0
1,0,132,9,0,4,2319,0
1,0,57,8,0,4,815,0
1,0,61,8,0,2,5350,0
2,0,168,50,0,14,665,0
6,0,364,35,0,10,412,0
10,0,323,4,0,3,815,0
2,0,126,47,0,14,412,0
5,0,391,49,0,15,2319,0
1,0,54,20,0,9,5350,0
5,0,123,19,0,8,412,0
3,0,395,47,0,12,815,0
6,0,227,12,0,6,815,0
2,0,72,9,0,6,199,0
2,0,70,5,0,4,199,0
2,0,59,19,0,6,5350,0
2,0,120,9,0,7,815,0
4,0,224,18,0,7,5350,0
1,0,11,2,0,2,665,0
1,0,36,3,0,3,1296,0
7,0,111,6,0,3,1296,0
1,0,287,34,0,8,665,0
1,0,183,35,0,8,5350,0
6,0,290,44,0,7,665,0
1,0,12,2,0,2,665,0
1,0,58,2,0,2,665,0
1,0,23,2,0,2,665,0
6,0,48,2,0,2,665,0
1,0,37,4,0,3,5350,0
2,0,48,9,0,4,5350,0
19,0,497,14,0,4,412,0
3,0,86,2,0,2,815,0
3,0,114,4,0,3,815,0
3,0,117,2,0,2,815,0
18,0,462,6,0,4,20,0
12,0,178,4,0,3,67,0
22,0,214,4,0,3,20,0
1,0,111,2,0,2,815,0
7,0,165,6,0,4,665,0
2,0,44,4,0,3,20,0
7,0,79,2,0,2,199,0
1,0,94,15,0,6,665,0
1,0,107,15,0,6,665,0
1,0,102,12,0,6,665,0
2,0,94,11,0,6,665,0
3,0,24,7,0,4,665,0
1,0,79,5,0,3,665,0
1,0,31,2,0,2,665,0
1,0,84,2,0,2,20,0
1,0,121,5,0,4,1296,0
5,0,133,4,0,3,5350,0
2,0,136,4,0,3,5350,0
4,0,32,2,0,2,5350,0
3,0,68,4,0,2,5350,0
1,0,67,6,0,2,5350,0
1,0,100,22,0,7,5350,0
5,0,661,18,0,7,5350,0
3,0,91,5,0,2,292,0
2,0,59,7,0,3,505,0
1,0,41,2,0,1,1296,0
1,0,41,2,0,1,1296,0
1,0,28,4,0,1,5350,0
7,0,175,6,0,3,5350,0
18,0,364,6,0,3,5350,0
2,0,170,3,0,2,5350,0
1,0,99,10,1,3,5350,0
4,0,191,18,0,8,5350,0
3,0,288,7,0,3,5350,0
5,0,193,14,0,5,412,0
1,0,116,13,0,7,665,0
18,0,203,9,0,6,5350,0
3,0,255,9,0,5,1296,0
2,0,181,11,0,6,412,0
26,0,1291,47,1,12,5350,0
3,0,179,8,0,3,665,0
12,0,380,9,0,4,665,0
1,0,40,2,0,2,665,0
1,0,62,15,0,5,5350,0
2,0,156,8,0,2,412,0
1,0,50,2,0,1,5350,0
3,0,160,19,0,7,5350,0
2,0,58,6,0,1,5350,0
3,0,67,6,0,1,5350,0
3,0,272,22,0,9,5350,0
7,0,300,12,0,6,665,0
7,0,89,2,0,2,665,0
1,0,95,2,0,2,665,0
6,0,148,4,0,3,5350,0
1,0,128,4,0,4,2472,0
2,0,59,2,0,2,815,0
1,0,42,4,0,4,2472,0
7,0,246,7,0,4,2472,0
4,0,236,6,0,5,2472,0
1,0,45,7,0,5,5350,0
1,0,17,6,0,5,20,0
9,0,216,12,0,4,665,0
4,0,277,19,0,6,412,0
1,0,62,8,0,4,412,0
3,0,231,8,0,4,815,0
1,0,66,4,0,3,1636,0
1,0,70,11,0,5,665,0
20,0,178,42,0,15,828,0
16,0,279,41,0,11,5350,0
8,0,81,19,0,9,67,0
9,0,87,13,0,8,67,0
2,0,32,5,0,4,1636,0
1,0,11,1,0,1,533,0
11,0,114,31,0,12,67,0
2,0,104,17,0,7,665,0
2,0,48,7,0,4,665,0
1,0,65,12,0,6,665,0
1,0,81,16,0,7,665,0
2,0,42,7,0,4,665,0
1,0,82,16,0,7,665,0
3,0,40,6,0,4,224,0
3,0,39,6,0,4,224,0
3,0,36,4,0,3,1296,0
3,0,36,2,0,2,1296,0
2,0,23,4,0,2,665,0
1,0,43,2,0,2,5350,0
1,0,35,5,0,4,5350,0
1,0,122,2,0,2,20,0
1,0,123,2,0,2,20,0
1,0,131,5,0,4,5350,0
1,0,100,2,0,2,5350,0
3,0,98,3,0,2,20,0
1,0,99,4,0,3,5350,0
2,0,49,6,0,4,815,0
1,0,220,6,0,4,5350,0
13,0,210,12,0,8,5350,0
1,0,91,2,0,2,20,0
2,0,135,2,0,2,5350,0
3,0,81,2,0,2,5350,0
1,0,107,6,0,3,412,0
16,0,187,8,0,5,412,0
2,0,115,8,0,5,412,0
1,0,118,8,0,4,412,0
4,0,172,8,0,5,412,0
7,0,59,4,0,3,815,0
18,0,343,8,0,3,5350,0
2,0,161,56,0,15,199,0
11,0,435,28,0,11,665,0
2,0,62,7,0,5,533,0
1,0,32,6,0,5,2472,0
6,0,155,15,0,7,412,0
1,0,4,2,0,2,533,0
4,0,73,3,0,3,665,0
1,0,17,3,0,1,310,0
1,0,17,1,0,1,310,0
1,0,98,2,0,1,310,0
1,0,132,1,0,1,310,0
16,0,288,13,0,8,1636,0
13,0,141,9,0,6,665,0
2,0,82,7,0,3,412,0
7,0,69,2,0,2,815,0
1,0,9,7,0,5,1296,0
14,0,492,45,0,13,5350,0
1,0,46,15,0,7,5350,0
4,0,101,12,0,7,199,0
5,0,197,35,0,11,5350,0
4,0,228,23,0,12,2319,0
1,0,8,4,0,3,1296,0
2,0,59,2,1,2,101,0
6,0,149,8,0,6,2319,0
1,0,64,3,0,2,1296,0
3,0,135,21,0,10,665,0
1,0,11,2,0,2,5350,0
1,0,19,4,0,2,5350,0
1,0,12,2,0,2,5350,0
5,0,49,10,0,7,533,0
1,0,19,2,0,2,5350,0
1,0,17,5,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,11,2,0,2,5350,0
10,0,139,20,0,7,5350,0
4,0,64,15,0,8,310,0
1,0,21,3,0,3,533,0
1,0,65,3,0,2,1296,0
1,0,162,8,0,4,5350,0
1,0,21,1,0,1,5350,0
1,0,100,13,0,8,665,0
24,0,242,20,0,10,5350,0
1,0,20,3,0,3,1296,0
1,0,19,2,0,2,5350,0
9,0,75,25,0,11,5350,0
1,0,197,9,0,6,665,0
1,0,18,2,0,2,5350,0
1,0,13,2,0,2,5350,0
7,0,505,67,0,15,5350,0
1,0,64,13,0,5,199,0
9,0,234,30,0,12,5350,0
4,0,84,7,0,6,310,0
37,0,1615,109,0,18,1296,0
7,0,185,37,0,13,199,0
2,0,101,13,0,5,1404,0
1,0,56,8,0,6,828,0
9,0,352,28,0,7,5350,0
3,0,81,6,0,3,199,0
1,0,73,10,0,9,828,0
3,0,132,13,0,5,828,0
2,0,176,5,0,2,5350,0
3,0,207,39,0,11,2472,0
1,0,9,2,0,2,310,0
1,0,9,2,0,2,310,0
3,0,91,27,0,9,5350,0
4,0,273,39,0,14,5350,0
17,0,434,47,0,10,5350,0
3,0,176,5,0,3,665,0
1,0,19,2,0,2,533,0
2,0,78,17,0,9,665,0
5,0,235,38,0,15,828,0
1,0,15,12,0,7,665,0
1,0,58,14,0,3,5350,0
1,0,55,12,0,4,828,0
10,0,221,11,0,5,665,0
3,0,93,6,0,4,5350,0
5,0,94,7,0,2,5350,0
3,0,176,22,0,10,143,0
1,0,30,5,0,2,199,0
6,0,85,7,0,2,5350,0
2,0,151,6,0,3,412,0
2,0,102,19,0,10,5350,0
4,0,142,22,0,10,5350,0
1,0,72,16,0,6,5350,0
3,0,54,9,0,4,199,0
3,0,93,9,0,4,665,0
5,0,66,2,0,2,828,0
11,0,101,7,0,4,533,0
1,0,38,2,0,2,828,0
2,0,93,17,0,8,199,0
1,0,40,21,0,10,665,0
1,0,30,15,0,7,5350,0
3,0,57,20,0,5,665,0
4,0,79,11,0,4,1126,0
1,0,1,2,0,1,5350,0
8,0,113,19,0,7,3997,0
1,0,14,1,0,1,5350,0
3,0,37,3,0,2,2319,0
6,0,28,5,0,4,5350,0
5,0,45,5,0,4,5350,0
1,0,30,4,0,3,5350,0
1,0,10,1,0,1,5350,0
4,0,33,8,0,5,665,0
3,0,42,7,0,4,1296,0
11,0,106,19,0,7,1296,0
2,0,30,5,0,3,665,0
7,0,80,18,0,5,1296,0
33,0,185,24,0,8,1296,0
48,0,364,31,0,10,1296,0
23,0,186,9,0,4,665,0
6,0,45,2,0,2,5350,0
2,0,22,2,0,1,5350,0
4,0,41,9,0,5,1296,0
10,0,97,1,0,1,5350,0
35,0,333,30,0,12,665,0
5,0,40,6,0,3,5350,0
1,0,19,4,0,2,1126,0
41,0,441,57,0,14,1296,0
4,0,85,8,0,5,5350,0
9,0,141,16,0,6,1296,0
54,0,584,162,0,17,1296,0
47,0,428,67,0,12,1296,0
15,0,111,27,0,6,5350,0
3,0,52,2,0,1,5350,0
25,0,203,9,0,5,1296,0
19,0,64,8,0,5,665,0
4,0,40,11,0,4,5350,0
1,0,1,1,0,1,3997,0
1,0,27,2,0,2,5350,0
8,0,76,12,0,4,5350,0
1,0,20,16,0,4,665,0
1,0,49,17,0,4,665,0
4,0,137,10,0,5,533,0
22,0,319,40,0,10,828,0
6,0,218,13,0,8,665,0
2,0,22,7,0,4,665,0
3,0,33,5,0,3,5350,0
1,0,62,21,0,6,5350,0
1,0,7,9,0,3,5350,0
3,0,38,10,0,3,5350,0
1,0,27,25,0,8,665,0
6,0,81,1,0,1,533,0
1,0,48,8,0,4,5350,0
4,0,82,7,0,4,5350,0
9,0,187,27,0,14,5350,0
13,0,236,53,0,10,828,0
15,0,151,40,0,14,828,0
8,0,94,27,0,8,5350,0
1,0,72,9,0,2,5350,0
2,0,27,12,0,5,5350,0
11,0,271,58,0,12,665,0
2,0,51,28,0,10,665,0
18,0,161,12,0,4,665,0
11,0,100,8,0,5,2319,0
11,0,148,66,0,15,665,0
1,0,32,22,0,8,665,0
5,0,64,14,0,3,5350,0
1,0,23,8,0,3,1636,0
8,0,91,25,0,8,665,0
1,0,13,13,0,5,5350,0
9,0,121,32,0,11,828,0
9,0,78,5,0,4,5350,0
6,0,45,7,0,2,5350,0
1,0,22,8,0,2,5350,0
1,0,8,8,0,2,5350,0
2,0,35,7,0,2,5350,0
4,0,93,35,0,14,828,0
6,0,136,33,0,11,828,0
1,0,20,2,0,2,828,0
3,0,27,2,0,2,828,0
6,0,61,6,0,4,533,0
5,0,38,4,0,4,5350,0
1,0,30,1,0,1,1296,0
31,0,246,58,2,15,5350,0
1,0,16,18,0,11,2319,0
1,0,37,22,0,10,2319,0
2,0,32,22,0,7,5350,0
1,0,50,6,0,2,5350,0
1,0,11,6,0,2,5350,0
1,0,8,16,1,8,2319,0
42,0,733,25,1,9,2319,0
1,0,14,6,0,2,5350,0
1,0,10,6,0,2,5350,0
10,0,113,3,0,2,1296,0
3,0,51,13,2,6,3,0
8,0,80,19,0,9,3,0
16,0,220,36,0,12,1296,0
2,0,68,9,0,6,2319,0
1,0,20,6,0,4,3,0
10,0,98,6,0,3,3,0
3,0,63,27,0,11,5350,0
5,0,74,7,0,5,3,0
28,0,586,51,2,13,5350,0
10,0,160,12,1,6,3,0
7,0,131,29,0,11,5350,0
5,0,184,19,0,9,1296,0
1,0,34,6,0,4,3,0
3,0,117,17,0,9,3,0
5,0,47,2,0,2,1404,0
2,0,24,2,0,2,1404,0
3,0,30,4,0,3,665,0
19,0,568,11,0,5,1404,0
1,0,37,10,0,5,505,0
3,0,50,8,0,7,101,0
19,0,223,18,0,8,815,0
5,0,48,3,0,3,815,0
2,0,38,5,0,3,67,0
1,0,6,2,0,2,1404,0
3,0,68,2,0,2,1404,0
7,0,62,2,0,2,1404,0
8,0,52,2,0,2,1404,0
1,0,1,2,0,2,1404,0
11,0,72,2,0,2,1404,0
3,0,47,7,0,3,1404,0
3,0,46,5,0,2,665,0
2,0,70,3,0,2,665,0
3,0,188,6,0,4,815,0
1,0,22,2,0,1,665,0
1,0,39,3,0,2,665,0
175,0,3191,118,0,12,1296,0
5,0,252,16,0,7,67,0
10,0,279,4,0,3,1404,0
12,0,263,12,0,5,1296,0
5,0,158,5,0,3,815,0
2,0,172,2,0,2,1404,0
3,0,80,2,0,2,1404,0
1,0,45,2,0,2,1404,0
4,0,92,2,0,2,1404,0
1,0,86,2,0,2,1404,0
2,0,168,2,0,2,665,0
1,0,126,6,0,3,505,0
2,0,161,2,0,2,665,0
4,0,200,2,0,2,665,0
1,0,87,5,0,4,815,0
86,0,1108,25,0,7,665,0
1,0,110,10,0,4,815,0
2,0,145,14,0,6,665,0
6,0,83,11,0,5,1296,0
1,0,97,9,0,4,5350,0
1,0,10,2,0,2,1636,0
1,0,75,3,0,2,665,0
1,0,45,5,0,3,665,0
1,0,109,2,0,2,1636,0
1,0,19,3,0,2,67,0
1,0,19,3,0,2,67,0
18,0,220,3,0,2,67,0
11,0,107,3,0,2,67,0
1,0,9,3,0,2,67,0
5,0,70,3,0,2,67,0
3,0,27,3,0,2,67,0
23,0,331,5,0,3,1296,0
1,0,4,3,0,2,67,0
4,0,53,7,0,4,1296,0
12,0,126,5,0,3,1296,0
5,0,47,3,0,2,310,0
1,0,5,3,0,2,815,0
1,0,31,11,0,5,1636,0
1,0,33,1,0,1,310,0
1,0,22,1,0,1,310,0
1,0,26,1,0,1,310,0
8,0,68,1,0,1,310,0
3,0,75,8,0,4,1636,0
1,0,125,25,0,9,2319,0
2,0,56,3,0,3,67,0
1,0,5,1,0,1,310,0
1,0,20,10,0,5,1636,0
6,0,247,22,0,6,665,0
1,0,58,10,0,5,1296,0
1,0,97,5,0,2,815,0
4,0,146,8,0,4,505,0
11,0,146,4,0,1,665,0
1,0,39,6,0,3,505,0
50,0,437,11,0,5,1404,0
1,0,20,9,0,4,815,0
5,0,126,7,0,2,815,0
1,0,1,2,0,1,665,0
1,0,8,14,0,4,1296,0
1,0,11,26,0,6,665,0
1,0,38,27,0,7,67,0
1,0,17,37,0,8,1296,0
1,0,5,8,0,3,1296,0
1,0,13,14,0,5,1296,0
1,0,10,8,0,4,5350,0
21,0,197,28,0,9,1296,0
1,0,23,9,0,3,5350,0
1,0,14,4,0,3,1636,0
1,0,6,2,0,2,1636,0
4,0,294,7,0,4,1404,0
1,0,39,2,0,2,1636,0
1,0,17,2,0,2,1636,0
1,0,23,2,0,2,1636,0
1,0,14,2,0,2,1636,0
1,0,17,2,0,2,1636,0
1,0,99,5,0,3,67,0
1,0,32,4,0,3,1404,0
1,0,23,2,0,2,1636,0
1,0,28,3,0,2,665,0
1,0,29,3,0,2,665,0
3,0,52,3,0,2,665,0
1,0,13,3,0,2,665,0
1,0,19,5,0,2,815,0
1,0,13,6,0,3,5350,0
2,0,16,2,0,2,1296,0
5,0,56,10,0,4,1404,0
2,0,28,9,0,4,5350,0
37,0,396,61,0,10,1296,0
95,0,739,78,0,9,1296,0
14,0,309,42,0,8,67,0
13,0,231,55,0,8,1296,0
1,0,19,13,0,3,665,0
8,0,103,34,0,5,665,0
4,0,66,36,0,6,665,0
10,0,105,3,0,2,67,0
5,0,132,3,0,2,5350,0
1,0,14,1,0,1,5350,0
1,0,6,1,0,1,5350,0
1,0,5,1,0,1,5350,0
2,0,30,1,0,1,5350,0
13,0,117,1,0,1,5350,0
2,0,34,1,0,1,5350,0
2,0,42,1,0,1,5350,0
1,0,6,1,0,1,5350,0
14,0,271,12,0,5,412,0
3,0,76,4,0,3,815,0
4,0,71,2,0,2,665,0
13,0,450,8,0,4,412,0
3,0,40,2,0,1,5350,0
13,0,450,7,0,4,412,0
3,0,36,4,1,1,101,0
74,0,740,3,0,2,67,0
23,0,688,3,0,2,67,0
1,0,226,6,0,3,665,0
1,0,49,3,0,1,665,0
19,0,80,2,0,1,5350,0
5,0,88,2,0,1,5350,0
4,0,45,4,0,3,1296,0
5,0,223,2,0,1,5350,0
8,0,544,2,0,1,665,0
22,0,281,9,0,2,5350,0
2,0,1110,8,0,2,665,0
25,0,300,8,0,1,5350,0
21,0,242,9,0,2,5350,0
2,0,381,12,0,2,5350,0
1,0,8,2,0,2,665,0
14,0,110,4,0,2,67,0
1,0,6,6,0,4,2319,0
12,0,114,3,0,2,5350,0
1,0,8,4,0,3,815,0
1,0,5,5,0,4,412,0
1,0,5,6,0,5,412,0
1,0,4,6,0,5,412,0
1,0,5,3,0,3,505,0
3,0,166,9,0,7,412,0
1,0,5,5,0,3,505,0
1,0,5,6,0,6,2319,0
1,0,64,15,0,6,505,0
2,0,137,16,0,6,505,0
6,0,160,4,0,3,815,0
10,0,113,5,0,4,505,0
1,0,6,2,0,2,665,0
1,0,118,15,0,4,5350,0
1,0,9,1,0,1,5350,0
4,0,28,4,0,3,1296,0
1,0,5,3,0,2,665,0
64,0,614,23,0,4,5350,0
1,0,5,1,0,1,5350,0
1,0,6,1,0,1,5350,0
1,0,9,8,0,2,665,0
1,0,5,7,0,2,665,0
1,0,9,3,0,2,665,0
1,0,5,4,0,2,665,0
1,0,9,7,0,2,5350,0
3,0,56,5,0,3,2319,0
1,0,5,4,0,2,665,0
1,0,5,4,0,2,665,0
63,0,606,18,0,5,5350,0
1,0,9,3,0,2,665,0
1,0,5,4,0,2,665,0
1,0,5,1,0,1,5350,0
1,0,6,1,0,1,5350,0
1,0,9,5,0,3,665,0
1,0,5,5,0,3,665,0
1,0,9,3,0,2,665,0
1,0,5,4,0,2,665,0
4,0,32,4,1,1,101,0
1,0,9,8,0,2,5350,0
1,0,13,6,0,2,5350,0
293,0,773,3,0,2,67,0
1,0,5,2,0,2,412,0
1,0,5,2,0,2,412,0
1,0,5,3,0,2,412,0
1,0,5,3,0,2,412,0
1,0,5,2,0,2,412,0
1,0,5,3,0,3,412,0
1,0,5,2,0,2,412,0
1,0,5,2,0,2,412,0
1,0,160,8,0,3,5350,0
3,0,57,5,0,2,665,0
5,0,40,6,0,2,665,0
4,0,31,6,0,2,665,0
28,0,279,12,0,6,1296,0
2,0,121,11,0,1,5350,0
1,0,37,6,0,1,5350,0
1,0,61,1,0,1,5350,0
1,0,23,8,0,1,5350,0
1,0,25,4,0,2,5350,0
1,0,43,10,0,1,5350,0
1,0,55,8,0,3,5350,0
1,0,61,3,0,1,5350,0
1,0,24,8,0,1,5350,0
1,0,24,4,0,2,5350,0
4,0,91,12,0,1,5350,0
3,0,102,9,0,3,5350,0
7,0,127,8,0,2,665,0
7,0,114,5,0,2,665,0
3,0,102,8,0,3,5350,0
7,0,126,9,0,3,665,0
7,0,126,7,0,3,665,0
7,0,114,6,0,2,665,0
1,0,26,2,0,1,5350,0
3,0,37,1,0,1,5350,0
1,0,113,10,0,3,5350,0
1,0,48,1,0,1,5350,0
1,0,15,2,0,1,5350,0
3,0,15,2,0,1,5350,0
1,0,29,2,0,2,2472,0
4,0,75,5,0,5,143,0
5,0,89,10,1,7,5350,0
1,0,320,17,2,7,2472,0
1,0,45,8,0,7,665,0
1,0,69,10,0,6,62,0
1,0,30,4,0,3,2472,0
1,0,36,14,0,6,2472,0
20,0,162,6,0,5,2472,0
1,0,46,4,0,2,665,0
1,0,13,2,0,2,665,0
31,0,249,12,2,4,1296,0
4,0,90,6,0,3,815,0
1,0,44,11,0,7,665,0
15,0,230,18,0,7,292,0
1,0,13,5,0,3,3997,0
1,0,8,3,0,2,3997,0
1,0,84,6,0,4,3997,0
1,0,20,8,0,6,665,0
3,0,54,16,0,8,665,0
3,0,34,3,0,2,1296,0
65,0,590,21,0,9,3997,0
18,0,139,13,0,9,62,0
14,0,98,10,0,3,3997,0
1,0,47,3,0,2,1296,0
10,0,83,12,0,6,3997,0
6,0,43,2,0,1,3997,0
2,0,33,7,0,4,3997,0
6,0,111,3,0,2,1296,0
1,0,45,9,0,6,665,0
1,0,262,1,0,1,3997,0
4,0,108,6,0,3,3997,0
1,0,44,1,0,1,3997,0
2,0,94,7,0,6,5350,0
5,0,374,20,1,13,62,0
5,0,75,16,0,9,3997,0
1,0,29,2,0,2,1296,0
6,0,95,17,0,8,1296,0
1,0,80,32,0,9,505,0
3,0,69,33,0,13,505,0
8,0,131,33,0,13,2319,0
9,0,171,40,0,10,1296,0
3,0,161,24,0,12,505,0
6,0,87,7,0,5,2319,0
8,0,144,15,0,7,2472,0
7,0,136,22,0,11,5350,0
5,0,58,5,0,4,1634,0
14,0,267,11,0,7,1126,0
7,0,89,8,0,6,5350,0
1,0,10,1,0,1,3997,0
1,0,48,9,0,6,1126,0
2,0,56,8,0,5,815,0
1,0,68,36,0,9,2472,0
1,0,10,5,0,2,1296,0
1,0,30,14,0,7,5350,0
1,0,32,8,0,6,505,0
1,0,11,6,0,2,1296,0
1,0,11,6,0,2,1296,0
16,0,324,36,0,14,199,0
1,0,11,2,0,2,2319,0
3,0,50,7,0,5,2319,0
1,0,37,6,0,4,3997,0
1,0,55,22,0,9,665,0
6,0,160,15,0,9,199,0
3,0,57,18,0,10,5350,0
2,0,133,19,0,8,2472,0
2,0,124,20,0,9,2472,0
1,0,34,18,0,10,665,0
1,0,22,4,0,3,505,0
1,0,50,29,0,11,505,0
3,0,72,11,0,6,3997,0
2,0,59,13,0,8,5350,0
14,0,321,17,0,8,2472,0
5,0,172,14,0,8,1296,0
2,0,38,2,0,2,2472,0
4,0,67,2,0,2,2472,0
4,0,70,5,0,3,3997,0
3,0,48,9,0,3,3997,0
5,0,59,9,0,3,3997,0
2,0,67,4,0,1,3997,0
5,0,79,5,0,2,3997,0
1,0,28,15,0,6,2472,0
2,0,71,5,0,3,815,0
1,0,76,2,0,1,3997,0
1,0,70,7,0,4,2319,0
1,0,71,2,0,1,3997,0
1,0,49,3,0,1,3997,0
3,0,86,9,0,6,533,0
6,0,59,4,0,2,54,0
1,0,7,4,0,2,54,0
7,0,90,6,0,4,310,0
13,0,141,20,0,9,533,0
19,0,197,7,0,5,2319,0
1,0,86,6,0,4,310,0
1,0,25,7,0,4,54,0
1,0,5,4,0,2,54,0
1,0,7,4,0,2,54,0
1,0,6,4,0,2,54,0
1,0,110,20,0,8,5350,0
1,0,5,4,0,2,54,0
1,0,1,4,0,2,54,0
1,0,10,7,0,5,2319,0
1,0,6,4,0,2,54,0
11,0,60,10,0,4,5350,0
7,0,76,4,0,2,54,0
6,0,60,4,0,2,54,0
1,0,7,4,0,2,54,0
7,0,54,4,0,2,54,0
1,0,8,4,0,2,54,0
52,0,303,4,0,2,54,0
27,0,182,4,0,2,54,0
4,0,45,4,0,2,54,0
4,0,45,4,0,2,54,0
1,0,1,4,0,2,54,0
5,0,50,9,0,7,505,0
5,0,78,9,0,7,505,0
7,0,74,4,0,2,54,0
1,0,39,7,0,5,2319,0
1,0,20,7,0,5,2319,0
15,0,250,19,2,8,1296,0
3,0,120,20,0,7,665,0
2,0,51,10,0,6,5350,0
51,0,512,33,0,9,5350,0
2,0,152,16,0,6,665,0
3,0,38,3,0,3,2319,0
1,0,53,3,0,3,2319,0
91,0,552,4,0,2,54,0
1,0,10,4,0,2,54,0
10,0,97,6,0,4,2472,0
11,0,92,5,0,3,236,0
17,0,138,4,0,2,54,0
1,0,1,4,0,2,54,0
1,0,24,4,0,2,54,0
27,0,223,5,0,3,5350,0
22,0,225,4,0,2,54,0
1,0,22,4,0,2,54,0
40,0,282,4,0,2,54,0
11,0,172,25,0,8,5350,0
1,0,8,4,0,2,54,0
3,0,9,4,0,2,54,0
2,0,25,9,0,6,1636,0
1,0,19,9,0,6,1636,0
26,0,245,8,0,5,54,0
3,0,52,4,0,2,54,0
1,0,8,4,0,2,54,0
1,0,8,4,0,2,54,0
1,0,17,7,0,4,1636,0
8,0,62,9,0,6,2319,0
26,0,199,4,0,2,54,0
18,0,274,15,0,6,5350,0
14,0,233,15,2,7,665,0
2,0,76,7,0,5,2319,0
5,0,35,7,0,3,665,0
1,0,59,4,0,2,54,0
1,0,141,4,0,2,54,0
1,0,85,4,0,2,54,0
1,0,73,7,0,5,505,0
1,0,30,9,0,5,54,0
1,0,19,4,0,2,54,0
3,0,130,6,0,4,1296,0
1,0,56,4,0,2,54,0
1,0,56,4,0,2,54,0
1,0,85,8,0,5,54,0
1,0,105,4,0,2,54,0
5,0,80,12,2,8,199,0
8,0,135,16,0,7,1636,0
12,0,187,10,2,5,5350,0
8,0,165,8,0,3,665,0
1,0,42,10,0,5,5350,0
1,0,39,5,0,3,5350,0
10,0,252,15,2,6,1636,0
11,0,174,18,0,6,1636,0
1,0,206,14,0,5,5350,0
2,0,131,3,0,1,3997,0
2,0,94,6,0,3,1636,0
20,0,329,6,0,3,1636,0
1,0,48,3,0,1,3997,0
1,0,88,6,0,3,1636,0
1,0,99,6,0,3,1636,0
1,0,22,3,0,1,3997,0
1,0,42,3,0,1,3997,0
1,0,96,3,0,1,3997,0
1,0,119,8,0,7,310,0
14,0,462,6,0,2,5350,0
4,0,278,9,0,7,5350,0
1,0,70,18,2,8,665,0
11,0,212,17,0,9,2472,0
15,0,248,20,0,12,199,0
58,0,707,30,0,13,199,0
3,0,50,9,0,5,1634,0
3,0,27,5,0,4,3997,0
11,0,100,5,0,4,3997,0
13,0,101,5,0,4,3997,0
1,0,2,6,0,4,3997,0
2,0,52,11,0,7,7,0
