McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
23,0,223,1,185,4,10,0
1,0,13,0,89,2,3,0
29,0,239,0,511,3,11,0
2,0,42,0,89,2,4,0
19,0,81,1,89,3,7,0
1,0,11,0,89,2,2,0
14,0,121,0,185,5,13,0
12,0,142,0,246,4,6,0
6,0,136,3,185,6,10,0
5,0,71,0,185,7,13,0
6,0,130,3,185,6,8,0
5,0,73,0,185,7,14,0
1,0,37,0,89,2,2,0
18,0,204,0,246,6,17,0
9,0,109,0,246,4,9,0
4,0,46,0,246,1,3,0
3,0,47,0,246,4,10,0
3,0,68,2,185,5,6,0
1,0,23,0,185,4,4,0
13,0,70,0,185,3,4,1
15,0,152,5,185,4,19,0
16,0,112,1,185,8,21,0
37,0,348,0,185,6,18,0
19,0,169,3,762,6,13,0
22,0,157,2,185,4,14,0
15,0,152,5,185,4,21,0
17,0,112,1,185,8,22,0
13,0,145,3,185,5,13,0
19,0,121,3,185,7,28,0
10,0,52,1,185,4,9,0
13,0,104,0,34,2,2,0
20,0,176,0,185,7,23,0
10,0,115,0,185,6,10,0
10,0,55,0,185,2,3,0
8,0,41,2,185,6,19,0
3,0,70,2,185,4,8,0
1,0,5,0,1466,2,2,0
7,0,82,1,511,4,11,0
1,0,7,0,1466,2,2,0
1,0,14,1,89,2,5,0
5,0,74,1,185,4,6,0
1,0,5,0,511,1,1,0
24,0,300,2,511,4,8,0
8,0,41,1,89,2,3,0
3,0,29,0,511,1,1,0
11,0,50,1,4735,3,4,0
38,0,410,2,511,1,5,0
10,0,97,1,185,3,5,0
1,0,7,0,185,1,1,0
16,0,145,0,511,2,2,1
2,0,21,0,185,1,1,0
7,0,42,0,185,1,1,0
16,0,169,1,185,2,4,0
5,0,69,1,185,4,6,0
1,0,5,0,1466,2,2,0
6,0,83,1,511,4,11,0
1,0,7,0,1466,2,2,0
1,0,14,1,89,2,5,0
5,0,69,1,185,4,6,0
1,0,5,0,1466,2,2,0
6,0,83,1,511,5,12,0
1,0,7,0,1466,2,2,0
1,0,18,1,89,2,5,0
13,0,103,1,185,1,2,0
4,0,69,0,511,2,2,0
11,0,66,0,185,1,1,0
1,0,17,0,185,1,1,0
3,0,74,0,185,1,1,0
1,0,64,0,185,4,7,0
1,0,5,0,185,1,1,0
1,0,5,0,185,1,1,0
3,0,54,0,185,1,1,0
3,0,29,0,185,1,1,0
2,0,21,0,185,1,1,0
1,0,5,0,185,3,3,0
3,0,54,0,185,4,6,0
6,0,35,0,511,2,2,0
2,0,21,0,185,4,5,0
13,0,148,2,185,4,7,0
1,0,9,0,1466,2,2,0
17,0,123,1,511,4,10,0
1,0,7,0,1466,2,2,0
1,0,14,1,89,2,5,0
3,0,68,1,185,4,6,0
1,0,5,0,1466,2,2,0
6,0,77,1,511,4,11,0
1,0,7,0,1466,2,2,0
1,0,14,1,89,2,5,0
6,0,111,1,185,3,3,1
1,0,6,0,762,1,1,0
12,0,128,1,762,1,2,0
2,0,181,0,762,1,1,0
6,0,494,0,4735,3,3,0
20,0,100,1,762,1,2,0
2,0,66,2,185,4,6,0
1,0,5,0,1466,2,2,0
5,0,73,1,511,4,12,0
1,0,7,0,511,3,3,0
4,0,30,1,89,3,7,0
2,0,58,0,89,1,1,1
1,0,159,0,89,1,2,0
8,0,37,0,89,1,1,0
3,0,111,0,89,1,2,1
7,0,51,0,511,2,3,0
7,0,51,0,511,2,2,0
7,0,52,0,511,2,2,1
21,0,229,0,511,5,12,0
25,0,180,1,511,5,13,0
21,0,231,0,511,5,12,0
25,0,181,1,511,5,13,0
11,0,92,1,511,5,10,0
14,0,208,1,511,6,10,0
15,0,69,0,511,3,6,0
19,0,240,0,511,5,12,0
23,0,165,1,38,6,9,0
12,0,109,1,511,5,11,0
33,0,233,1,511,4,21,0
1,0,16,0,762,1,1,0
1,0,41,0,89,1,1,0
25,0,264,0,511,5,13,0
16,0,171,0,511,5,9,0
25,0,264,0,511,5,14,0
16,0,172,0,511,5,11,0
23,0,268,0,511,5,16,0
16,0,181,0,511,5,16,0
1,0,14,0,89,2,3,0
2,0,43,0,1466,3,4,0
19,0,86,1,89,3,7,0
3,0,73,0,511,3,6,0
1,0,11,0,89,2,3,0
13,0,136,0,1466,2,2,0
28,0,191,0,12,6,12,0
1,0,63,0,511,3,6,0
5,0,74,0,511,3,6,0
25,0,102,1,89,3,7,0
1,0,13,0,89,2,3,0
7,0,71,0,89,2,4,0
4,0,70,0,12,2,2,0
7,0,97,0,12,2,2,0
6,0,68,0,12,2,3,0
7,0,88,0,12,2,3,0
12,0,113,0,12,2,2,0
7,0,19,0,12,2,3,0
1,0,6,0,246,1,1,0
1,0,11,0,246,1,1,0
3,0,21,0,246,1,1,0
3,0,30,0,246,1,1,0
3,0,30,0,12,2,3,1
1,0,15,0,1466,2,2,0
34,0,126,0,511,4,7,0
3,0,33,0,511,3,4,0
1,0,7,0,1466,2,2,0
23,0,138,1,511,4,10,0
1,0,7,0,1466,2,2,0
1,0,14,1,89,2,5,0
10,0,102,1,511,3,4,0
8,0,101,3,1466,4,11,0
8,0,78,1,4735,1,1,0
6,0,136,0,89,1,2,0
9,0,89,1,474,5,5,0
20,0,170,1,474,4,7,0
1,0,34,0,474,3,4,0
15,0,616,0,479,8,22,0
5,0,35,0,474,4,7,0
11,0,230,2,4735,6,16,0
19,0,182,1,4735,9,18,0
4,0,111,0,4735,4,7,0
3,0,41,0,1466,4,7,0
4,0,90,2,1466,5,12,0
2,0,40,0,1466,5,9,0
3,0,29,0,244,1,1,0
3,0,19,0,319,2,2,0
5,0,225,1,479,1,1,0
3,0,39,0,1466,1,1,0
1,0,14,0,42,1,1,0
1,0,111,0,42,1,1,0
6,0,95,0,1466,3,3,0
7,0,73,0,479,4,4,0
1,0,30,0,479,1,1,0
1,0,35,0,1466,1,3,0
2,0,116,0,12,3,3,0
1,0,126,0,479,4,7,0
5,0,47,0,1466,1,1,0
10,0,100,0,1466,3,4,0
12,0,712,2,12,5,8,0
36,0,336,0,12,6,12,0
14,0,243,0,474,5,7,0
10,0,103,1,34,4,6,0
44,0,1701,11,762,8,58,0
20,0,361,1,762,4,24,0
5,0,161,2,1466,6,16,0
1,0,42,0,811,1,1,0
18,0,313,0,811,1,1,0
1,0,38,0,811,1,1,0
2,0,65,0,811,1,1,0
1,0,24,0,244,1,2,0
1,0,80,0,244,1,2,0
1,0,61,0,474,1,1,0
16,0,324,0,89,2,3,0
11,0,205,1,474,1,2,0
6,0,112,0,474,3,5,0
2,0,67,0,230,1,3,0
5,0,92,1,230,1,3,0
1,0,39,0,38,2,4,0
12,0,494,0,511,6,7,0
1,0,38,0,38,3,4,0
1,0,54,0,1466,2,2,0
2,0,29,0,230,1,1,0
2,0,111,0,474,3,3,0
88,0,474,0,511,1,1,0
3,0,41,1,474,2,4,0
12,0,89,1,1466,4,11,0
25,0,367,3,319,6,24,0
4,0,112,1,31,4,6,0
43,0,982,7,319,5,33,0
1,0,32,0,1466,4,4,0
17,0,154,0,1466,5,11,0
1,0,65,0,244,1,1,0
4,0,159,0,479,2,3,0
27,0,899,0,479,4,11,0
8,0,97,0,12,2,3,0
14,0,101,0,12,2,2,0
1,0,47,0,89,1,1,0
16,0,281,1,1466,4,18,0
2,0,293,0,319,1,1,0
1,0,70,0,89,1,1,0
14,0,732,1,1466,8,18,0
7,0,121,0,1466,4,8,0
4,0,55,0,4735,5,8,0
9,0,80,0,1466,1,2,0
50,0,602,1,474,2,14,0
2,0,50,0,12,2,2,0
1,0,32,0,474,2,5,0
8,0,86,0,474,4,5,0
3,0,56,0,1466,2,4,0
6,0,120,1,474,6,22,0
2,0,18,0,12,3,3,0
33,0,537,6,474,7,27,0
10,0,207,0,1466,6,13,0
3,0,84,0,12,2,2,0
2,0,209,1,474,4,10,0
1,0,42,0,474,3,7,0
27,0,1117,1,474,8,23,0
15,0,162,1,230,5,9,0
2,0,283,0,1466,4,11,0
7,0,130,1,474,4,9,0
11,0,411,2,1466,6,19,0
7,0,72,0,46,1,1,0
10,0,1096,1,511,9,22,0
3,0,111,0,1466,8,14,0
11,0,117,0,31,4,4,0
7,0,70,0,1466,6,15,0
12,0,261,0,1466,4,25,0
32,0,329,1,762,5,15,0
3,0,77,0,479,3,8,0
3,0,100,0,1466,1,4,0
40,0,338,0,38,4,8,0
42,0,372,3,12,7,14,0
2,0,49,0,1466,1,2,0
15,0,149,1,1,3,5,1
13,0,212,1,474,4,12,0
6,0,81,0,4735,2,4,0
12,0,97,1,89,5,10,0
134,0,1078,3,4735,15,88,0
1,0,29,1,1466,2,6,0
1,0,22,0,511,1,1,0
3,0,99,0,12,5,8,0
29,0,339,1,89,6,29,0
1,0,8,0,1466,1,2,0
1,0,23,0,1466,1,5,0
27,0,178,1,89,4,7,0
6,0,103,0,12,6,12,0
128,0,1155,1,89,8,16,0
1,0,16,0,89,1,1,1
17,0,93,4,12,15,69,0
3,0,486,0,4735,6,6,0
1,0,71,1,244,3,5,0
8,0,169,1,244,6,12,0
5,0,68,0,38,4,6,0
2,0,191,0,36,1,1,0
41,0,615,0,474,6,19,0
4,0,287,3,515,9,21,0
3,0,46,0,1466,2,8,0
66,0,662,1,231,5,13,0
16,0,190,1,1466,3,7,0
4,0,183,2,1466,4,16,0
5,0,54,0,511,2,4,0
12,0,103,2,1466,2,6,0
34,0,354,1,230,5,16,0
1,0,28,1,1466,3,4,0
10,0,161,1,1466,2,5,0
1,0,23,1,4735,3,3,0
16,0,266,2,1466,2,4,0
3,0,88,3,474,5,7,0
1,0,23,0,38,1,1,0
1,0,128,1,762,4,7,0
1,0,63,1,762,3,5,0
5,0,60,1,762,2,2,0
14,0,194,0,474,1,2,0
48,0,329,0,474,4,5,0
11,0,231,0,4735,4,4,0
79,0,676,0,474,5,8,0
6,0,45,1,474,3,5,0
7,0,259,0,246,1,1,0
1,0,71,0,474,1,1,0
2,0,53,0,89,1,2,0
5,0,133,1,474,1,1,0
11,0,266,1,89,2,2,0
2,0,52,0,89,1,2,0
9,0,128,1,474,1,1,0
4,0,65,1,474,1,1,0
4,0,56,1,1466,4,5,0
10,0,93,0,1466,3,11,0
26,0,313,0,1466,6,29,0
3,0,311,3,12,7,9,0
25,0,550,3,474,7,12,0
1,0,259,1,185,8,10,0
1,0,78,0,1466,2,3,0
4,0,40,0,511,1,1,0
1,0,99,0,1466,5,8,0
1,0,50,0,1466,2,3,0
20,0,190,1,1466,6,13,0
1,0,202,0,1466,7,14,0
12,0,111,0,1466,5,10,0
2,0,41,0,1466,5,11,0
7,0,51,0,474,3,6,0
1,0,47,0,1466,3,11,0
1,0,35,0,1466,2,4,0
6,0,93,0,474,4,6,0
1,0,258,1,230,5,14,0
22,0,177,0,12,4,9,0
10,0,136,0,374,1,1,0
3,0,29,1,511,1,2,0
27,0,444,4,230,6,11,0
2,0,84,0,244,3,4,0
9,0,266,0,244,3,5,0
1,0,30,0,244,3,3,0
4,0,26,0,511,1,1,0
9,0,96,0,4735,1,2,0
52,0,384,0,374,2,7,0
2,0,37,0,374,3,4,0
4,0,24,0,34,1,1,0
2,0,215,0,1,3,5,0
2,0,298,3,185,3,8,0
1,0,70,0,374,3,4,0
1,0,32,0,1466,4,6,0
1,0,39,0,1466,2,2,0
2,0,21,0,1466,4,4,0
5,0,16,0,511,1,1,0
1,0,113,1,4735,4,6,0
1,0,129,1,42,1,1,0
8,0,120,0,511,1,4,0
1,0,7,0,511,1,2,0
1,0,7,0,511,1,2,0
1,0,11,0,511,1,3,0
1,0,7,0,511,1,4,0
1,0,7,0,511,1,2,0
4,0,46,1,319,3,4,0
2,0,18,0,89,1,1,0
1,0,57,0,185,2,2,0
2,0,165,0,89,5,6,0
1,0,52,0,26,3,4,0
1,0,65,0,26,4,5,0
2,0,36,0,22,3,5,0
19,0,167,0,1466,2,3,0
2,0,40,0,230,1,1,0
1,0,38,0,244,1,1,0
1,0,39,0,1466,2,3,0
14,0,53,0,1466,2,2,0
45,0,321,0,511,7,13,0
27,0,198,0,511,4,6,0
15,0,81,0,474,2,2,0
14,0,96,1,374,2,2,0
6,0,36,0,511,2,4,0
5,0,54,1,36,1,1,0
24,0,168,0,511,3,5,0
6,0,36,0,511,2,4,0
9,0,83,0,1466,2,4,0
9,0,83,0,1466,2,4,0
10,0,105,0,1466,2,4,0
2,0,37,0,22,1,1,0
3,0,30,0,474,2,2,0
5,0,67,0,1466,2,2,0
17,0,373,2,474,7,16,0
10,0,134,0,1466,6,17,0
5,0,93,1,1466,1,1,0
22,0,310,1,479,7,19,0
3,0,121,0,1466,5,8,0
2,0,77,0,1466,5,8,0
1,0,140,0,374,2,3,0
3,0,153,0,244,3,5,0
1,0,23,1,515,1,1,0
1,0,31,0,91,1,1,0
5,0,42,0,474,2,2,0
1,0,33,0,36,1,1,0
1,0,55,0,1466,2,3,0
1,0,46,0,1466,2,3,0
3,0,80,0,1466,2,3,0
1,0,34,0,374,3,4,0
4,0,78,1,1,3,4,0
1,0,66,0,1466,2,3,0
25,0,200,0,474,3,5,0
2,0,36,0,1466,2,3,0
1,0,40,1,1466,2,4,0
1,0,20,0,244,1,1,0
10,0,127,0,511,4,6,0
1,0,22,0,1466,2,2,0
1,0,32,0,244,1,1,0
1,0,22,0,244,1,1,0
1,0,54,1,1466,2,5,0
5,0,69,1,515,1,1,0
1,0,33,0,1466,2,3,0
4,0,69,0,244,2,4,0
1,0,124,0,374,3,4,0
6,0,332,0,511,7,11,0
1,0,111,0,511,3,4,0
4,0,27,0,91,1,1,0
2,0,40,1,1466,2,2,0
5,0,208,0,511,5,10,0
13,0,85,1,511,7,15,0
3,0,385,0,511,5,8,0
55,0,493,0,511,7,17,0
1,0,74,0,511,2,5,0
9,0,102,0,511,3,9,0
1,0,139,0,479,2,2,0
80,0,545,1,374,6,19,0
2,0,62,0,474,2,6,0
1,0,39,1,762,1,3,0
17,0,148,1,511,5,11,0
1,0,139,0,479,2,2,0
1,0,9,0,511,2,2,0
18,0,136,0,511,5,10,0
14,0,337,0,511,7,11,0
1,0,56,2,511,4,7,0
1,0,9,0,511,2,2,0
1,0,144,0,511,4,9,0
3,0,43,0,1466,2,3,0
5,0,79,0,36,1,1,0
1,0,21,0,762,3,4,0
1,0,14,1,1466,2,3,0
6,0,205,2,811,5,9,0
3,0,65,0,12,2,2,0
11,0,120,0,46,1,2,0
11,0,1988,2,811,17,35,0
1,0,22,0,13,1,2,0
1,0,92,0,230,8,9,0
5,0,298,2,38,7,8,0
11,0,192,0,511,4,7,0
1,0,139,0,1466,4,6,0
50,0,490,3,1466,3,10,0
2,0,59,0,1466,1,1,0
2,0,28,1,1466,1,2,0
55,0,367,1,1466,1,2,0
15,0,316,1,479,2,2,0
1,0,20,1,811,1,1,0
1,0,23,1,811,1,1,0
1,0,13,1,811,1,1,0
1,0,18,1,811,1,1,0
1,0,13,1,811,1,1,0
1,0,21,1,811,1,1,0
1,0,8,1,811,1,1,0
1,0,11,1,811,1,1,0
1,0,14,1,811,1,1,0
12,0,141,1,1466,3,4,0
7,0,110,1,479,1,1,0
9,0,300,2,479,5,9,0
1,0,33,1,1466,1,1,0
2,0,50,1,762,1,1,0
4,0,138,0,12,2,4,0
21,0,152,0,762,5,9,0
9,0,126,1,1466,4,14,0
4,0,104,0,1466,5,11,0
7,0,272,1,374,9,17,0
7,0,145,1,474,5,10,0
3,0,94,0,515,5,7,0
11,0,85,0,479,5,8,0
5,0,81,0,4735,4,15,0
1,0,19,0,1466,5,5,0
8,0,69,0,4735,7,11,0
1,0,100,1,4735,5,7,0
1,0,99,0,511,4,6,0
11,0,333,1,4735,7,19,0
5,0,202,0,1466,2,9,0
27,0,285,0,231,4,13,0
7,0,68,0,474,4,6,0
2,0,225,0,474,3,8,0
1,0,51,0,762,1,1,0
5,0,104,1,474,3,7,0
67,0,688,0,4735,1,3,0
4,0,67,4,474,5,12,0
13,0,457,0,511,7,10,0
1,0,28,0,7,1,1,0
1,0,16,0,811,1,1,0
2,0,24,0,811,1,1,0
2,0,113,0,244,2,3,0
10,0,221,0,234,1,2,0
5,0,84,1,1466,2,3,0
1,0,30,0,13,1,2,0
4,0,88,2,34,3,5,0
1,0,1,0,1466,1,2,0
4,0,143,1,185,3,6,0
35,0,292,2,511,7,24,0
1,0,51,1,244,1,1,0
6,0,60,0,1466,1,1,0
43,0,288,0,474,3,8,0
1,0,11,0,1466,1,2,0
84,0,2010,1,511,6,25,0
5,0,45,1,511,3,4,0
1,0,87,0,36,4,6,0
45,0,2094,9,474,8,37,0
3,0,85,0,1466,3,4,0
52,0,530,1,1466,3,11,0
57,0,2200,14,811,17,71,0
32,0,485,0,762,5,15,0
10,0,73,1,474,3,7,0
6,0,55,0,474,2,5,0
104,0,1537,2,12,11,29,0
1,0,114,0,12,2,2,0
24,0,904,5,12,13,37,0
8,0,149,1,1466,1,3,0
33,0,789,1,244,5,6,0
1,0,54,0,474,3,5,0
31,0,1063,2,21,6,26,0
6,0,68,0,1466,3,15,0
17,0,115,1,1466,4,17,0
50,0,302,0,1466,4,23,0
7,0,93,0,474,2,5,0
21,0,340,0,474,2,7,0
47,0,2038,12,762,9,46,0
6,0,59,0,1466,2,3,0
6,0,448,1,511,8,12,0
19,0,796,2,246,3,17,0
3,0,64,0,511,2,2,0
1,0,117,0,474,3,5,0
17,0,169,0,21,5,9,0
3,0,201,0,474,2,3,0
3,0,185,0,1466,1,3,0
15,0,541,2,511,7,15,0
24,0,460,0,479,7,12,0
1,0,311,1,511,4,8,0
2,0,73,0,511,4,7,0
33,0,196,4,474,4,11,0
2,0,31,0,1466,1,4,0
3,0,83,0,1466,4,14,0
5,0,117,0,230,4,6,0
19,0,174,0,762,1,1,0
34,0,349,4,1466,4,11,0
4,0,80,1,1466,2,5,0
1,0,21,0,1466,3,3,0
1,0,20,1,1466,3,4,0
9,0,183,0,21,4,13,0
1,0,61,1,811,3,4,0
12,0,141,0,1466,4,13,0
1,0,27,0,230,3,5,0
1,0,25,0,319,1,1,0
1,0,57,0,319,1,1,0
25,0,247,1,319,2,4,1
1,0,15,0,319,1,1,0
1,0,14,0,89,2,2,0
19,0,147,0,1466,2,4,0
2,0,31,0,4735,2,3,0
16,0,101,0,762,1,3,0
5,0,35,0,1466,2,4,0
4,0,54,0,1466,1,1,0
7,0,62,0,1466,2,6,0
6,0,121,1,230,5,10,0
31,0,202,0,4735,2,2,0
7,0,116,0,4735,2,4,0
11,0,120,0,4735,2,4,0
15,0,127,0,1466,3,4,0
12,0,211,0,1466,2,2,0
8,0,84,0,4735,4,8,0
5,0,62,0,4735,1,2,0
1,0,29,0,4735,1,1,0
1,0,39,0,4735,1,1,0
4,0,106,0,479,3,9,0
8,0,140,0,479,2,7,0
3,0,633,2,474,4,18,0
7,0,138,0,21,4,10,0
1,0,32,0,1466,2,3,0
4,0,188,0,1466,2,4,0
8,0,190,0,511,3,4,0
1,0,98,0,1466,2,3,0
2,0,37,0,244,3,3,0
1,0,31,0,244,3,3,0
7,0,53,0,1466,1,1,0
19,0,176,0,4735,4,4,0
3,0,42,0,1466,1,1,0
7,0,63,0,4735,2,2,0
10,0,72,0,4735,2,2,0
8,0,40,0,4735,2,2,0
14,0,87,0,4735,2,2,0
2,0,27,0,1466,1,1,0
2,0,9,0,1466,1,1,0
5,0,43,0,319,2,2,0
8,0,62,0,319,2,2,0
16,0,91,0,1466,1,1,0
7,0,61,0,1466,2,3,0
14,0,91,0,4735,2,2,0
32,0,268,0,244,3,3,0
8,0,79,0,4735,2,3,0
12,0,132,0,1466,1,2,0
46,0,330,0,4735,2,2,0
4,0,37,1,1466,3,8,0
1,0,85,0,479,1,1,0
1,0,9,0,1466,1,2,0
16,0,174,1,474,3,8,0
5,0,116,0,1466,1,2,0
1,0,8,0,244,1,1,0
2,0,28,0,244,1,1,0
48,0,567,10,12,14,56,1
35,0,172,0,1,3,5,1
1,0,78,0,474,3,3,0
1,0,30,0,474,1,1,0
15,0,143,0,1466,3,13,0
1,0,34,0,474,1,2,0
8,0,85,0,474,1,5,0
12,0,64,0,474,1,1,0
16,0,135,1,1466,3,15,0
8,0,97,1,231,3,8,0
1,0,19,0,1466,1,1,0
1,0,9,0,1466,1,1,0
1,0,38,0,474,4,6,0
1,0,33,0,319,2,2,0
1,0,9,0,1466,1,1,0
1,0,32,0,4735,3,7,1
1,0,15,0,1466,1,1,0
9,0,118,0,89,4,6,0
3,0,194,1,762,4,6,1
2,0,37,0,244,1,3,0
1,0,39,0,1466,3,6,0
1,0,35,0,1466,4,8,0
1,0,73,0,1466,2,2,0
6,0,338,0,474,2,3,0
10,0,1314,0,1466,3,6,0
4,0,31,0,231,1,1,0
19,0,352,0,230,5,17,0
1,0,39,0,1466,3,12,0
9,0,321,2,1466,4,16,0
7,0,642,0,230,4,13,0
39,0,381,0,230,6,17,0
45,0,505,0,230,4,15,0
5,0,107,0,1466,3,12,0
2,0,182,0,230,4,14,0
1,0,99,0,1466,3,12,0
4,0,73,0,1466,3,12,0
3,0,118,0,230,4,12,0
14,0,446,3,230,5,19,0
4,0,120,0,1466,3,12,0
20,0,414,0,230,4,13,0
25,0,269,1,230,3,6,0
5,0,87,1,1466,3,4,0
2,0,62,0,1466,3,11,0
2,0,94,0,1466,3,12,0
1,0,54,0,1466,3,12,0
30,0,167,0,1466,4,15,0
6,0,104,0,230,4,14,0
1,0,67,0,1466,3,13,0
1,0,309,0,230,4,6,0
2,0,13,0,1466,1,1,0
2,0,59,0,1466,3,15,0
3,0,133,0,1466,3,13,0
5,0,69,0,230,4,13,0
18,0,326,0,230,4,13,0
1,0,117,0,1466,3,12,0
5,0,132,0,230,4,13,0
1,0,115,0,1466,3,11,0
1,0,127,0,1466,3,15,0
1,0,36,0,234,1,1,0
9,0,236,0,10,4,6,0
1,0,50,0,1466,2,3,0
10,0,264,3,2,4,6,0
22,0,166,0,511,4,5,0
1,0,38,0,1466,2,3,0
1,0,42,0,1466,2,3,0
1,0,39,0,1466,2,3,0
5,0,84,1,1466,4,6,0
4,0,300,1,1466,4,7,0
46,0,479,1,474,5,10,0
17,0,202,0,1466,2,3,0
5,0,227,0,374,5,8,0
1,0,23,0,1466,2,3,0
1,0,23,0,1466,2,3,0
1,0,3,0,91,1,1,0
1,0,3,0,91,1,1,0
13,0,74,0,474,2,2,0
8,0,175,0,4735,3,5,0
6,0,245,0,4735,4,6,0
6,0,65,0,4735,2,3,0
6,0,61,0,1466,2,3,0
2,0,36,0,319,3,4,0
1,0,348,1,31,4,5,0
1,0,88,0,22,3,4,0
9,0,205,3,5,4,8,0
2,0,185,0,1466,2,3,0
1,0,20,0,91,1,1,0
2,0,65,0,1466,2,2,0
3,0,85,0,374,5,8,0
1,0,26,0,1466,2,4,0
7,0,122,1,1466,2,5,0
4,0,66,1,474,2,3,0
49,0,984,3,1466,7,18,0
1,0,71,0,374,1,1,0
36,0,244,0,511,3,10,0
5,0,51,0,511,3,6,0
10,0,90,0,762,1,1,0
16,0,172,0,36,1,1,0
1,0,60,0,511,2,3,0
2,0,22,0,34,2,2,0
1,0,93,1,511,5,6,0
1,0,52,0,511,5,6,0
1,0,188,0,511,3,4,0
1,0,56,0,511,3,4,0
5,0,317,1,185,4,7,0
3,0,44,0,511,1,2,0
3,0,47,1,244,3,4,0
1,0,39,0,511,3,4,0
2,0,39,0,511,4,6,0
24,0,361,4,511,11,16,0
1,0,108,0,511,3,4,0
1,0,25,0,511,2,3,0
1,0,59,0,511,4,5,0
1,0,41,0,511,3,5,0
9,0,123,0,511,3,7,0
1,0,27,0,511,3,4,0
1,0,77,0,511,4,5,0
1,0,43,0,511,3,4,0
2,0,55,0,34,4,6,0
7,0,246,0,12,3,5,0
7,0,290,1,511,7,9,0
3,0,107,0,511,3,5,0
1,0,8,0,811,1,1,0
3,0,175,0,811,2,3,0
1,0,21,0,811,1,1,0
1,0,83,0,811,1,2,0
1,0,19,0,811,1,2,0
1,0,125,0,811,1,1,0
2,0,76,0,511,3,5,0
1,0,35,1,244,1,1,0
1,0,76,0,511,3,4,0
1,0,55,0,511,3,4,0
1,0,87,0,511,3,4,0
1,0,99,0,511,3,4,0
3,0,256,0,762,1,3,0
4,0,351,1,762,4,9,0
1,0,259,0,511,3,5,0
9,0,408,0,374,5,9,0
1,0,68,1,511,4,5,0
1,0,39,0,511,3,4,0
1,0,59,0,511,4,5,0
2,0,101,0,511,5,8,0
1,0,35,1,244,1,1,0
1,0,83,0,511,4,5,0
1,0,58,0,511,3,5,0
3,0,147,0,511,5,8,0
4,0,294,2,511,3,11,0
1,0,317,1,474,8,9,0
1,0,103,0,511,4,6,0
1,0,174,0,511,5,6,0
1,0,22,0,511,3,4,0
4,0,129,0,1466,3,3,0
1,0,27,0,511,5,6,0
1,0,69,0,230,4,6,0
1,0,77,0,230,4,6,0
5,0,66,0,762,2,2,0
1,0,23,0,762,1,2,0
26,0,246,4,511,5,24,0
28,0,224,3,511,4,13,0
8,0,57,0,515,2,2,0
25,0,207,1,511,3,13,0
24,0,210,1,511,3,12,0
1,0,36,0,511,3,3,0
1,0,34,0,1466,1,2,0
1,0,56,1,185,2,3,0
5,0,132,1,22,1,1,0
5,0,208,0,244,2,3,0
1,0,297,0,511,2,3,0
1,0,54,0,511,2,3,0
1,0,54,0,511,2,3,0
1,0,25,0,511,2,2,0
7,0,288,1,511,2,4,0
13,0,148,0,1466,1,2,0
12,0,123,0,1466,4,6,0
1,0,23,1,479,1,1,0
1,0,19,1,479,1,1,0
10,0,196,0,230,1,1,0
2,0,34,0,230,1,1,0
33,0,209,0,230,1,1,0
3,0,48,0,762,2,3,0
1,0,12,0,811,1,1,0
1,0,12,0,811,1,1,0
1,0,12,0,811,1,1,0
29,0,1030,3,12,7,20,0
4,0,833,0,511,4,9,0
67,0,820,3,230,7,18,0
7,0,176,0,12,2,2,0
6,0,120,0,511,4,9,0
13,0,341,0,34,5,10,0
20,0,195,1,511,5,9,0
5,0,85,0,511,4,6,0
61,0,760,1,185,6,15,0
5,0,707,0,511,4,8,0
65,0,802,3,34,6,16,0
22,0,313,1,34,6,11,0
7,0,150,0,511,4,11,0
7,0,138,0,34,3,5,0
18,0,273,3,34,7,15,0
1,0,1,0,1466,1,2,0
21,0,764,0,34,5,12,0
3,0,303,1,762,2,5,0
1,0,228,1,34,4,7,0
16,0,328,1,185,5,7,0
2,0,69,0,511,2,3,0
4,0,83,0,246,1,1,0
12,0,333,1,12,3,5,0
12,0,315,1,12,8,14,0
93,0,1122,6,511,8,29,0
11,0,787,0,185,1,1,0
6,0,116,0,246,1,1,0
18,0,430,1,762,3,10,0
3,0,54,0,511,5,8,0
1,0,197,0,230,4,6,0
10,0,349,1,762,3,4,0
4,0,323,0,234,5,7,0
9,0,224,0,185,1,1,0
1,0,196,0,230,4,5,0
1,0,208,0,89,3,4,0
1,0,1,0,1466,1,2,0
12,0,318,0,185,1,1,0
12,0,305,0,185,3,4,0
3,0,283,0,234,5,9,0
1,0,196,0,230,4,5,0
2,0,125,0,511,4,10,0
4,0,68,0,185,3,3,0
17,0,126,1,511,3,4,0
12,0,244,0,474,3,4,0
7,0,278,0,474,3,6,0
16,0,340,0,474,3,4,0
21,0,233,0,374,4,5,0
12,0,291,0,374,8,14,0
1,0,20,0,244,1,2,0
6,0,309,1,231,3,7,0
13,0,85,0,511,2,4,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
7,0,120,0,234,1,1,0
24,0,277,0,1466,2,2,0
1,0,56,0,246,1,1,0
3,0,82,0,246,1,1,0
1,0,44,0,246,1,1,0
14,0,127,0,511,1,1,0
21,0,204,0,511,2,4,0
33,0,262,0,511,3,3,0
